index,Proportion,arousal,contrast,dominance,height,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,lat,long,orientation,pleasure,symmetry,width,day,hour,has_zebra
2976,80.0,0.0006707166768162852,2.0355020642296564,0.5078038020863335,4000,122587.69227396182,196775.07083063145,138131.84816769167,-1.349998,36.854573,1,0.4409708986890357,8.084481969174764,6000,2,14,1
3,50.0,0.02944084830917248,2.311045046302433,0.4452074512066809,4000,147233.70813796532,196125.36811743656,247796.44679229945,-1.3513700000000002,36.800276,1,0.3838274558762426,6.053047152936252,6000,1,14,1
30,40.0,-0.03423177890123491,1.931838115173672,0.4607733499072692,4000,120474.08976161176,202475.7576135968,218876.91305439733,-1.373289,36.794231,1,0.4034937548169873,7.338715861722973,6000,1,15,1
3038,60.0,0.03059279669024676,2.190915687298746,0.4718794192552685,4000,104215.08497680275,92848.73687239908,69148.59713849747,-1.347642,36.851731,1,0.4068812717260325,10.311518319171583,6000,2,14,1
306,50.0,0.035677488391113184,1.995343327083212,0.5060696547506717,1280,85128.29961625897,84952.30977907545,35190.561853365674,-1.410623,36.905367,1,0.4360851479521077,9.880432024454516,1920,1,18,0
3060,50.0,0.005161643560362944,1.9004898132841124,0.5387867660678344,4000,117077.49564379238,108408.68095683113,129259.05269737287,-1.350925,36.798716,1,0.4674465318859407,12.21921898630123,6000,2,15,1
3069,80.0,-0.10794476183628993,1.4478838649317864,0.538611464892541,3000,113822.61768500436,179335.5264837394,127556.64112071939,-1.35306,36.822702,1,0.4782137745057788,12.52224133238821,4000,1,12,1
3080,70.0,-0.0549395788081371,1.4591652225011251,0.5667128504692114,3000,181182.99030998105,168838.0476693568,129724.46266092865,-1.401242,36.867676,1,0.4975030582139226,5.704973802589125,4000,1,13,0
3082,60.0,0.02424348764851628,1.786996069144718,0.55628764003215,3000,140584.01050617386,204565.40488068847,113159.94736949408,-1.403864,36.871888,1,0.4808041229926914,5.391400362580455,4000,1,13,0
3084,60.0,0.03299457113336632,1.8335038616876869,0.551007771368732,3000,140370.68448456988,199277.9804163019,109175.66448923801,-1.403866,36.871891,1,0.4753736281362647,5.3468385938174965,4000,1,13,0
3085,40.0,0.04964062675079178,1.8225733184496091,0.5570262352901826,3000,137250.1175032891,183924.34974303973,116197.49857319074,-1.404092,36.871826,1,0.4789937194940266,5.272068984773077,4000,1,13,0
3086,90.0,0.03564102434445518,1.871770223785288,0.5313734027179143,3000,149104.0838156353,201291.59800746766,106090.99223151166,-1.404529,36.874368,1,0.4580653744339255,5.074168877774652,4000,1,13,0
3088,80.0,0.000354703674613821,1.6899945513304928,0.5612250167571796,3000,138377.58025296824,187578.96596047227,105349.0842326912,-1.405733,36.877016,1,0.4873985788244826,5.3204659577866975,4000,1,13,0
3089,80.0,-0.0048963918316968225,1.725001596330943,0.5578516741359489,3000,138723.22087884205,185138.85866883807,115089.09099765564,-1.405733,36.877016,1,0.4849757274325171,5.26723623800282,4000,1,13,0
3091,100.0,-0.0018757020220853406,1.640922555099696,0.569227261485389,3000,138807.03206009892,194024.75433614134,105396.35897253123,-1.405733,36.877016,1,0.4945639825587866,5.298921598788152,4000,1,13,0
3094,60.0,0.009924383933738816,1.6535369722860376,0.5339932918304559,3000,148545.91758611207,206911.45854495344,297506.5069450863,-1.405733,36.877016,1,0.4628235200680789,6.7089802442695525,4000,1,13,1
3096,30.0,0.022325286733501787,1.6528619492317955,0.5491422361733358,3000,135188.99491699267,133732.63382286314,237064.33916695835,-1.405733,36.877016,1,0.4747834130292991,9.128355572147813,4000,1,13,1
3097,60.0,-0.08170809889908483,1.5172079576082893,0.5049544944398783,3000,115700.85990533233,149016.34380295337,105471.66293686027,-1.405733,36.877016,1,0.4464492278816648,13.266888206718342,4000,1,13,1
3098,40.0,-0.08691879592161139,1.3972821934676312,0.5526660794561863,3000,106010.30434349293,133200.7041843248,89674.21502676599,-1.405733,36.877016,1,0.4883905457045594,11.326691952183854,4000,1,13,1
3102,50.0,-0.056895553271944475,1.5448177721642438,0.5358662184344841,3000,99147.50406423082,126332.98905194955,131162.32116732304,-1.405733,36.877016,1,0.4709011026377601,10.506265203675618,4000,1,13,1
3106,25.0,-0.0162851378476159,1.6787129601145634,0.5044390599156943,3000,106156.22999067618,128463.5941237828,128974.56425461055,-1.405733,36.877016,1,0.4396855152737392,9.573483316569847,4000,1,13,1
3108,40.0,-0.06425153817727706,1.5686745199959231,0.4672388427673261,3000,117410.05356725914,153758.37075489582,93621.0496238248,-1.405733,36.877016,1,0.4120072990430596,12.75410637542442,4000,1,13,1
311,50.0,0.07346893380796404,2.0267411440959164,0.542787430086455,1280,77974.58020869507,73298.4061954965,43276.508310578334,-1.41081,36.904684,1,0.4643266641491025,9.631517150463221,1920,1,18,0
3113,30.0,-0.08205716996841436,1.3999593110918571,0.5268166336517043,3000,115017.08014029912,148304.734782137,121947.19844533807,-1.405642,36.876924,1,0.4654705422499258,11.849341328504991,4000,1,13,1
3115,30.0,-0.0505399637904264,1.5745625708603916,0.4793506280298556,3000,114446.78829118215,142567.90814345286,77478.95854144315,-1.405918,36.876742,1,0.4212028366267349,12.478135000177925,4000,1,13,1
3116,50.0,-0.04708353744219819,1.6758528104944852,0.4732664671070805,3000,109226.4748271529,141318.29886607046,56977.9365251732,-1.405911,36.877322,1,0.415584956855072,12.231454999893913,4000,1,13,1
3117,55.0,-0.012250685546345674,1.7880380852176614,0.45973639230818,3000,105079.9942567566,124543.30728866965,82825.6481330914,-1.405918,36.877265,1,0.400471046679194,10.697958956375905,4000,1,13,1
3118,50.0,-0.03100340442050076,1.5683512046214092,0.4721130293949052,3000,106027.8963410102,132027.04397357386,111822.88485815415,-1.405948,36.877163,1,0.4130307731469058,11.161444430059182,4000,1,13,1
312,85.0,-0.05696161968780712,1.6034187885918891,0.4836531111711577,1280,80167.6329078984,139646.88967392006,35289.135035525534,-1.410814,36.904231,1,0.42555956956411867,12.193772718295849,1920,1,18,0
3121,90.0,-0.04004849112125245,1.687784908874721,0.5325954246080988,3000,107651.14503648656,116909.60987874347,74939.08751779674,-1.406007,36.877129,1,0.4664339208755842,11.488316790235418,4000,1,13,0
3122,80.0,0.010397709260339366,1.812661663280995,0.48921666540769304,3000,101074.25046634447,109030.6224892805,77182.90869529774,-1.406007,36.877129,1,0.4238886146311877,10.140907904615075,4000,1,13,0
3124,60.0,0.049908368950193516,1.7927713229663569,0.5487189693817154,3000,123041.73778505676,83532.644174598,89072.78932423751,-1.406007,36.877129,1,0.4717528790708443,8.118186265528948,4000,1,13,0
3127,20.0,-0.06675471124628915,1.3171097430506868,0.5981103441823714,3000,172923.71909216695,175113.92665119472,171568.12793173446,-1.406007,36.877129,1,0.5259129331547922,5.412288665366676,4000,1,13,1
3130,60.0,-0.08354916079447798,1.3557480107905595,0.5769828172355376,3000,131147.74039799545,169599.72927454807,124423.68400214914,-1.406007,36.877129,1,0.5091847072938765,6.03653966220523,4000,1,13,1
3131,83.3333333333,0.04908277076748091,1.6370463427887303,0.5791448625060551,3000,131463.0046844612,129950.18108336748,82406.75648270595,-1.406007,36.877129,1,0.4982579542278147,7.15892441923608,4000,1,13,0
3136,80.0,-0.025996018517407626,1.63784588039053,0.5681743860386462,3000,103398.98590411805,100665.08323544961,113088.95907205089,-1.406007,36.877129,1,0.4959781619963405,11.623974200916555,4000,1,13,0
3138,70.0,0.0176777207542424,1.825801782748521,0.5363766919508466,3000,125692.60626822885,112240.06434602574,83297.33340669838,-1.406007,36.877129,1,0.4641450198599979,7.372025822129422,4000,1,13,0
314,60.0,0.06816308460881633,2.0597182034115704,0.5017560037414723,1280,115496.93786729686,135799.02961656242,142865.0282617206,-1.410809,36.90374,1,0.4292024561763426,5.050377934023102,1920,1,18,0
3142,0.0,-0.003901547296629698,1.6088040384159157,0.5975743508483337,3000,110731.97437355963,105802.33511222707,94493.48583191684,-1.405783,36.877537,1,0.5193794576984255,7.3004541577633155,4000,1,13,0
3144,50.0,0.038369749368629136,1.9495559103682367,0.5279993923395216,3000,110854.62430814511,100355.63568230736,13692.177985988934,-1.405548,36.877985,1,0.4548715569523754,9.359178849893683,4000,1,13,0
3145,60.0,0.11121130804319128,1.810762451678569,0.5824252196483078,3000,139237.905769825,134259.27771591806,93734.6642852401,-1.405375,36.87807,1,0.4951089964036365,6.5120925210152585,4000,1,13,1
3148,60.0,0.0623762932560473,1.827875621480392,0.5481639635108504,3000,134515.90534456016,138707.4673649548,167493.77330515903,-1.403725,36.877917,1,0.470067171985605,8.113123817053854,4000,1,13,1
3151,90.0,0.08124913266504574,2.020619633711498,0.5295381885272403,3000,132262.33009502993,140614.84145423627,163401.2701317425,-1.402975,36.878213,1,0.4520683735536542,7.441929063340079,4000,1,13,1
3152,70.0,0.04042026475478161,1.7845814608973718,0.5700595901193262,3000,115571.01629301356,79808.28316659869,103960.91715640064,-1.401627,36.878097,1,0.4912035449652067,8.406439290632141,4000,1,13,0
3157,50.0,0.07255747513084099,1.7410852715012397,0.6053441070815464,3000,136425.312377017,88554.49321406565,95155.4293178622,-1.3989120000000002,36.877508,1,0.5187461235009161,6.935486748003499,4000,1,13,1
316,50.0,0.020907527506727863,1.8961306219854208,0.5141252727706164,1280,114753.22212203409,175576.96350147988,219663.2808737551,-1.416165,36.929399,1,0.4445074982990465,7.170464892332653,1920,1,19,1
3161,60.0,0.0478542330416124,1.866193613803276,0.5505055835028033,3000,136702.91409598163,153926.88033348825,136381.17968644598,-1.397574,36.877358,1,0.4735028917039289,6.822919392927637,4000,1,13,1
3162,70.0,0.015122428972150381,1.92967197970541,0.5013056866884147,3000,105664.46378040254,93391.40711864237,53769.34919325941,-1.397126,36.877234,1,0.4339319883433831,12.194211174175894,4000,1,13,0
3165,90.0,0.03469625694366951,1.5988076710307666,0.6034692447664715,3000,147178.82776801378,80967.00084602369,115724.26331874687,-1.393443,36.876407,1,0.5207729655155112,8.628992755062571,4000,1,13,0
3166,70.0,0.0512226972859694,1.920773861582004,0.5297024966997937,3000,115949.9927030327,77368.56913243259,55030.250686932784,-1.392853,36.876393,1,0.4551098835268598,8.31300588902044,4000,1,13,0
319,40.0,-0.08346366601517725,1.5172321810836482,0.4497669041896574,1280,70451.25967567142,120128.61883664526,160245.22728479485,-1.4163629999999998,36.929619,1,0.3986874166042261,12.172584975987101,1920,1,19,1
3196,44.4444444444,-0.07958633608799133,1.5276506524301368,0.5892491633308492,3456,107667.42217588382,147486.16156778912,133601.38322886731,-1.385879,36.899194,1,0.5194556451232921,11.882118233568981,4608,1,14,1
3197,60.0,-0.02743108805874435,2.187341758247848,0.4303381430762951,3456,87923.88567676021,165132.7199533757,156296.5294837562,-1.385879,36.899194,1,0.37640374443684826,9.20872594787662,4608,1,14,1
3202,90.0,0.0074833860512731045,1.9620840494442653,0.5073933451776724,3456,117001.31818060855,107032.4013409024,97203.34330669908,-1.385879,36.899194,1,0.4399567030841596,11.299478236308133,4608,1,14,1
3203,70.0,-0.06066579680979142,1.59409720728922,0.5747492185659324,3456,112688.997235755,136022.90165115581,114697.20246806373,-1.385879,36.899194,1,0.5050355906006797,11.446409474441822,4608,1,14,1
3204,73.6842105263,-0.03576344292728323,1.700626546601384,0.5473218939403075,3456,115415.86394426027,119744.7501663434,115730.63764909732,-1.385988,36.899487,1,0.4788104066983405,11.141185679630738,4608,1,14,1
3208,60.0,-0.05982134887409664,2.080121026786236,0.4319201307547301,3456,101951.00169362406,220126.06053895573,223606.46903432824,-1.385961,36.89960900000001,1,0.3809047394625044,10.432181810009329,4608,1,14,1
321,0.0,-0.08904193126897547,1.5533452504230758,0.5066252694832702,1280,122729.11367270967,152192.89183270026,55903.83205310904,-1.416464,36.929773,1,0.4486083437695425,11.45038895488698,1920,1,19,1
3210,40.0,-0.08877092891519499,1.4709106553571911,0.5505473896434865,3456,113317.73571908328,170039.1023958901,139830.10823376587,-1.385961,36.89960900000001,1,0.486729238249178,11.858093056994257,4608,1,14,1
3219,0.0,-0.10095814726407608,1.4175567508014566,0.5508258859384623,1944,108720.02156380092,150776.72721212648,122773.42460266662,-1.393837,36.914175,1,0.4881476925304052,9.645339557687585,2592,1,14,1
3222,0.0,-0.03248024774102953,1.5212064269485959,0.5222626160928017,2736,103804.52881578273,125444.15162932068,143274.25059188643,-1.393857,36.914108,1,0.4567290611651083,10.342536134536893,3648,1,14,1
3226,85.0,0.030739258505505074,2.1036269279169724,0.4218648435009753,2736,92914.74805074453,117920.86965079592,59086.42652927997,-1.394303,36.914183,1,0.3634286802598617,11.286541616817601,3648,1,14,1
3229,0.0,-0.07645197164608004,1.8375644263099256,0.42588638816958496,3456,75167.01202211867,152722.06153532633,146420.34287625473,-1.425633,36.933231,1,0.3772698884286811,6.6508490570901655,4608,1,15,1
3235,11.1111111111,-0.06378559884986126,2.0835557344357194,0.4003688988304007,2736,70097.37625142137,222839.7207115464,77034.80624150793,-1.426716,36.930512,1,0.3538847102204102,8.771851656059951,3648,1,15,1
3236,0.0,0.010855968109973413,2.066104898341171,0.439059738341877,2736,99531.34295872164,127002.86403069814,128457.42980458545,-1.426716,36.930512,1,0.3802822873518705,9.37934258347823,3648,1,15,1
3239,20.0,-0.005487228985573772,2.5036760635222564,0.3673967742787179,2736,88834.18079114216,168378.49072847757,137232.78104981573,-1.426716,36.930512,1,0.319619668643416,9.73782212737749,3648,1,15,1
3240,5.0,-0.044599072538346336,2.301078098831974,0.3745594884379365,2736,87671.64939990579,212194.19687823686,128713.89514215884,-1.426716,36.930512,1,0.3296165266801663,7.170079491608372,3648,1,15,1
3241,0.0,-0.06074036617996986,1.986976859408508,0.4213319912382209,2736,83898.41172711992,200611.17077570726,142361.93643199248,-1.426569,36.930466,1,0.3717974960416363,9.280943793744845,3648,1,15,1
3246,30.0,-0.041792521973056995,2.011937616112288,0.3696050994548926,3456,98719.2735487858,153019.81874907576,210954.5866073233,-1.425165,36.928688,1,0.3250426119144544,9.414085456668417,4608,1,15,1
3248,80.0,-0.05243393609600072,1.994508969533024,0.4473320983749433,3456,90192.27342646006,187719.3518473788,115538.21539502275,-1.425136,36.928616,1,0.39357708359355775,7.008343785050679,4608,1,15,1
3253,100.0,0.0641912845013232,3.2550124294196694,0.3434267687902481,3456,95007.74983301801,124119.44332456539,162084.45218671244,-1.4248120000000002,36.928432,1,0.29207445075898186,7.239897323428397,4608,1,15,1
3260,100.0,-0.030692995920803764,2.2790354863535653,0.4105567716117368,3456,99695.39364233435,177330.14462634374,182525.39788387442,-1.422775,36.926822,1,0.3595382201954873,7.528847960056512,4608,1,15,1
3261,100.0,-0.020010514113038474,2.2626520841154707,0.4155179363301269,3456,88453.78969929252,163461.7982514569,180234.8879675261,-1.42272,36.926787,1,0.362815764508008,7.708442869273152,4608,1,15,1
3262,44.4444444444,-0.05862440298469693,1.624243750108438,0.4119328049615384,3456,69900.98980820419,153461.95919510478,186063.26951873122,-1.422716,36.92677800000001,1,0.3634298749143256,9.039209069459632,4608,1,15,1
3272,11.1111111111,0.01877708173304027,2.1867571648937454,0.4574263721591467,3456,103954.11658836156,133891.10890720115,87888.86746719784,-1.417598,36.923479,1,0.3954692814737925,6.675539449460541,4608,1,15,1
3274,100.0,-0.12958708692013138,1.2256558099878363,0.637207909567651,3456,117087.92132481757,150031.8993854307,162010.58021623155,-1.4158309999999998,36.922214,1,0.565935738206845,13.448858131772175,4608,1,15,1
3275,33.3333333333,-0.07879762026448425,1.858705337550716,0.440534876261556,3456,79501.38515564786,151944.52917166846,206924.31344334575,-1.415286,36.921833,1,0.3902187856258981,10.324591864443589,4608,1,15,1
328,30.0,-0.034940434410703436,1.7448663749996682,0.4747074782240426,1280,109682.985005525,137273.87165371273,105601.43033227447,-1.416708,36.930182,1,0.4156641809871165,12.692844802352884,1920,1,19,1
3283,77.7777777778,-0.035539293185286834,2.3193532209249224,0.3995921594654505,3456,79671.25078931128,187497.8843741977,178257.8487827862,-1.414662,36.921483,1,0.3504831509527586,8.804232593606281,4608,1,15,1
3288,80.0,-0.027367665952018227,2.193082643760369,0.4319372886774423,3456,88267.93121230383,160993.79859733727,190830.00555118851,-1.413658,36.92081,1,0.3777865048546305,9.18807666893942,4608,1,15,1
3289,100.0,0.02180987872066512,2.9833379127534347,0.34226379744579266,3456,69189.69974280856,150819.32725217944,145711.74993344455,-1.413658,36.92081,1,0.2951559683518256,8.435021197274201,4608,1,15,1
329,100.0,0.02596720264422297,1.8706956731838909,0.4898537364940828,1280,118233.54146232035,152272.94680933972,152292.64940968825,-1.416683,36.930156,1,0.4229388142574142,9.738833109927958,1920,1,19,1
3293,90.0,-0.03339263773408957,1.5247926302933574,0.567879903186699,3456,112201.6991835091,143456.56760148695,156532.69849672518,-1.4121629999999998,36.91614600000001,1,0.4964364818068686,9.02879587285866,4608,1,15,0
3300,20.0,-0.00981305231248697,1.8132410471751057,0.4620482675875886,3456,114449.59917725064,133819.56134287693,90044.28118431508,-1.4094719999999998,36.911948,1,0.4022436135350946,9.836256079974584,4608,1,16,1
3305,33.3333333333,-0.09073198102541373,1.8410826451608016,0.3935991917982107,3456,70020.55319928094,212123.42244457587,189374.6612423813,-1.410236,36.906732,1,0.3506065642436227,6.196228951010599,4608,1,16,0
331,90.0,0.07642965378002889,2.286185120801836,0.4710662239960057,1280,102571.12027623672,68896.47569215714,108723.2873746722,-1.416681,36.930151,1,0.401749826671946,10.919678684051897,1920,1,19,1
3312,70.0,0.041917189790618085,1.8870005368419145,0.5412407952521641,3000,137315.52055090741,175865.9233040898,143021.06816363338,-1.385116,36.878319,1,0.4660294490234444,6.084897521762679,4000,1,13,1
3314,70.0,0.0012512945734499126,1.7886695086043891,0.5384382719502845,3000,98826.0976851088,115131.74029606258,152518.19102214224,-1.384141,36.878622,1,0.4675213712991538,9.929035912409278,4000,1,13,0
3316,80.0,-0.058607356618539885,1.3568698435391762,0.6216095209877592,3000,146062.29577021807,174084.68804923655,158558.72950003942,-1.381006,36.878282,1,0.5455357805026139,6.915941103514202,4000,1,13,0
3318,55.5555555556,0.04550760672743731,1.6996052566311282,0.5640008194833914,3000,134227.98550600393,160490.0478384875,185923.85412851145,-1.380168,36.878284,1,0.4854502655516944,7.890614041613456,4000,1,13,1
3320,0.0,0.030995140755387174,1.388770228277977,0.6350108410826121,3000,144663.3046433453,176736.0396195411,158438.2312343415,-1.380075,36.878278,1,0.5485246542246879,5.159405812144061,4000,1,13,0
3325,20.0,0.1144868520800854,2.0371316604501595,0.5446365465525161,3000,138788.89038332042,161118.3460640035,93386.66620383588,-1.381027,36.878289,1,0.46197270799014895,5.831521774907566,4000,1,13,0
3327,60.0,-0.05925029553924504,1.3407221516443522,0.6126699324601151,3000,134086.4392640061,143584.97228192093,153243.0530823502,-1.381945,36.87842,1,0.5378336766447606,8.00407040556475,4000,1,13,1
3329,70.0,0.033461908308476535,1.7738263622438115,0.5668500916956754,3000,138256.96990929608,157297.42944117045,181150.74554267406,-1.384843,36.878543,1,0.489087816877378,6.048291204006637,4000,1,13,1
3334,80.0,0.02206782176779071,1.8701885984401312,0.5297942273898807,3000,144321.03580213108,161509.70000591295,167170.85769355853,-1.387729,36.877338,1,0.4580042168599547,7.3930610522636835,4000,1,14,1
3336,90.0,0.08138282897346938,1.8381444936618567,0.5558936676006649,3000,141390.45326152685,165385.68339490573,122424.84635345338,-1.38861,36.877281,1,0.4749456175865682,5.324781004726218,4000,1,14,0
3337,100.0,-0.051187562834588064,1.5195269445668445,0.5794255988368034,3000,101379.64616973171,124817.28487192787,168156.46807066328,-1.389265,36.877157,1,0.5081820553440931,12.457231671132533,4000,1,14,0
3340,60.0,0.04731637695978719,1.7489638688106863,0.5707437524317123,3000,136433.29226890823,148376.2995804923,170818.66148833587,-1.392653,36.87648400000001,1,0.4911319877837302,7.88475497720518,4000,1,14,1
3341,50.0,0.013860018216989732,1.7570452666816607,0.5660658344268389,3000,139822.91018522918,186532.77887920933,188419.1921346301,-1.3958270000000002,36.87700200000001,1,0.49029907850178495,5.748120509357152,4000,1,14,1
3343,90.0,-0.017490353738422032,1.6809653351718974,0.5578570431652164,3000,98309.15604781343,131872.24728501445,187927.39641326023,-1.395934,36.877004,1,0.4861962341041909,10.567422120315523,4000,1,14,0
3348,70.0,0.06484583588071262,1.9394997203778583,0.54186306541089,3000,136375.0641582495,127217.32752577376,88080.00927944244,-1.402826,36.878219,1,0.4643563280582222,7.3151958778424655,4000,1,14,1
3349,80.0,0.025731532691240927,1.8408215322815007,0.5511234624479646,3000,136978.88756909466,175330.09151312275,144648.8854087718,-1.402826,36.878219,1,0.4761752943806881,7.256750839951291,4000,1,14,1
3354,30.0,0.014468586743270341,1.6805087905394251,0.5315700263031646,3000,180578.45354720482,196652.56918942093,262725.47135365463,-1.40313,36.881677,1,0.4602801700899616,5.09443177091315,4000,1,14,1
3355,65.0,0.024652719722442512,1.595159185827561,0.5650807542990283,3000,150148.97033834987,155683.56861146266,265873.4069903695,-1.4031280000000002,36.881681,1,0.4884015741099936,6.062119855959628,4000,1,14,1
3356,60.0,-0.08978397776475341,1.1909350240377792,0.6327844123119573,3000,146875.30003260134,116435.72868325256,166930.52871778727,-1.4031280000000002,36.881681,1,0.5582511974513986,6.751764042807647,4000,1,14,1
3358,50.0,0.08440717251165836,2.175690888373821,0.4904184503992461,3000,145115.67462143206,129918.20941807964,107138.08668567246,-1.403021,36.881688,1,0.4177873781266058,7.074156276733086,4000,1,14,1
3364,60.0,0.0655400508185478,2.19648180515366,0.4696942004818747,3000,148203.44464395332,128355.14808997727,205656.84938913817,-1.395709,36.877062,1,0.4016095042299817,6.7863184956629725,4000,1,14,1
3369,50.0,0.020430573576562583,1.7596452847319122,0.5281871628173038,3000,125686.43274302385,141313.00928930784,178413.0453302112,-1.403083,36.88166500000001,1,0.4567665186721904,8.50402438523703,4000,1,14,1
3371,20.0,-0.02280043843347046,1.7544600462589262,0.5047610800232821,3000,154316.39888121633,214298.45674385992,243695.99704960285,-1.404317,36.886681,1,0.4405941936009738,8.011235331439178,4000,1,14,1
3373,45.0,-0.012004092435333208,1.7822378549828906,0.5211385613713082,3000,138227.35954458028,211671.1509611076,197234.14437836735,-1.404572,36.887164,1,0.4537759972042124,8.14044904583266,4000,1,14,1
3375,50.0,-0.017988719056068803,1.6601185363777498,0.5324212575387239,3000,176947.23265096106,240759.6480841423,274337.5896239279,-1.404625,36.888136,1,0.4641529642049314,6.226810432628106,4000,1,14,1
3378,60.0,0.010767086470820614,1.8037745428796559,0.5225429271635228,3000,157451.21784222565,182627.89183692614,220029.21978834234,-1.404875,36.889036,1,0.4527973408562945,9.279074783497581,4000,1,14,1
3380,70.0,0.04745817448349279,1.880693225204775,0.5209862998447912,3000,169426.60315458136,180223.940794779,245187.81796954485,-1.40416,36.889868,1,0.44790316216290177,5.876964962508848,4000,1,14,1
3382,40.0,0.033828727624805044,1.8307006315999708,0.5370832805040355,3000,143146.4706253703,195473.7373643836,253628.40245261692,-1.404121,36.89027100000001,1,0.4631994561569819,6.259272035616938,4000,1,14,1
3386,40.0,0.017281409637987268,1.7113440596588894,0.5419728293040943,3000,134421.42118477,221729.00179272896,237734.18274619238,-1.404121,36.89027100000001,1,0.4690436144341465,7.490342388033425,4000,1,14,1
3390,70.0,-0.0047040905398557644,1.923479882021584,0.4970787877207912,3000,142827.60942828946,182420.80163402425,201762.00373872844,-1.400578,36.89013,1,0.4321749472116387,8.094745307310957,4000,1,14,1
3395,70.0,-0.08108291676647247,1.803346406566076,0.4904924376077726,3000,158920.11968491177,212590.2107830932,183264.93397446952,-1.396931,36.893648,1,0.4338283460971737,7.007582151356138,4000,1,14,1
3396,60.0,-0.060621219169081926,1.8294722895968445,0.4901725462697359,3000,151405.9092098676,179841.41081074733,189497.1903907813,-1.396909,36.893883,1,0.4315751065539074,6.823457615925918,4000,1,14,1
3398,90.0,-0.07950462868517896,1.7838680996985723,0.4775232247465539,3000,137782.47821233777,229379.65407158496,171469.023910054,-1.3970280000000002,36.894494,1,0.4224120084119486,7.8702942523077635,4000,1,14,1
34,86.6666666667,-0.03777408744339367,1.9979164519864767,0.4615642476555931,4000,111857.93322360088,176792.14059906622,204380.7599169311,-1.373086,36.794396,1,0.4045226428431068,8.94722814149,6000,1,15,1
3401,70.0,-0.06738025338824725,1.8377437819510527,0.4792528240787733,3000,155279.47827063306,213183.96720391524,212760.0277417416,-1.396412,36.895486,1,0.4227436839920651,7.351749614858246,4000,1,14,1
3410,60.0,-0.02372190597050464,1.7736975776718318,0.5319975911547286,3000,136195.65413832653,190317.9552948171,156419.3997708298,-1.385838,36.89912800000001,1,0.4643384953437124,6.834549741582018,4000,1,14,1
3434,85.0,0.02435679674065664,1.7347821357247395,0.5672851148037314,3000,151474.24906839227,202462.81611891108,179126.9673127602,-1.399231,36.916196,1,0.4903446650811602,6.827591998193832,4000,1,15,1
3437,80.0,0.02540522398469905,1.7580514299831822,0.5346405242759352,3000,138611.68244836605,202694.1981971857,210748.388847934,-1.399544,36.916583,1,0.4618911037468951,6.697226904157506,4000,1,15,1
3438,60.0,-0.04757161794737663,1.561312093859385,0.5564533077823142,3000,115476.23756427116,138744.7361495203,149244.73110521078,-1.4019629999999998,36.917616,1,0.4878811666689684,11.057129190774756,4000,1,15,0
3441,60.0,-0.08424985086804078,1.5875741452835916,0.5526491030350841,3000,114497.92442441914,160087.07120439174,147724.15479083528,-1.407509,36.920487,1,0.4881181366895615,12.295789801973047,4000,1,15,0
3443,70.0,0.009547506200368984,2.0567369939205493,0.472125062750872,3000,114349.43361250199,156118.80561546708,206669.59641095414,-1.411898,36.923818,1,0.4091263669418781,7.301865528700082,4000,1,15,0
3448,40.0,0.02593271136993411,1.8851416937870804,0.517725702970283,3000,138106.96693807063,176370.17494236378,212754.25357126625,-1.426048,36.93234,1,0.44714938876592575,8.566599453198227,4000,1,15,1
3451,90.0,0.023773296942150968,1.7737786809574152,0.5516404424371211,3000,152219.32794655216,231906.0068915853,235108.30344474572,-1.426238,36.932111,1,0.47681335127356,5.920974756938982,4000,1,15,1
3454,70.0,0.02506530140283472,1.7695640550029506,0.5534245594165881,3000,154813.32812455134,225130.76418650558,232587.9048202349,-1.426273,36.932095,1,0.4782381527296232,5.6642272499595006,4000,1,15,1
346,90.0,-0.06376054712572643,1.6769437113911174,0.5517983777943837,3672,87005.56112015675,158686.16256246163,117228.58467398926,-1.410293,36.907574,1,0.4854011943414818,8.622681273706322,4896,1,16,0
348,40.0,0.06148562937733117,2.527353902030136,0.4349556867999361,3672,109423.13536222585,136236.92738020775,104334.82391799967,-1.410293,36.907574,1,0.3718299755769169,8.648054339886734,4896,1,16,1
350,20.0,0.001945507472591479,1.939737646636689,0.4928749866781924,3672,114928.33929671133,169273.08950568605,236770.2188128116,-1.41008,36.907953000000006,1,0.4278819153020415,8.590354806902003,4896,1,16,1
351,96.6666666667,-0.07859223126111961,1.5401041862131175,0.5838218073971194,3672,88150.07143313422,148864.03096382954,141430.89640527632,-1.409267,36.91138,1,0.5146459278142776,9.507612976031153,4896,1,16,0
352,20.6896551724,0.03506080206060168,2.053202488118854,0.499260865893759,3672,117465.74115176448,123344.06241728865,47103.93912048829,-1.4098389999999998,36.912764,1,0.4302311429098024,6.330372152197112,4896,1,16,1
353,70.0,0.035252742014686145,2.1916826769821562,0.4674655157551093,3672,107840.27671669492,112345.54631492963,39988.7743248027,-1.4098389999999998,36.912764,1,0.4025978471273892,7.241060946992757,4896,1,16,1
354,75.0,0.06937689781334665,2.7025939072045917,0.4044454937566607,3672,92056.16294596106,113597.34897963068,95158.30050324916,-1.4098389999999998,36.912764,1,0.3445695521733905,8.540392418473012,4896,1,16,1
