index,arousal,contrast,dominance,pleasure,symmetry,height,width,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,lat,long,orientation,day,hour,has_zebra
1,0.04116131702606085,2.4488321432203555,0.426170417195724,0.36616197510659443,6.150836873441034,4000,6000,145132.84446518493,184809.87718301205,225482.96977278695,-1.351397,36.80021,1,1,14,1
10,-0.06772407549484812,1.473800026113095,0.500872994936128,0.4415543382649942,11.42508376899308,4000,6000,105718.83150313802,140170.63077406763,133192.9285218334,-1.367088,36.781978,1,1,15,0
1000,0.026791621179123065,2.298800008656479,0.44695781159851794,0.38560343274064185,10.867455078938068,3072,4608,100418.69089992935,106270.09035283634,146867.86104598318,-1.349683,36.806025,1,1,17,1
1001,0.013146914764829154,2.276355258189275,0.4455146660639123,0.38566732230659884,10.942453462862487,3072,4608,107164.65202771958,112806.82114304967,144619.4676483387,-1.34968,36.806043,1,1,17,1
1002,-0.016308490395334663,1.4804866179227114,0.5463402642870234,0.4760796299070473,11.348944985412492,3072,4608,110381.34351369752,152175.9272999511,154949.89621666598,-1.349651,36.806162,1,1,17,1
1004,0.0052148010725849014,1.8315232725919803,0.5507918575627654,0.47786801221050956,10.961188723192247,3072,4608,109376.40616264349,130763.59311826821,157292.04961542788,-1.349651,36.806162,1,1,17,1
1005,-0.049412014597911336,1.7569334507225962,0.5570195757403317,0.4885506545468947,12.629948574317636,3072,4608,102427.1515690813,140822.72905749272,132426.32639656245,-1.349651,36.806162,1,1,17,1
1007,-0.06872668770773986,1.5320398493643224,0.48637406708795894,0.42905858359320725,13.097337909247797,3072,4608,79546.24508457677,163686.59571754799,84212.29656977391,-1.350004,36.805018,1,1,17,1
1008,-0.023301722287968868,1.7713016991564763,0.5749994106465226,0.5016456918738983,11.760457482086792,3072,4608,102686.78780100627,113547.66310409034,115079.31931594931,-1.350125,36.804616,1,1,17,1
1009,-0.0522960502319548,1.6558416502799407,0.5979261046066707,0.5243570531948296,12.952083981041344,3072,4608,101053.03361134467,128552.68183122436,126983.06253810214,-1.350135,36.804588,1,1,17,1
1010,-0.07306952060345207,1.5445897327251907,0.6202776629509932,0.5457752438388219,12.227245352743013,3072,4608,103220.79290557477,130473.6781975583,139547.51810126266,-1.35015,36.80454,1,1,17,1
1011,-0.0540902888183423,1.6578002851365041,0.590832256362273,0.5183691525550274,12.00485019034937,3072,4608,102089.90804868465,134880.17828576593,120445.32156496942,-1.35015,36.80454,1,1,17,1
1012,0.037851773101602926,1.6543228895920772,0.5344674502215125,0.46053917409684336,9.191187869811014,3072,4608,115421.17145360388,91823.20563561261,137036.83617026318,-1.347879,36.811986,1,1,17,0
1013,0.13043569514360961,2.0803973714871296,0.528344044835624,0.4462826822046837,5.251659448926188,3072,4608,130565.17647349754,101526.51297666044,198472.21577227264,-1.347879,36.811986,1,1,17,0
1014,0.10210693710023042,2.102323021167809,0.5228683775969041,0.4442618873354732,6.238882449017862,3072,4608,121935.89922874322,79761.92403647244,173877.36364524916,-1.347879,36.811986,1,1,17,0
1015,-0.08063387283949233,1.0833390625860497,0.7112851425835162,0.6255469584617583,6.99367063478099,3072,4608,109385.44022273817,100301.47500012151,183899.1087894543,-1.347879,36.811986,1,1,17,0
1016,-0.18980573519591432,0.6588559802502639,0.7729345161433491,0.6896300632039334,8.08389201007041,3072,4608,94326.47311097535,147757.44436744973,268945.89067485096,-1.347879,36.811986,1,1,17,0
1017,-0.025195132975389722,1.4353900714601402,0.5735920712204867,0.5006061885266563,11.388584294414,3072,4608,105762.4846770137,106917.09184784256,127323.42204096708,-1.347879,36.811986,1,1,17,0
1021,-0.06363393403350809,1.5352991720190419,0.5945329925152273,0.5225046611221877,12.795531350594795,3072,4608,109591.93236527749,109570.63109428548,139876.25099668954,-1.378469,36.815023,1,1,17,1
1022,-0.02432372524127438,1.5440611404096232,0.5657125062012927,0.4936785341556117,10.828531268498304,3072,4608,124468.77084857694,111143.61546035831,188321.08648853484,-1.378469,36.815023,1,1,17,1
1023,-0.011145916307321146,1.6521257960925615,0.5482653173174017,0.4772531648496461,10.567642213190428,3072,4608,130266.5728658823,109601.52908239921,184731.10435862056,-1.378469,36.815023,1,1,17,1
1024,-0.17266166514159123,0.8403337261155206,0.6046088360663353,0.5417814229156631,12.242562789754016,3072,4608,80929.56772026456,131676.52535664814,111024.07904093998,-1.378441,36.814929,1,1,17,1
1025,-0.08633310954518544,1.0072601637036316,0.5959241791277134,0.5259043477071421,10.309210820702162,3072,4608,118644.2281194309,107070.50571469251,100855.44056167168,-1.378437,36.814898,1,1,17,1
1026,-0.06605550673434518,1.241805211490942,0.5764594652543183,0.5070412991833451,8.818849639067324,3072,4608,115319.27472625248,97418.6978541594,141627.21629294593,-1.378428,36.814877,1,1,17,1
1028,-0.06332849936711335,1.4433439888896753,0.5969074694970775,0.5245374448082997,12.661288666849474,3072,4608,109220.48186377661,109185.59821698097,145136.03507590923,-1.378425,36.81487,1,1,17,1
1029,-0.12228253066305664,1.2528830942879656,0.647144199295408,0.5738603684145992,13.994954092563606,3072,4608,101136.41098234052,130370.47609946049,143332.5888934156,-1.37834,36.814479,1,1,17,1
103,0.10185196949025846,2.41352329930204,0.4369915310289973,0.3697010999594824,4.784768102664631,4000,6000,144110.83526018748,161445.8521548324,238931.3880012884,-1.372575,36.79801,1,1,16,0
1030,-0.07189951938781194,1.4416501057833122,0.6033406393428352,0.530952216373022,12.819381808278374,3072,4608,105142.74747720623,110055.24176703261,125681.01578290263,-1.378322,36.814446,1,1,17,1
1036,-0.054999229792195736,1.473625288053237,0.6056880657264919,0.5313594092402306,10.908946581304463,3072,4608,106245.61593099056,109319.35373208167,160935.4372501249,-1.374317,36.800496,1,1,18,1
104,0.08395928833564961,2.4924402628894473,0.43424286392198097,0.369041230418567,4.9717419828257166,4000,6000,141952.72147404886,158378.889549081,240302.8120161911,-1.372575,36.79801,1,1,16,0
1041,-0.06455831058380074,1.4419561759271986,0.5841453746361465,0.5135720913127548,13.023927103726662,3072,4608,95231.36908982367,117860.94978745081,89286.71711713649,-1.374269,36.800308,1,1,18,1
1042,-0.0803180998950975,1.4449061652615842,0.5982294014697509,0.527325770070409,12.39570457072916,3072,4608,93135.27284576748,123521.03874563231,95299.03976547834,-1.374267,36.800294,1,1,18,0
1045,0.07081774120805967,2.009899727332825,0.5120155503687305,0.43785674974612715,7.93967860254048,3072,4608,133151.46779659958,114093.31197050947,168757.06219362267,-1.374267,36.800294,1,1,18,1
1046,0.06983006928445198,2.1347169921135682,0.4945621965464204,0.4227935869254994,9.653969638480872,3072,4608,126430.60129595036,111393.06837860245,160191.10834735978,-1.374267,36.800294,1,1,18,1
1047,-0.0811734522381736,1.4450022291904523,0.5759333176112187,0.5080438450866277,13.2262547205495,3072,4608,80209.8099708231,133945.93176054285,88026.02024527873,-1.374267,36.800294,1,1,18,0
1048,-0.010847013547997192,1.53274549322184,0.5980176153670268,0.5204349676803908,10.211053299869342,3072,4608,125714.07357593483,101414.1129606723,119811.8983082324,-1.374267,36.800294,1,1,18,1
105,0.05326367909167595,1.7021923845009537,0.5626321048991043,0.48351273015676194,6.366925800361562,1280,1920,182855.86934902825,168618.61641586316,209577.0464472566,-1.350068,36.798645,1,1,14,1
1050,-0.00943014939903819,2.373585212865703,0.40021436442395153,0.3485029224297872,12.206078782273579,3072,4608,88168.20503856376,143313.9212470303,17939.257924699363,-1.374267,36.800294,6,1,18,0
1051,-0.013197735130034416,2.3727501891010268,0.4025170218354606,0.3508665463473143,12.679176593401396,3072,4608,93329.64306365309,143141.99238937537,14368.123893613329,-1.374267,36.800294,6,1,18,0
1052,0.011795107160499946,1.691887810356965,0.5608912007412565,0.48600417733002715,10.272625693148914,3072,4608,110187.99160097055,94054.24640706023,113495.8545743216,-1.374267,36.800294,1,1,18,0
1053,-0.01564835942114215,1.6549051933774075,0.5598121229043675,0.48771642242337765,10.92083648178882,3072,4608,100512.92300523132,99355.37740857311,109741.81664960516,-1.374267,36.800294,1,1,18,0
1054,-0.03961071516680878,1.4261218036662051,0.6325102425755073,0.5531692602717049,10.687802100857226,3072,4608,124072.71055335076,115564.181760613,143215.399659239,-1.374267,36.800294,1,1,18,1
1055,0.008560048353880884,1.5723786790531489,0.6084989556963318,0.5276645854556973,8.392435495067438,3072,4608,141238.2274612256,109849.43959620368,129931.30144383566,-1.374267,36.800294,1,1,18,1
1056,0.025067962139653177,1.671105363877395,0.5542044197368701,0.47891521690640004,9.004375836347062,3072,4608,113384.2612522665,99692.93466841067,119802.58287236084,-1.374267,36.800294,1,1,18,0
1057,-0.058853978218199876,1.4280212622159247,0.5910396473912302,0.5190091700370077,12.03798985243922,3072,4608,90828.07752592562,122403.05493409876,112031.93246074484,-1.374267,36.800294,1,1,18,0
1058,-0.1196281362350529,1.280950840566193,0.6250142029015647,0.5543838558021134,13.62839567142124,3072,4608,79754.55073675873,146303.8802383587,163059.61497630927,-1.374267,36.800294,1,1,18,0
1059,-0.11355992927711847,1.3472642256479872,0.6307387220394554,0.5587698558657761,14.068356922018687,3072,4608,79527.23790661634,142869.20133324747,165581.7777944045,-1.374267,36.800294,1,1,18,0
106,0.05591382757821539,1.7557829415397612,0.5607898684967815,0.481656868571606,6.377127884758858,1280,1920,181695.34895319203,166037.99701875472,228721.25940007312,-1.350154,36.798656,1,1,14,1
1060,-0.1230010916761261,1.3385545677135076,0.6277560014103256,0.5570907824097612,14.523295082328502,3072,4608,82175.95314966267,145982.46363998658,172315.4033457898,-1.374267,36.800294,1,1,18,0
1061,-0.09872582053209719,1.3926289422431668,0.6084413191358777,0.537972096663978,14.01345051586384,3072,4608,83128.88399079801,135235.95502676055,142061.69460093346,-1.374267,36.800294,1,1,18,0
1062,-0.0831696734445358,1.517802266922467,0.5575107817767545,0.4922362994765456,12.719501313971424,3072,4608,77510.23842621624,141990.7510833012,128188.36825113615,-1.374267,36.800294,1,1,18,0
1063,-0.05515417622911539,1.6008764799589548,0.5569823694460875,0.4890726988342651,12.353917205464565,3072,4608,95535.31497944737,125380.45249080895,109716.81632376242,-1.374267,36.800294,1,1,18,0
1064,-0.05525680636145061,1.5635804152678947,0.5582348894259153,0.490170440385717,12.120561033055978,3072,4608,96454.95197961011,127204.52489278831,112156.76845479377,-1.374267,36.800294,1,1,18,0
1065,-0.044182891191291346,1.630424953056292,0.5513625150772978,0.48313257877904575,11.835202764688285,3072,4608,99282.07427773096,122898.86879544499,105991.48363692035,-1.374267,36.800294,1,1,18,0
1067,-0.00854552061018457,1.574780107145777,0.589629222743975,0.5129273254896445,10.077105728268242,3072,4608,138597.5758321752,111090.19434855625,137815.37656186588,-1.374267,36.800294,1,1,18,1
1068,0.002822443366158972,1.6090227624122722,0.5910724393722613,0.5130832984525906,9.572344179091687,3072,4608,145417.3610791443,118440.08214282866,144367.69016492422,-1.374267,36.800294,1,1,18,1
107,0.05530440525735378,1.7383227005597044,0.5649844370777654,0.4853587525884443,6.520645454856934,1280,1920,182079.83638518446,161457.75805826118,206610.35666899392,-1.350296,36.798669,1,1,14,1
1071,0.05007693587892942,1.903447034640957,0.5196393677481814,0.446480510383758,8.780808796875903,3072,4608,121577.6820427536,116721.4837431396,129208.78874218356,-1.374368,36.799641,1,1,18,1
1072,-0.024951769690193387,1.5701116402949795,0.5796618918375903,0.5058544292137616,10.402745755173937,3072,4608,105084.50416556298,100020.88645078086,121437.7365191269,-1.374368,36.799641,1,1,18,1
1073,-0.041133858029183956,1.4998564086650594,0.5840892290548256,0.5112618894823509,10.822099670725747,3072,4608,101527.55425280152,101127.78471023678,117382.6435050013,-1.374368,36.799641,1,1,18,1
1079,-0.11766835956727291,1.2955935633409479,0.5966677544459156,0.5295753156819638,14.338500447150542,3072,4608,140260.91566216474,139479.83544727892,123397.69291288318,-1.377424,36.784954,1,1,18,0
108,0.06106523121794999,1.7819355502703622,0.5598507429319223,0.4803438974216332,6.491624609334816,1280,1920,182409.46520184257,158998.97983320523,223198.7361856892,-1.350296,36.798669,1,1,14,1
109,0.05540226009766705,1.783538956950896,0.5653336295733282,0.48565258472446665,6.389934280367392,1280,1920,182092.3289407205,161406.0275491594,229467.96814128303,-1.350352,36.798671,1,1,14,1
1094,0.02944472718331964,1.8384911947177927,0.507280086726754,0.43773814921220244,7.783705631234561,3072,4608,92651.82359451371,151457.47363798195,127692.92276220932,-1.367294,36.781482,1,1,18,0
1095,0.0011794603877843812,1.2780643769681919,0.5870182274511571,0.5097207676515898,11.21370513324768,3072,4608,100799.78023647779,109713.01505655561,132558.47837170667,-1.367257,36.781562,1,1,18,0
1096,-0.04493610459910957,1.4113878875937191,0.5787967766838479,0.507032386389524,13.853188897805069,3072,4608,107745.18186469201,152210.84188191063,138529.77115728188,-1.367241,36.781614,1,1,18,0
1097,-0.025481574656266076,1.330467791815188,0.5888986173096635,0.5139278200077371,13.46910178904922,3072,4608,106192.92733772601,141062.36433152537,118697.232234885,-1.367232,36.781637,1,1,18,0
1098,-0.044630220321863784,1.4231155831415765,0.5861908113443067,0.5134246920739852,11.878486932480264,3072,4608,99465.40600658882,138023.80546557903,109465.20773692841,-1.367183,36.781737,1,1,18,0
1099,-0.025096829273374033,1.4506296145426827,0.5604585121025,0.48918999384884426,11.62527301231271,3072,4608,99189.89777806116,135186.06680275893,98557.25135619848,-1.367153,36.781816,1,1,18,0
11,-0.06727590269735517,1.31256844338914,0.5168440526394694,0.45538218762127225,9.575758327116757,4000,6000,102549.74519660637,119220.5134194615,172031.91619063664,-1.367071,36.781993,1,1,15,0
1100,0.0021395949219988886,2.3382200501890558,0.3984505633059806,0.345854069413409,11.563217450971287,3072,4608,91165.93075662761,141863.97721479545,18188.562346216982,-1.367134,36.781869,6,1,18,0
1101,0.005114306734784357,2.294619063267508,0.3820539354980888,0.33132615427988826,12.340715437807265,3072,4608,87428.34612635017,150187.42577326504,24818.464864334826,-1.367125,36.781904,6,1,18,0
1102,0.0024561777018999864,2.2930578966065553,0.38303022427430256,0.3324306970825772,12.787699301833529,3072,4608,86177.36228686871,150235.94937830293,23715.590095031486,-1.367125,36.781904,6,1,18,0
1103,-0.02517422290375465,1.4232563820837314,0.5563175493897436,0.48560097381731926,11.642556412832098,3072,4608,98170.87072067536,135974.3642794479,93114.62808579303,-1.367125,36.781904,1,1,18,0
1104,-0.05813993881438925,1.4083062484826137,0.4882904267607515,0.4297009086896355,15.65601478021954,3072,4608,106729.03986055321,175613.7174197961,168839.4970740621,-1.367121,36.781989,1,1,18,0
1105,-0.04900866017481462,1.3696070192984469,0.4878376196032702,0.42842608854118686,15.529686389378663,3072,4608,100907.56061228624,167596.99326300577,159776.91787892545,-1.367109,36.782035,1,1,18,0
1106,-0.050078990212369695,1.1909745854152611,0.5142934413412248,0.4515067206234178,15.32289225002649,3072,4608,110649.07277690532,160428.389618546,146566.6247373149,-1.367053,36.782144,1,1,18,0
1125,0.02857419631302338,2.4159306155804536,0.3634048865739178,0.3128643000424443,8.866248141033008,3456,4608,85601.17260684381,128293.85999181723,176873.77602686046,-1.350978,36.801352,1,1,17,0
1126,0.008355598943937836,2.17472527103801,0.41509954619406536,0.3597138708058055,6.38711004264524,3456,4608,96763.05664870245,157666.37490346507,190535.49397596938,-1.35095,36.80151,1,1,17,0
1127,0.017603019519847357,2.0974268877409417,0.4043992345744198,0.3495277180574953,9.649088325660609,3456,4608,112501.35876586854,134281.1072772339,249577.54337680302,-1.350229,36.803823,1,1,17,1
1128,-0.003497512029745589,2.2136321006097104,0.3810000528712817,0.33124224088495385,9.84987199772431,3456,4608,106184.22932651847,152761.2241467055,264804.6561385707,-1.350229,36.803823,1,1,17,1
1130,0.026516516933813267,2.2615147043358497,0.38617328719084415,0.3328376689044896,9.02956637868264,3456,4608,117774.30734318358,131091.6794689884,224811.39162121358,-1.350229,36.803823,1,1,17,1
1141,0.07116249528404188,2.0829656618319947,0.3933505336556284,0.334761018698702,7.675664681450675,3456,4608,114413.00535486922,123644.29089610244,112816.04131505413,-1.351021,36.818947,1,1,18,0
1142,-0.028322653384908067,1.9230260947008482,0.2644966965406851,0.23245389281943335,12.69421618277727,3456,4608,135334.42165982755,213928.37886077666,146806.50060765928,-1.348597,36.821757,1,1,19,0
1143,-0.003921839750146511,1.6223359523306098,0.4369297789707281,0.3798590598528331,11.126406025231722,3456,4608,124194.14452246396,136747.7860164471,25554.95604900675,-1.348596,36.821747,1,1,19,0
1144,-0.07492725383425064,1.866593242202598,0.37044979870452166,0.32897513281850893,12.115494131889925,3456,4608,127123.91491047885,206896.42609093082,130325.22528147291,-1.348524,36.821325,1,1,19,0
1145,0.008057680386932414,1.8371000462550109,0.37390717177586286,0.3239664023083239,11.214221715732476,3456,4608,113415.84806292872,148823.15491481827,75180.26236098586,-1.348524,36.821325,1,1,19,0
1146,0.009704716639230754,2.237017882047235,0.311944145728287,0.2699915242404849,9.987026821856329,3456,4608,117064.54446871036,142099.20929407032,200608.6031571594,-1.348521,36.821241,1,1,19,0
1151,-0.10283212530200908,1.5361796071793372,0.5675988353700832,0.5028961821535335,12.357876385973151,1536,2048,100144.31631483969,165240.6266509541,90055.94788056293,-1.371423,36.792958,1,1,19,0
1152,-0.07251867174146147,1.4645879965622766,0.509803834225905,0.449773792631617,12.810125729633468,1536,2048,81244.87917298746,159128.1350019537,118792.43688327412,-1.372256,36.794935,1,1,19,0
1153,-0.0718693586869138,1.700762892359701,0.5286777996022735,0.4661034448736218,12.522396082570117,1536,2048,88648.08139585801,148453.6099998919,111435.11323037576,-1.372532,36.796864,1,1,19,0
1154,0.021420180037779873,1.5676549126108226,0.676098383636707,0.5851342199920662,9.539072079390879,1536,2048,147041.7507354062,117997.64643754553,211230.92421486648,-1.372508,36.797761,1,1,19,1
1155,-0.0371882892008088,1.5632504073707083,0.6260682077430111,0.5473403855814901,10.628196356147871,1536,2048,112875.12934802481,132377.70193956382,189658.55463085935,-1.372478,36.797889,1,1,19,1
1156,-0.06030809820772473,1.4395508614760502,0.662861201883113,0.5815277118371238,10.742158898055344,1536,2048,115156.63364522254,128566.51295263474,226704.0734173076,-1.372474,36.797912,1,1,19,1
1157,0.02873493100315605,1.6131506982779458,0.6395600983127944,0.5526939609233794,7.142633523985022,1536,2048,153755.7712309796,145771.40841330992,150958.12889893234,-1.372915,36.799585,1,1,19,1
1159,-0.04731973116885149,1.499388668708727,0.6327996490010134,0.554164856518262,10.834878637890474,1536,2048,115435.28288468247,114695.63910105737,152242.6027781536,-1.373307,36.800921,1,1,19,1
1160,-0.04295776047708605,1.5480244758288955,0.62098579334904,0.5434832231889029,11.64585053855581,1536,2048,112110.79807865669,110720.93226305494,149654.63310123968,-1.37344,36.801261,1,1,19,1
1161,0.07017869989800063,2.200913780805848,0.48248488999178774,0.4122705973334063,9.560317616068344,1536,2048,145100.18415161758,122160.63338571883,96260.85690802189,-1.37344,36.801261,1,1,19,1
1163,-0.04718217144264364,1.4504159447022136,0.5333570066589125,0.46778406520218535,10.891232588092441,1536,2048,111461.91658514281,169877.31979402076,41063.20938098564,-1.373444,36.801383,1,1,19,1
1164,-0.0022873180906885227,2.052929833142835,0.4759258571437895,0.41356997219812,13.238611844312434,1536,2048,76896.27809263593,151062.24104653022,62495.57607276428,-1.373446,36.801448,1,1,19,1
1165,-0.016466857604731683,1.9698961093159453,0.48078057236941546,0.41915528739939795,8.353180204898797,1536,2048,85670.59267625035,170262.54418280022,122016.87544215622,-1.373446,36.801448,1,1,19,1
1166,-0.014565363965206385,1.9426669581131963,0.49586374125777233,0.4320716850558949,12.833170869612804,1536,2048,102829.96583600198,121885.44129796635,50215.4989287836,-1.373446,36.801448,1,1,19,1
1167,-0.040426971474431445,1.5353740955591746,0.6275457765243122,0.5489363456611183,11.508197810035552,1536,2048,114711.70984109105,130856.67014714993,170554.58449618606,-1.373446,36.801448,1,1,19,1
1168,-0.060155256967170306,1.5459751391492524,0.6119532072715396,0.537298556051471,7.694830692579903,1536,2048,99459.75689024515,129128.83153657049,189499.88869653724,-1.373446,36.801448,1,1,19,1
1169,-0.02924142859065998,1.559588923186784,0.6269968204884674,0.5473796963472592,8.247054244112261,1536,2048,113128.14927844734,103614.79238216906,153672.5246772066,-1.373446,36.801448,1,1,19,1
1170,-0.03606504900566723,1.934683905149857,0.4784330156414222,0.41900844158681105,13.5766284223483,1536,2048,88753.17490189671,140345.15045415712,96463.8405448729,-1.373446,36.801448,1,1,19,1
1171,-0.04578950353242506,1.637233637369583,0.573535413248066,0.5025451975100061,13.175302213642928,1536,2048,99236.9678899955,152389.44809926965,147753.7990126368,-1.373446,36.801448,1,1,19,1
1172,-0.05103783582035594,1.927632232993672,0.4243970011868776,0.37352280614604366,12.177283947647894,1536,2048,81457.0188074668,170936.68723828715,77844.26319260785,-1.373446,36.801448,1,1,19,1
1173,-0.057997711207793345,1.649553340291813,0.5399025564347106,0.47451313046389626,9.499145423287688,1536,2048,88612.93012685377,142201.83984041837,111339.00582754755,-1.373438,36.801666,1,1,19,1
1174,-0.04389032297136505,1.6623499613438153,0.5689248859098255,0.49835753115450826,11.653441072757873,1536,2048,106508.85821220066,118039.1965560593,112647.07818965687,-1.373452,36.801688,1,1,19,1
1175,-0.01004840326866041,1.7923533006873966,0.5422799178453854,0.47194879466902917,11.737299307248552,1536,2048,130991.87517552376,117173.5401667117,134868.83103964385,-1.373452,36.801688,1,1,19,1
1176,-0.09796873397307082,1.3592258046665384,0.6263597629424666,0.553461458630789,13.44256638134652,1536,2048,107706.33873098339,137173.02137373807,159448.78315831284,-1.373452,36.801688,1,1,19,1
