GID,ANNOTATION_ID
3462,[]
4814,[10024]
422,[]
3803,[]
3764,[]
467,[15407]
860,[]
4547,[]
3408,[]
982,[9445]
697,"[14215, 14216, 14217]"
573,"[16112, 16113, 16114, 16115]"
1779,"[13984, 13985]"
2739,"[13911, 13912]"
3334,[12744]
1933,"[15072, 15073]"
2948,[]
3274,[12683]
3230,[]
2220,[15248]
1810,[14080]
2138,[]
3222,[12630]
3986,[18173]
458,[15986]
684,[]
1762,[14038]
1654,"[14576, 14577, 14578, 14579]"
3388,"[12538, 12539, 12540]"
4051,"[17924, 17925, 17926, 17927, 17928]"
2318,[14070]
1741,[14444]
894,[9458]
2993,[17022]
2686,[17158]
1176,"[13360, 13361]"
78,[13450]
3995,[18224]
3952,[18225]
2768,"[13013, 13014]"
4089,[]
2703,[16889]
3102,[12673]
1181,[]
393,[13289]
4019,[]
2289,"[15230, 15231, 15232]"
3835,[]
700,[14179]
791,[14212]
3129,[8872]
1901,[15808]
316,"[15488, 15489]"
561,"[15940, 15941, 15942]"
4505,[]
391,[13268]
4573,[17898]
1620,[14346]
949,[]
3191,[]
60,[13446]
2645,[]
961,[]
736,[14147]
865,[15861]
2453,"[14747, 14748]"
2196,[]
3773,[]
168,[]
2977,"[13900, 13901, 13902]"
1446,"[12755, 12756]"
651,[14185]
2637,"[16861, 16862]"
1490,[]
3403,[]
2285,"[14347, 14348]"
1395,[]
4796,"[18109, 18110]"
3277,[12702]
2282,[14697]
4460,[]
3648,[10041]
2253,[14355]
230,[9185]
2464,"[14688, 14689]"
2232,[13994]
4647,"[18433, 18434]"
1149,[]
3061,[17277]
1450,[12386]
2290,"[14920, 14921, 14922]"
2623,[16920]
3781,[18685]
544,"[16136, 16137, 16138, 16139, 16140, 16141, 16142]"
2219,"[15068, 15069]"
1886,[15273]
2911,[]
4659,"[18779, 18780, 18781, 18782, 18783, 18784]"
1371,[]
345,[]
1260,"[9725, 9726, 9727]"
4874,[]
4069,[10013]
2955,[17033]
2962,"[16707, 16708]"
555,[15394]
1462,[12324]
1631,"[13964, 13965, 13966]"
3591,[18743]
3340,[12590]
1973,"[14978, 14979]"
2336,[14536]
2871,[17108]
2983,[13883]
3070,[]
1599,"[15237, 15238]"
4088,[]
3422,[]
428,[16049]
3806,[]
3641,[10018]
2459,"[14389, 14390, 14391, 14392]"
838,[9537]
1291,[]
4177,[]
834,[15653]
4039,[17896]
1056,[9509]
3108,[12615]
1614,"[15095, 15096, 15097, 15098, 15099]"
2069,"[9171, 9172]"
1331,"[12245, 12246, 12247, 12248, 12249, 12250, 12251]"
1256,[12271]
81,[13443]
4551,[]
3915,"[18003, 18004]"
670,[]
3441,[8956]
3652,[10017]
969,[]
3080,[9122]
461,"[15943, 15944]"
1857,[15193]
2119,[9219]
2301,"[14844, 14845]"
4169,[]
662,"[14244, 14245, 14246, 14247]"
2915,"[16756, 16757, 16758, 16759]"
2965,[16833]
519,[9346]
2665,[13905]
2891,[17163]
62,[13432]
1133,[]
4382,[]
2373,"[14769, 14770]"
3776,[]
3846,[]
1980,"[14944, 14945, 14946]"
3492,"[12182, 12183]"
4960,[12991]
3328,[]
4924,"[12493, 12494]"
3020,[17087]
931,[]
2199,[]
1562,[14724]
3416,[]
4316,[]
2497,[]
3467,[]
2729,[13903]
4888,"[12443, 12444, 12445]"
3301,[8928]
4719,[]
867,"[15864, 15865]"
4728,[]
2203,"[14808, 14809, 14810, 14811]"
986,[]
4458,[]
1951,[14288]
2888,"[17242, 17243]"
4812,[10044]
532,[15387]
644,[9381]
2581,"[16803, 16804]"
1550,[13940]
3837,[]
3755,[]
1610,[14566]
2481,[]
734,[14153]
3821,[]
1102,[9431]
4560,"[18406, 18407]"
4980,"[13027, 13028]"
4630,[18248]
2244,"[14591, 14592, 14593, 14594]"
223,[9230]
4654,"[18297, 18298, 18299, 18300]"
597,[]
177,[]
2730,[17262]
810,[]
4842,"[15771, 15772]"
2413,[]
2395,"[15042, 15043, 15044, 15045, 15046]"
2620,"[16943, 16944]"
3866,[]
830,[]
4171,[]
2605,[]
3386,"[12691, 12692]"
2362,"[14618, 14619, 14620]"
426,[16033]
2809,[]
1127,[13266]
2191,[]
2415,"[15123, 15124]"
2723,[16760]
1297,[12367]
3647,[10031]
2604,[16837]
1771,[14751]
1074,[]
4649,"[18739, 18740, 18741, 18742]"
1045,[15601]
2073,[]
2198,[]
4120,[]
3880,[18101]
1791,[14925]
1912,[15035]
3830,[]
3063,[13913]
2068,[9534]
2465,"[14034, 14035]"
1540,"[13962, 13963]"
371,[13323]
1198,[13332]
2176,[]
526,"[16062, 16063]"
142,"[15480, 15481]"
1377,[12327]
2991,"[17307, 17308, 17309, 17310, 17311]"
1577,[14555]
2212,"[14856, 14857]"
1307,"[12413, 12414, 12415]"
1142,[9158]
4494,[18050]
3166,[9072]
873,[]
1805,[14706]
3792,[]
2713,"[16765, 16766]"
4197,[]
388,[13299]
2275,[14975]
3209,[12510]
2758,"[17263, 17264]"
2766,"[17062, 17063, 17064, 17065]"
706,[14208]
160,[15526]
1183,[]
4533,[]
1,[13386]
899,"[9454, 9455]"
131,[15487]
4977,[12986]
1052,[9484]
2654,"[17312, 17313]"
3992,"[18254, 18255]"
1341,[]
2868,[17196]
1483,[9500]
1758,"[14954, 14955, 14956, 14957]"
1996,[13993]
655,"[14100, 14101]"
4186,[]
4451,[]
3107,[]
2638,[17132]
1799,"[15100, 15101, 15102]"
702,"[14191, 14192, 14193]"
1695,[]
2792,[16724]
2744,"[16787, 16788, 16789]"
1849,[14311]
2179,[15082]
2988,[16726]
3871,[]
4389,[]
1264,[]
2083,[14549]
492,"[9355, 9356]"
132,[15534]
2536,[]
2737,[17005]
2820,[9952]
3005,[13908]
952,[15874]
1143,[9161]
1132,[]
1482,[9257]
2634,"[17151, 17152]"
3914,[18269]
1128,[13263]
4217,[]
1624,"[14367, 14368, 14369]"
1538,"[14874, 14875, 14876]"
1230,[13349]
2931,"[16909, 16910]"
1761,[]
2525,[]
4735,[]
208,[]
1722,[]
1279,[]
4094,[]
65,[13414]
4109,[]
3393,[]
1770,"[14990, 14991, 14992]"
4035,[18156]
4034,[18209]
937,"[15621, 15622, 15623]"
2136,[]
4604,[]
3858,[]
2722,[16873]
716,[14097]
4887,[12482]
97,[]
2379,[14670]
2514,[]
668,[]
596,[16043]
3519,"[12212, 12213]"
3056,[]
3657,[]
4015,[]
1281,[9694]
2234,"[15001, 15002]"
523,[15424]
3643,[10005]
456,"[16060, 16061]"
1066,[]
1697,[]
2388,"[15317, 15318]"
4990,"[13020, 13021]"
948,[9519]
1294,"[12775, 12776, 12777]"
612,"[15419, 15420]"
2294,[14929]
4075,[10043]
3691,[18580]
4675,"[18184, 18185, 18186, 18187]"
3411,[]
4112,[]
3353,[]
2660,"[17028, 17029]"
2194,[14761]
52,[13437]
4949,[]
858,[]
1314,[]
4741,[]
2979,[17069]
2609,[]
1957,"[15254, 15255]"
255,"[15574, 15575, 15576]"
2563,[17036]
4161,[]
1897,"[15836, 15837, 15838, 15839]"
3151,"[12722, 12723]"
4210,[]
1593,[15362]
1167,[13364]
1967,[14380]
2429,[15192]
601,[15414]
3079,[]
1891,"[15033, 15034]"
1715,[]
1663,"[14279, 14280, 14281]"
3660,[]
2790,[13885]
1077,[]
1940,[]
3756,[]
429,[15430]
4516,[]
2025,[]
3459,[]
910,[]
687,[]
617,[9386]
1353,[]
4052,[]
4764,[]
144,"[15495, 15496]"
2494,[14322]
2571,"[17154, 17155]"
196,[]
2553,"[16917, 16918]"
3205,[12688]
4640,[17909]
1665,[14646]
1109,[]
2952,[17315]
1238,[12339]
1623,"[14323, 14324]"
2629,[17171]
4471,"[18021, 18022]"
1205,[]
2456,[13958]
4483,[]
1124,[]
387,[13292]
1042,[9525]
4459,[]
3935,[18107]
2901,[17101]
3342,[12628]
3665,[]
4207,[]
2943,[17107]
146,[15468]
2532,[]
3491,[12121]
3805,[]
3357,[12675]
475,[16106]
4090,[]
2755,"[17025, 17026]"
344,[]
2305,[14705]
4145,[]
678,[]
3194,[]
4579,[18684]
679,[]
2748,[9964]
1809,[14085]
172,[]
1954,[]
154,[9202]
3470,[]
1856,[14361]
1713,[]
2489,[15111]
995,[]
374,"[13283, 13284]"
3856,[]
1822,[14046]
4889,[12434]
4433,[10032]
346,[9164]
1765,"[13968, 13969]"
950,[]
1129,[]
3564,[]
4311,[]
3758,[]
3339,[]
1239,[12431]
3965,[18763]
1031,[]
4569,[18140]
1019,[]
3131,[8849]
3187,[]
1516,[14066]
3098,"[12639, 12640]"
347,[13286]
1844,"[14701, 14702]"
2512,[]
2358,"[15854, 15855, 15856, 15857, 15858]"
3522,"[12201, 12202]"
1581,[14045]
1475,"[15740, 15741]"
3377,[12745]
3913,[18334]
2720,[16834]
3627,[18044]
3526,"[12119, 12120]"
908,[]
4491,[18649]
2558,[17286]
2169,[14821]
1457,[]
1806,[14919]
3872,[]
1948,[]
358,[13288]
4281,"[18243, 18244]"
3575,[]
2372,[14421]
1584,[14261]
3038,"[16971, 16972, 16973]"
83,[13439]
3754,[]
1408,[9744]
1356,[]
1217,[]
3082,[8850]
962,[9438]
3977,"[18589, 18590]"
4293,"[18502, 18503]"
3637,[9999]
893,[9486]
2797,[9942]
998,[]
4296,[]
1303,"[12299, 12300]"
3767,[]
953,[]
2889,"[16945, 16946, 16947]"
2740,"[17273, 17274]"
2919,[]
3946,"[15907, 15908]"
690,[]
3233,"[12730, 12731]"
3000,[17195]
1228,[13366]
4059,[18214]
1895,[]
4622,[15912]
4162,[]
2445,[14912]
680,[]
205,[]
2208,[14846]
3424,[]
3167,[8910]
827,"[15663, 15664]"
1847,"[14776, 14777, 14778, 14779]"
2391,"[14907, 14908, 14909]"
195,[]
3320,[9038]
2848,[17083]
3546,"[12151, 12152, 12153]"
545,"[16155, 16156, 16157, 16158, 16159, 16160]"
4998,[13036]
1730,[9233]
53,[13411]
503,[]
1612,[]
1373,"[12289, 12290]"
1927,[14602]
4510,[]
1112,[]
4751,"[18285, 18286]"
3330,[]
4083,[]
2012,"[13934, 13935]"
249,[15546]
2959,[16888]
4084,[]
3345,[12678]
469,[15418]
4251,"[18331, 18332]"
2657,[17130]
367,[13273]
980,[9531]
731,[14190]
3296,[8834]
1257,[12379]
4230,"[18687, 18688, 18689, 18690, 18691]"
1878,[15226]
3999,[18108]
2418,[14424]
1219,[]
241,[10126]
2885,[17270]
2420,[14643]
2086,[14012]
4527,[]
4586,[17929]
1546,"[15256, 15257]"
4934,[12488]
4739,[]
1460,"[12418, 12419]"
2857,[]
3899,[]
136,[15562]
1724,[14381]
650,[14200]
2482,[]
2704,[17120]
1748,[15308]
1962,[14825]
1589,"[14942, 14943]"
3553,"[8989, 8990]"
4935,"[12467, 12468, 12469]"
390,[13279]
673,[]
399,[13272]
2392,"[15089, 15090, 15091, 15092]"
534,[15405]
3027,"[17013, 17014]"
3066,[]
3765,[]
1105,"[9541, 9542]"
2052,[]
4461,[]
3501,"[12223, 12224]"
31,[13392]
520,"[9358, 9359, 9360]"
1191,[13380]
1027,[]
2218,[14904]
4782,[18100]
3305,[8891]
4001,[18215]
776,[14164]
2887,[17235]
3008,[17052]
3802,[]
4327,[]
4830,[]
244,[15531]
686,[]
4496,[17891]
4519,[]
4322,"[18288, 18289]"
3324,[12513]
1977,"[15239, 15240, 15241]"
3788,[]
1661,[15112]
3659,[]
4284,"[18341, 18342, 18343]"
2683,[16982]
3921,[18161]
1645,"[15497, 15498, 15499, 15500, 15501, 15502]"
2879,[]
1508,[15000]
2317,[14830]
3269,[]
1586,[14027]
356,[13297]
1738,[13933]
4,[13399]
3387,[12703]
2673,[]
2600,[16851]
3701,[17955]
1639,[14315]
4892,"[12436, 12437]"
576,[15954]
4578,[18513]
2082,[14993]
3878,[18241]
4229,"[17888, 17889, 17890]"
1157,"[13367, 13368]"
1700,[]
3580,[]
4014,[]
4631,[18122]
4913,[]
353,[13271]
331,[15439]
217,[]
2658,"[17093, 17094]"
575,[16127]
4702,[]
478,[15427]
4555,[]
1186,[9261]
3067,[]
4710,[]
722,[14138]
1002,[15875]
4872,[]
2961,[16713]
1720,[]
2279,"[14739, 14740, 14741, 14742, 14743]"
2639,[13892]
2463,"[15108, 15109]"
1103,[9434]
1990,"[14332, 14333]"
933,[]
3976,[18469]
3993,[17941]
1841,"[15178, 15179]"
3853,[]
3244,[]
2321,[14644]
767,"[14234, 14235]"
2498,[]
2477,[]
3569,[]
258,[15442]
4165,[]
4243,"[18625, 18626, 18627]"
2697,[17039]
2905,"[16924, 16925, 16926, 16927]"
711,[14201]
296,[15518]
2378,[14018]
2430,"[14076, 14077]"
4678,[]
1414,[12344]
43,[13456]
2479,"[15348, 15349]"
3046,[]
2142,[]
301,[]
4582,[18061]
1692,[]
4287,"[18662, 18663, 18664]"
2170,[]
3896,[]
2841,[16831]
1513,[14735]
2299,[14393]
3607,[18533]
637,"[16090, 16091]"
1498,"[14831, 14832, 14833]"
3861,[]
4610,[17972]
3139,"[8881, 8882]"
3599,[18134]
3618,[18272]
991,[]
1362,[]
2390,[15088]
1766,"[14683, 14684]"
3857,[]
1764,[14285]
2690,"[17140, 17141]"
2942,[16997]
1428,[12383]
2822,[]
4003,"[18628, 18629]"
4157,[]
3771,[]
2513,[]
2611,[13893]
1813,[15190]
2251,"[14892, 14893]"
2995,"[16895, 16896]"
150,[9182]
911,[]
1469,[]
3969,[18019]
4625,"[18256, 18257]"
4827,[18744]
440,[9370]
1983,"[15290, 15291, 15292, 15293]"
3170,[]
3208,[12689]
3091,[8842]
173,[]
3225,[12658]
1634,"[15084, 15085, 15086]"
4557,[]
543,"[15948, 15949, 15950, 15951]"
29,[13387]
481,[]
4693,[]
1671,"[14905, 14906]"
3506,[12193]
2579,[17075]
351,[9167]
369,[13296]
1049,[]
3682,[]
385,[13322]
905,[]
2808,[]
2566,[16921]
2175,[14718]
2538,[14588]
2670,"[16805, 16806]"
2860,[9963]
4755,"[18665, 18666]"
2376,[14915]
691,[]
689,[]
4587,"[18309, 18310, 18311, 18312, 18313, 18314]"
1017,[9430]
1091,[]
4133,[]
984,[]
4041,[]
3673,[]
16,[9326]
1833,[15066]
1232,[13372]
3524,"[12199, 12200]"
2355,"[15274, 15275, 15276, 15277]"
2519,[]
3290,[12709]
4677,[]
4240,[18002]
3354,[12717]
4518,[]
3375,"[12527, 12528]"
2431,[14606]
2671,[]
2367,[14362]
3681,[]
2249,"[15351, 15352]"
497,[9398]
3983,[17940]
2240,"[15152, 15153]"
1863,[14321]
1417,[12335]
2858,"[9973, 9974]"
3385,[12509]
2615,[]
1001,[15583]
89,[13433]
4216,[18141]
4756,[]
3258,[12739]
3881,[17947]
1439,[]
1787,"[15187, 15188]"
1476,[]
61,[13428]
2552,[16768]
2314,[13960]
2521,[]
3089,[9010]
2384,"[14894, 14895, 14896]"
2452,[15380]
4208,[]
762,[14221]
936,[15645]
1089,[]
2689,[17271]
3246,[12641]
493,[]
4126,[]
938,[]
3028,[16727]
2210,[14972]
3947,"[18056, 18057]"
3189,[]
4379,[]
3402,[]
26,[13458]
191,[]
3223,[12605]
3440,[9002]
1043,[]
4959,[13037]
2414,[]
542,"[16020, 16021]"
3984,[18732]
614,[15937]
3908,[]
742,[14114]
4593,"[18771, 18772, 18773, 18774, 18775, 18776]"
2565,[13909]
3162,"[9086, 9087, 9088, 9089]"
2161,"[9213, 9214]"
3820,[]
4336,[]
4140,[]
4849,"[18581, 18582]"
3348,[12690]
3523,"[12127, 12128]"
535,"[15995, 15996]"
1889,[]
1680,[]
1215,[]
2303,[14750]
2643,[16847]
3245,[12751]
4192,[]
1804,"[15014, 15015]"
4329,[]
4708,[]
3816,[]
3302,[9075]
4938,"[12449, 12450]"
2157,[]
109,[15552]
4571,"[17905, 17906, 17907, 17908]"
1795,[14677]
837,[9429]
4091,[]
2614,[]
842,[]
98,[]
4380,[]
2582,"[16938, 16939, 16940]"
3260,"[12693, 12694]"
100,[]
3179,[]
1119,[]
273,[15452]
3967,[18599]
2113,[9220]
2123,[]
1175,[13371]
2102,[9190]
1699,[]
4790,[18750]
85,[13430]
3180,[]
775,[14104]
166,[15559]
2032,[]
4545,[]
1355,[]
941,"[9402, 9403]"
74,[13448]
2984,[16786]
3341,[12606]
396,[13300]
1668,[]
2621,"[16930, 16931]"
118,[]
2617,[]
2114,[9183]
4591,"[18377, 18378]"
566,[16039]
4805,"[18246, 18247]"
3466,[]
3840,[]
3407,[]
4776,[]
3550,"[12132, 12133, 12134]"
327,[]
4416,[18018]
758,[14127]
1678,"[14839, 14840]"
1438,[]
3542,[12207]
2055,"[14063, 14064, 14065]"
1802,[14855]
3165,[9074]
355,[13303]
1067,[15896]
3703,[]
2586,"[17191, 17192]"
350,[13267]
3048,[]
4650,[]
406,[13304]
3926,[]
102,[]
3558,"[12241, 12242, 12243]"
2653,"[17227, 17228]"
4961,[13033]
635,"[16165, 16166]"
2328,[13978]
1717,[]
708,[14093]
2815,"[16742, 16743]"
3014,[17159]
451,"[15999, 16000]"
1196,[]
674,[]
2926,"[17252, 17253]"
3710,"[18556, 18557, 18558, 18559, 18560, 18561, 18562]"
3093,[12698]
3951,"[18421, 18422, 18423, 18424]"
4595,[]
2153,[14432]
4716,[]
1172,[13338]
262,"[15463, 15464]"
745,[14186]
4821,[17965]
3900,[]
3481,[]
4690,[]
1208,[13362]
274,[15547]
2957,"[17197, 17198, 17199, 17200, 17201]"
4194,"[18408, 18409]"
4968,"[12978, 12979]"
2272,[]
1419,[12395]
1231,[13330]
3337,[9008]
2449,"[14661, 14662]"
942,"[9462, 9463]"
1796,[14631]
3666,[]
4658,[18137]
167,[]
4370,[]
4588,[18204]
4803,[18086]
2533,[]
2726,"[17143, 17144]"
4759,[]
373,[13316]
1824,[14545]
3581,[]
1850,[15038]
2126,[]
169,[]
214,[]
372,[13308]
4320,"[18509, 18510, 18511, 18512]"
3428,[]
4144,[]
2382,[14829]
441,[9400]
4758,[]
3642,[10035]
636,[16118]
4344,[]
323,[15476]
4994,[12996]
3322,[12668]
2602,"[9977, 13881]"
2047,[]
3770,[]
929,"[9498, 9499]"
2035,[]
1666,[]
2004,"[14427, 14428, 14429, 14430]"
1200,[13363]
3653,[9995]
1339,[]
281,[15459]
4661,"[18693, 18694, 18695, 18696, 18697, 18698]"
1512,[14271]
1445,"[12345, 12346]"
1885,[14632]
3319,[8962]
2980,"[16882, 16883]"
4441,[10030]
613,[15413]
3604,"[18087, 18088]"
1477,[15107]
1420,"[12314, 12315, 12316]"
4476,[18188]
2054,[14340]
352,[13287]
4606,[]
155,[9201]
2613,[16916]
1588,[14870]
2531,[]
3365,[]
2423,"[14382, 14383]"
2454,"[14788, 14789]"
86,[13393]
2483,[]
2922,"[16770, 16771, 16772, 16773, 16774]"
1134,[]
2181,[14266]
4362,[]
370,[9168]
3548,"[12176, 12177]"
2428,[14272]
737,[14130]
1673,[15217]
3288,[12561]
3410,[12699]
2803,[9941]
4072,[10023]
4426,[18089]
606,[16081]
4506,[]
4584,[18270]
3414,[]
1203,[13356]
340,[]
4753,[18598]
70,[13406]
1911,[]
3589,[]
2877,[16981]
1321,[12420]
482,[]
3125,[12727]
2103,[9482]
3936,[17991]
3520,"[12148, 12149]"
2458,"[15218, 15219, 15220, 15221]"
3841,[]
285,[15490]
2462,"[14949, 14950]"
4312,[18077]
2814,[17218]
1447,"[12261, 12262, 12263]"
748,[14135]
728,[14099]
4811,[10007]
4538,"[18487, 18488]"
1756,[15261]
4962,[12997]
2347,[]
4673,"[18734, 18735, 18736]"
4482,[18051]
245,"[15431, 15432]"
819,"[15646, 15647, 15648]"
4020,[]
960,[]
1937,[14608]
1354,[]
2861,[9951]
1062,"[9439, 9440]"
4232,"[18583, 18584, 18585, 18586]"
2260,"[14675, 14676]"
4608,[18715]
4944,[12491]
18,[9334]
2549,[16932]
2256,"[14564, 14565]"
1306,"[12283, 12284, 12285, 12286]"
2938,"[17121, 17122, 17123]"
4364,[]
1004,[15614]
724,[14157]
4771,[]
3980,"[18366, 18367]"
266,"[15474, 15475]"
2404,"[15154, 15155, 15156]"
2976,"[16911, 16912, 16913]"
887,[9466]
813,[]
2920,"[16991, 16992]"
2603,[9949]
1433,[9669]
4570,"[18504, 18505]"
616,[9399]
4712,[]
3075,[]
1506,[14994]
4354,[]
4131,[]
2763,"[17037, 17038]"
654,[14134]
3582,[]
1267,[]
2187,"[13987, 13988, 13989, 13990]"
1773,"[14827, 14828]"
916,[15634]
1520,[15061]
4813,[10033]
913,"[9478, 9479]"
3948,"[15773, 15774]"
1647,"[15139, 15140, 15141, 15142, 15143]"
3146,[12677]
1168,[13326]
3552,[]
3799,[]
2079,[14089]
572,[15400]
3545,[12147]
4249,"[18537, 18538]"
2190,[14934]
4167,[]
2206,"[14812, 14813, 14814]"
4495,"[18710, 18711]"
490,[]
4400,[]
2812,"[9962, 16746, 16747]"
3997,[18092]
3689,[]
547,"[16191, 16192]"
3605,[18072]
1559,[15029]
4536,[]
114,[]
3434,[12654]
2776,[17166]
4093,[]
1368,[12387]
3831,[]
3746,[]
3119,[12644]
3085,[9083]
1064,[9540]
4297,[17953]
366,"[13301, 13302]"
1815,[14727]
3329,[12558]
1174,"[13353, 13354]"
1189,[13329]
1227,[13337]
2472,"[15337, 15338]"
2718,[16951]
2872,[17289]
2090,[14603]
2642,[]
2104,[9459]
1801,[14686]
1882,[]
4085,[]
3030,[]
1468,[12270]
1711,[]
4601,[]
3152,[8811]
4689,[]
3611,[]
3376,[12667]
4878,[]
1287,[]
4512,[]
643,[9344]
4361,[]
460,[15994]
1221,[]
1206,[13340]
2014,[]
192,[]
50,[13427]
2215,[15006]
540,"[16124, 16125, 16126]"
1689,[]
2057,[14709]
435,[9345]
4462,[]
2259,"[14087, 14088]"
1407,[9673]
4037,[18033]
740,"[14181, 14182, 14183]"
1493,[]
3975,[18020]
4868,[]
3836,[]
2094,[14079]
3606,[18277]
2892,"[16714, 16715, 16716]"
2636,"[17160, 17161]"
4669,"[17915, 17916, 17917, 17918]"
2875,[16750]
1016,[9536]
124,"[15435, 15436, 15437]"
4341,[]
1708,[]
1686,[]
2850,"[17138, 17139]"
527,[]
1009,"[15869, 15870]"
506,[]
1180,[]
3847,[]
4777,[]
3597,[18199]
2325,[15064]
4958,[13031]
1069,[]
2754,"[17103, 17104]"
405,[13311]
3615,[18155]
1008,"[15581, 15582]"
1862,[14385]
1851,[14443]
111,[]
593,[15382]
4158,[]
226,[9203]
4974,[13011]
4174,[]
280,"[15510, 15511]"
4989,"[13015, 13016]"
231,[9198]
4599,[17877]
4307,[18420]
787,[14226]
751,"[14194, 14195]"
2010,"[15167, 15168]"
2555,[16778]
773,[14171]
4749,[]
774,[14220]
2435,"[15283, 15284, 15285, 15286]"
1812,[14805]
2862,[9967]
4375,[]
88,[13449]
1216,[13333]
1243,[12409]
760,[14188]
2987,[16835]
4732,[]
3140,"[12514, 12515]"
4665,"[18350, 18351, 18352, 18353, 18354]"
633,[16178]
2337,[15128]
2229,[15235]
2971,[16740]
1473,[]
1022,[15610]
646,[14109]
2756,[17215]
1606,"[15195, 15196]"
2221,[14388]
3625,"[18600, 18601, 18602]"
2436,"[14725, 14726]"
2927,"[17258, 17259, 17260, 17261]"
4292,"[18647, 18648]"
76,[13396]
2511,[]
821,"[15642, 15643, 15644]"
1683,[]
4950,[]
3695,[18237]
4040,[18253]
265,"[15469, 15470]"
1702,[]
4067,[18170]
5,[13423]
4387,[]
1655,"[14652, 14653, 14654]"
3629,"[18153, 18154]"
4337,[]
4666,[]
2408,"[14068, 14069]"
1759,[14826]
1155,[13365]
4105,[18024]
3705,[15747]
3829,[]
2899,"[13876, 13877, 13878]"
3234,[12549]
4820,[9997]
4853,[18052]
3368,[]
3094,[12577]
979,[9408]
261,[15443]
2849,[16993]
2487,[]
2695,[17328]
2584,[17294]
2569,"[17048, 17049, 17050]"
2226,[14916]
289,[]
2001,"[14312, 14313, 14314]"
3790,[]
4214,[]
134,[15519]
3808,[]
4412,[]
2368,[13986]
990,[15889]
2002,"[13971, 13972, 13973]"
2651,[17272]
4522,[]
2633,[13874]
4357,[]
2750,[17189]
2560,"[16864, 16865]"
2386,[14254]
2741,"[17000, 17001]"
1658,"[15133, 15134, 15135, 15136]"
1223,[]
1731,"[9235, 9236]"
4415,"[18706, 18707, 18708]"
317,"[15482, 15483]"
2093,[14580]
3076,[]
1650,"[15819, 15820, 15821]"
4904,"[12476, 12477]"
299,[]
2701,[17257]
826,"[15598, 15599]"
803,[]
4360,[]
4233,"[18389, 18390, 18391, 18392]"
1234,[13339]
1628,[15267]
2573,"[17177, 17178]"
3603,"[17901, 17902]"
4044,[15914]
3381,[12670]
769,[14199]
21,[9328]
8,[13390]
22,[9338]
1864,[14040]
3870,[]
4283,"[18680, 18681]"
3083,[8903]
4641,[18425]
1440,[]
1834,[15171]
3801,[]
3745,[18485]
2233,[14980]
2747,[9980]
3929,[]
2528,[]
4489,[]
4594,"[18028, 18029]"
3204,[12637]
1563,[14866]
2295,[14930]
3839,[]
1272,[]
4196,"[18339, 18340]"
3600,[15910]
3059,[17329]
3047,[]
1781,[14396]
3325,[8994]
1192,[13346]
3200,[12570]
4115,[]
4885,[12438]
2986,[17027]
3735,[]
1404,[]
2878,"[16849, 16850]"
1567,[14997]
4340,[]
466,[15383]
604,[]
2335,[14933]
279,"[15478, 15479]"
4634,[18058]
322,[15473]
2087,[14951]
4860,"[18451, 18452, 18453, 18454, 18455]"
4443,[]
1769,[14781]
4203,[]
3051,[17070]
1494,[]
2051,[]
3307,"[8933, 8934, 8935]"
786,[14096]
4637,[18117]
3497,"[12170, 12171, 12172]"
2534,[]
2063,[9474]
3379,[12662]
2338,[15041]
9,[9332]
2526,[]
3280,[12557]
839,[9437]
2598,[17012]
3314,"[9047, 9048, 9049]"
4943,"[12495, 12496]"
1106,"[9416, 9417]"
3795,[]
269,[15527]
1383,"[12781, 12782, 12783]"
3001,"[16728, 16729, 16730, 16731]"
816,"[15632, 15633]"
4388,[]
4574,"[18611, 18612, 18613, 18614]"
571,[15386]
3905,[]
4151,[]
4137,[]
1429,"[12356, 12357, 12358]"
3565,[12220]
1652,"[14055, 14056, 14057, 14058, 14059, 14060]"
3452,"[12516, 12517]"
3073,[]
1629,[15020]
3543,[12244]
3972,"[18274, 18275]"
3068,[]
3598,[18127]
1113,[]
1963,[14345]
2784,"[17169, 17170]"
496,[]
1729,[14853]
1643,"[13941, 13942, 13943, 13944, 13945, 13946, 13947]"
4005,[18011]
1792,[14835]
433,[]
2095,[15364]
4997,[13012]
4447,[]
4228,"[18668, 18669, 18670, 18671]"
4124,[]
2644,[16739]
1163,[13328]
3864,[]
4438,[9998]
1179,[13377]
1811,[13949]
799,"[14167, 14168]"
54,[13415]
4870,[]
1820,[15131]
4314,[]
404,[13269]
4121,[]
3475,[]
3488,[]
1660,"[15116, 15117, 15118, 15119, 15120]"
1487,[9243]
3021,[17275]
3838,[]
868,[15893]
845,[]
1479,[14336]
1684,[]
1012,[9492]
1544,[14816]
2416,"[14404, 14405]"
2370,[15036]
4221,[]
4006,[]
211,[]
3985,[18111]
4873,[]
3009,"[16928, 16929]"
4054,[]
4553,[]
1808,"[14277, 14278]"
1098,[9412]
3783,[]
4983,[]
103,[9324]
1871,[14344]
3199,[12631]
1481,[14862]
685,[]
3304,[8993]
4097,[]
4498,[]
3860,[]
4444,[]
1807,[15354]
2134,[]
3124,[9017]
315,[9232]
1193,[13379]
4567,[17956]
3088,[8947]
3318,[12587]
4695,[]
2835,[16955]
257,"[15557, 15558]"
1241,"[12772, 12773]"
1178,[13342]
1165,[13382]
1501,[15047]
2409,[14985]
3621,[18023]
4430,[18123]
3932,"[18393, 18394]"
473,[15399]
