GID,ANNOTATION_ID
6812,[17761]
5659,[13844]
5050,"[16211, 16212]"
5924,[]
6211,[13770]
9155,[]
9052,[11850]
7553,[]
8662,[11317]
5899,[]
7347,[13689]
7340,[13691]
7534,[]
7384,[]
6207,[13538]
6157,[13537]
9061,[11861]
7904,[10344]
7260,"[13658, 13659]"
7583,[]
5719,[]
6542,[17465]
6691,"[17457, 17458]"
7838,[10229]
5058,"[16189, 16190]"
9107,"[11919, 11920]"
6543,[17509]
9242,[12058]
8457,"[11072, 11073]"
7563,[]
8720,"[11418, 11419]"
5784,[]
7801,[10173]
8610,[11268]
6693,"[17472, 17473]"
5387,[9918]
7876,"[10306, 10307]"
7495,"[16673, 16674, 16675, 16676]"
5500,"[12811, 12812, 12813]"
6950,[]
5717,[]
6358,[17393]
5594,[]
6095,[]
8031,[10536]
8673,[11336]
6605,[]
7509,[16678]
5734,[]
9311,"[8847, 8848]"
5523,[]
8723,"[11424, 11425]"
7232,"[13750, 13751]"
9009,"[11769, 11770]"
6879,[]
7641,[]
7314,[13668]
6042,[]
9196,[11987]
8154,[10756]
6032,[]
6205,[13498]
8161,[10765]
6161,[13778]
6136,[13789]
9133,[8846]
7095,"[13559, 13560, 13561]"
6132,"[13526, 13527]"
8057,"[13459, 13460]"
5442,[]
5683,[]
5286,[]
7813,"[10189, 10190]"
5610,[]
7439,[]
8958,"[11751, 11752, 11753]"
6755,"[17748, 17749]"
9132,[9057]
7288,[13563]
7755,[]
8132,"[10713, 10714]"
8403,[11002]
6722,[17772]
7325,[13638]
7837,[10228]
6043,[]
6144,[13800]
5901,[]
8711,[11390]
8680,"[11344, 11345, 11346]"
6307,"[17448, 17449]"
5448,[9850]
9291,[12070]
6350,[17692]
5552,"[9873, 9874]"
5476,"[9922, 9923, 9924]"
9249,"[12034, 12035]"
7924,[10369]
8522,[11157]
5239,[9576]
8620,[11277]
6819,[]
6472,[17871]
7230,[13585]
5806,[]
5655,[]
7776,"[13236, 13237]"
8143,"[10736, 10737]"
9135,[11947]
9305,[12076]
6969,"[9603, 13068, 13069]"
5077,[16044]
5840,[]
6404,[17738]
5872,[]
7408,[]
5123,[16264]
5570,"[9821, 9822]"
5208,[14478]
7076,[]
8234,[10851]
8393,[10992]
6791,[10073]
7319,[13607]
8386,"[10983, 10984]"
5317,"[12818, 12819]"
6839,[]
8565,"[11209, 11210]"
6006,[]
5873,[]
9192,[11990]
9376,"[12086, 12087]"
7403,[]
7954,[10411]
6073,[15680]
6630,[17355]
8874,"[11605, 11606, 11607]"
5894,[]
8077,[10624]
7927,"[10373, 10374]"
6184,[13811]
6663,"[17783, 17784]"
5272,[]
6873,[]
6631,[17511]
9068,"[11869, 11889]"
7531,[16499]
9398,[9134]
8562,[11204]
8721,"[11420, 11421]"
5205,[14528]
5455,[12837]
6403,[17679]
6124,[9291]
6170,[13487]
8867,[11595]
8885,[11620]
7129,[]
8595,[11254]
8637,[11295]
5334,"[12947, 12948]"
7234,[13621]
6078,"[15724, 15725]"
6119,[9299]
6907,[]
6705,[17750]
5880,"[15683, 15684, 15685]"
5119,[16199]
5889,[]
8060,[10599]
6696,[]
5677,"[13870, 13871]"
5284,[]
8153,[10755]
7788,[10144]
5337,"[12893, 12894]"
7083,[13060]
8594,"[11252, 11253]"
6704,"[17649, 17650]"
7202,[13720]
7214,[13740]
8911,[11715]
6377,"[17336, 17337, 17338]"
8097,[10660]
8912,[11714]
8146,"[10742, 10743, 10744]"
5876,[]
5948,[]
6759,[17586]
8946,[11738]
9032,[11827]
8559,[11201]
7166,[9300]
7261,[]
7366,[]
5269,[]
6794,[10045]
9057,[11866]
6385,"[17575, 17576]"
7136,[]
9115,"[9022, 11910]"
5504,"[12944, 12945, 12946]"
5473,[]
7216,[13564]
6382,[17790]
8214,[10833]
8370,"[10960, 10961]"
9245,"[12059, 12060]"
8448,[11063]
9381,[12096]
8327,[9094]
6319,[17765]
7322,[13595]
8478,[11099]
7056,[]
6504,[17512]
8395,[10994]
6055,[]
6572,[17658]
8840,[11557]
5767,[]
5009,[13038]
5611,[]
8111,"[10681, 10682]"
8786,[11498]
8376,[10970]
8254,[10877]
7059,[]
7545,"[16298, 16299, 16300]"
6217,[13472]
7474,"[16683, 16684, 16685]"
6492,[10109]
8196,[10813]
7779,[13255]
6177,[13467]
6612,[]
9210,[]
5136,[16236]
6810,[17806]
5544,[9868]
8046,"[10566, 10567, 10568, 10569, 10570, 10571]"
9081,[11882]
6658,[]
7294,[13706]
9099,[11924]
6593,[]
5479,[9864]
7289,[13635]
8122,"[10697, 10698, 10699, 10700]"
7844,"[10239, 10240, 10241]"
8540,[11174]
6984,[13095]
7861,"[10279, 10280, 10281]"
8795,[11506]
5350,"[12973, 12974, 12975, 12976, 12977]"
9091,[11890]
9297,[8959]
8345,"[9147, 9148]"
8602,[11260]
5073,[15927]
5654,[]
8535,[11169]
7243,[13744]
8619,[11276]
7215,[13662]
6099,[]
8460,[11075]
7270,[13686]
7291,[13583]
8907,[11659]
5010,[12983]
5260,[15972]
6679,[17641]
8237,[10853]
8348,[8955]
8001,[10476]
7806,[13872]
9395,"[9076, 9077]"
7348,[13705]
6085,[]
7309,[13562]
6949,[13196]
5016,[9556]
8953,[11730]
5812,[]
5989,[]
8118,"[10688, 10689]"
7842,[10237]
8968,"[11661, 11662, 11663, 11664]"
5110,[9587]
8047,"[10572, 10573]"
9033,[11824]
5079,[9614]
6533,"[17402, 17403]"
6101,[]
6655,[]
9095,[]
6973,"[13135, 13136, 13137]"
9151,"[11954, 11955]"
8137,[10724]
9212,"[11978, 11979, 11980]"
6553,[17688]
9007,[11767]
6981,"[13204, 13205]"
5703,[13825]
6489,[10059]
7086,[9604]
7782,[]
9269,[12015]
8787,[11499]
5907,[]
8827,"[11537, 11538]"
6057,[]
6955,[13174]
8312,[10949]
5681,[]
5860,[]
5186,[14451]
8033,"[10538, 10539]"
7606,[16563]
8715,"[11402, 11403, 11404, 11405, 11406]"
6825,[]
5222,[9596]
8497,[11124]
8472,[11090]
5135,[14504]
7728,"[9739, 9740, 9741]"
6766,"[17478, 17479]"
8684,"[11353, 11354, 11355]"
6853,[]
7523,"[16389, 16390, 16391]"
6731,[17876]
7612,[16354]
7061,[9597]
6154,"[13530, 13531]"
8278,[10900]
7013,[13202]
9030,[11825]
6666,[17777]
6685,[17580]
8750,[11460]
7929,"[10376, 10377]"
8004,[10480]
5370,[]
5641,[]
7749,[9246]
8388,[10986]
5372,[]
7272,[9318]
6034,[]
6967,[13160]
8243,[10861]
6239,[13793]
5810,[]
6828,[]
8906,[]
8149,"[10749, 10750, 10751]"
7052,"[13093, 13094]"
9066,[]
6659,"[17743, 17744]"
7460,"[16339, 16340, 16341, 16342, 16343, 16344, 16345]"
7518,"[16632, 16633, 16634, 16635, 16636, 16637]"
7926,"[10371, 10372]"
7189,"[13681, 13682]"
8696,[]
7264,[]
6915,[]
6218,[13812]
6105,[]
6129,[13810]
5804,[]
8790,[12112]
6279,[17785]
6185,[13494]
8960,"[11683, 11684, 11685]"
8384,[10979]
7858,"[10274, 10275]"
5525,[]
8016,"[10503, 10504, 10505]"
7359,[13640]
6234,[13540]
5325,"[12884, 12885, 12886, 12887]"
8150,[10752]
8361,[8938]
8588,[11246]
9161,[8875]
8530,[11165]
5190,[15919]
7033,[]
5054,[16123]
6529,[17719]
5982,[]
6861,[]
5592,[]
8887,[11623]
5445,[]
6019,[]
5163,[16267]
7169,[]
8035,[]
5662,[13867]
9168,[8917]
9295,[9013]
9110,"[11913, 11914, 11915]"
6152,[13471]
8860,[11588]
5851,[]
5968,[]
8231,[10848]
7575,"[16543, 16544, 16545, 16546, 16547]"
6395,[17739]
5316,"[12820, 12821]"
8363,"[8889, 8890]"
6091,[]
8850,"[11575, 11576]"
8253,[10876]
5178,"[16186, 16187]"
6222,[13484]
5776,[]
6067,[]
6351,"[17608, 17609]"
5835,"[9566, 9567]"
8845,"[11565, 11566]"
7065,[]
8648,[11305]
6885,[]
9120,"[11905, 11906]"
8630,[11287]
9256,"[12025, 12026, 12027]"
6544,[17793]
5884,[]
8920,[11703]
8735,"[11439, 11440]"
8200,[]
6742,"[17752, 17753]"
5363,[]
6928,[9664]
8038,"[10543, 10544]"
8014,[10498]
8698,[11373]
6690,"[17838, 17839]"
8238,"[10854, 10855]"
8751,"[11461, 11462]"
8543,"[11178, 11179]"
8029,[10534]
5416,[]
7761,[]
7488,"[16523, 16524, 16525]"
6379,"[17549, 17550]"
7735,[]
8922,[11701]
7032,[]
5125,[14532]
6552,[17824]
6610,[]
7204,[13586]
6865,[]
5520,[]
9285,[12000]
7777,[13243]
9226,"[8978, 8979]"
7436,[]
8256,[10879]
5124,[14470]
5295,[]
6035,[]
5652,[]
6113,[13474]
8261,[10884]
9156,[8831]
8970,[11779]
8799,[11510]
8317,[9067]
5783,[]
5516,"[12805, 12806]"
5637,[]
8443,[11058]
7763,[13253]
7571,[]
5138,[14507]
5821,[]
6545,[]
5818,[]
8450,[11065]
6767,[17767]
6109,[]
7888,"[10326, 10327]"
8301,[10926]
5962,[]
6478,[17711]
5758,[]
5342,[12912]
6165,[13510]
6367,"[17774, 17775]"
7770,"[13257, 13258]"
6323,[17723]
7482,"[16619, 16620, 16621, 16622, 16623]"
5789,[]
7529,[]
6971,[9637]
7446,"[16407, 16408, 16409, 16410, 16411, 16412, 16413, 16414]"
5716,[]
8255,[10878]
5760,[]
8554,[11194]
6481,[17831]
7090,[9651]
9225,"[8999, 9000]"
6966,"[13052, 13053]"
5206,"[16195, 16196]"
8313,[10950]
6531,[17684]
7802,"[10174, 10175]"
7937,[13920]
8391,[10989]
8936,[11748]
6336,[]
6102,[]
6201,[13807]
9160,[9143]
7502,[]
6098,[]
7259,[13657]
7016,[13051]
5937,"[15676, 15677, 15678]"
6448,[17415]
8582,"[11237, 11238]"
7674,[9765]
8468,"[11085, 11086]"
7240,[13582]
5168,"[16238, 16239]"
7420,"[16579, 16580, 16581, 16582, 16583]"
7183,"[13702, 13703]"
8967,"[11665, 11666, 11667, 11668]"
5212,[14502]
7974,"[10445, 10446]"
7897,[10335]
8494,[11121]
7383,[]
6998,"[13161, 13162]"
7952,"[10407, 10408]"
7708,"[9787, 9788, 9789]"
5099,[15997]
5920,[]
8802,[11514]
9378,"[12090, 12091]"
7548,[16485]
9219,[9141]
9314,[]
7141,[]
5446,[]
9379,"[12098, 12099]"
7150,[]
8134,"[10717, 10718]"
8533,[]
5820,[]
6016,[]
6254,[17469]
5030,[14505]
5603,[]
7920,"[9023, 9024, 10364, 10365, 10366]"
9345,"[8805, 8806]"
6455,[17691]
9142,[11946]
6783,"[10092, 10093, 10094]"
8465,"[11080, 11081]"
6951,[9654]
7912,[10352]
5271,[]
8485,[11112]
9300,"[12073, 12074]"
7077,[]
7277,[9311]
8479,"[11100, 11101]"
7058,[]
7501,[]
8821,"[11654, 11655]"
7370,[9786]
6294,[17617]
9013,[11805]
9340,"[9004, 9005, 9006]"
9227,"[9041, 9042]"
7130,[]
6375,[17468]
6088,[]
8062,"[10600, 10601, 10602]"
6083,[]
7872,"[10300, 10301]"
8815,[11526]
5566,"[9834, 9835]"
7811,"[10185, 10186]"
6181,[13774]
6107,[]
6318,"[17740, 17741]"
8514,"[11145, 11649]"
7426,"[16351, 16352, 16353]"
7816,"[10196, 10197, 10198]"
7184,"[13700, 13701]"
8755,[11466]
8817,[11528]
7771,[]
7233,[13616]
8725,[11427]
7996,[10472]
6475,[17401]
8328,[8801]
6025,[]
7810,"[13918, 13919]"
9206,"[11983, 11984]"
5361,"[12897, 12898, 12899]"
7887,[10325]
5507,[12868]
5954,[]
8527,[11162]
6337,[]
5082,[16040]
6675,[]
9023,[11815]
9127,[11897]
8106,"[10675, 10676]"
6747,[17631]
8295,"[10915, 10916, 10917]"
8083,[]
5618,[]
9207,"[11971, 11972]"
5195,"[16209, 16210]"
7845,"[10242, 10243]"
9270,[12014]
5886,[]
8890,"[11626, 11627]"
6173,[13763]
6389,[17578]
5327,"[12827, 12828, 12829, 12830]"
9136,[11942]
9208,"[11973, 11974]"
6797,[]
5460,[9878]
5277,[]
5616,[]
7389,[]
6523,[17619]
5867,[]
6328,"[17537, 17538]"
7454,"[16638, 16639, 16640, 16641, 16642, 16643, 16644]"
6849,[]
6581,[17520]
8573,[11222]
6206,[13547]
8854,"[11581, 11582]"
5696,[]
9064,"[11863, 11864]"
5052,[16244]
8230,[]
8484,"[11110, 11111]"
8593,[11251]
9235,"[12048, 12102]"
6348,[17872]
8221,[10840]
9116,[11909]
6860,[]
8653,[11310]
5819,[]
8647,[11304]
7597,[]
7973,"[10442, 10443, 10444]"
9259,[12038]
7285,[13719]
9257,"[12022, 12023, 12024]"
7115,[13605]
7737,[]
8596,"[11255, 11256]"
8258,[10881]
7271,[13737]
6773,[10088]
8709,[11386]
9122,"[9090, 11903]"
6806,[]
8266,[10889]
7385,[]
8055,"[10591, 10592]"
8189,"[10800, 10801]"
8574,[11223]
8141,"[10731, 10732, 10733]"
5038,"[16276, 16277]"
6126,"[9283, 9284]"
8669,[11331]
8339,[8796]
9039,"[11845, 11846]"
7541,"[16387, 16388]"
7871,"[10298, 10299]"
8865,[11593]
5557,"[9913, 9914]"
9277,"[12008, 12110]"
6760,[17516]
5454,[12949]
7200,[13618]
5541,"[9860, 9861]"
6688,[17528]
7945,[10399]
6409,[]
5746,[]
8017,[10506]
8701,[11377]
5863,[]
7091,[9588]
9372,[]
8789,[11501]
7922,[10368]
9153,"[11950, 11951, 11952]"
7780,[]
6878,[]
9363,[12079]
9321,[9027]
6292,[17600]
6383,[17829]
5144,[]
7707,"[9773, 9774, 9775]"
7933,[10381]
5112,[9625]
6219,[13529]
6595,[17360]
9055,[11848]
6780,[10104]
7854,"[10268, 10269]"
8623,[11280]
6834,[13166]
9289,[12068]
5563,"[9825, 9826]"
5759,[]
6960,"[9627, 9628]"
6614,[17385]
8897,"[11633, 11634]"
6290,[17727]
9292,[12071]
6820,[]
7111,[13584]
6590,[]
8888,[11624]
9405,[8887]
9334,"[8840, 8841]"
8410,"[11009, 11010]"
6051,[]
7644,[]
5763,[]
6357,[]
5919,[]
5374,[]
8657,[11313]
6808,[17356]
8744,[11453]
8206,"[10824, 10825]"
5384,[]
8842,"[11559, 11560]"
6446,[17474]
8629,[11286]
8851,"[11577, 11578]"
6785,"[10086, 10087]"
7100,[]
7600,[16591]
8783,[11495]
7069,[13025]
6962,"[9594, 9595, 13100, 13101]"
7540,"[16486, 16487]"
6977,"[13194, 13195]"
9017,[11807]
7246,[13578]
8499,[11126]
8713,"[11393, 11394, 11395, 11396]"
6805,[17867]
7792,"[10155, 10156, 10157]"
8205,[10823]
6065,[]
8656,[11312]
8283,[10904]
7946,"[10400, 10401, 10402]"
7983,"[10458, 10459, 10460]"
6215,[13799]
6498,[10102]
8265,[10888]
5109,[9624]
9310,[9082]
5081,[16154]
6929,"[9616, 9617]"
7935,[10382]
5265,[]
5985,[]
5017,[9559]
7605,[16677]
8982,"[11795, 11796]"
5216,[]
5587,[]
6604,[]
8069,[10616]
8273,[10895]
5107,[14482]
5343,[12960]
5493,"[12798, 12799]"
5656,[]
8678,[11342]
6739,"[17852, 17853]"
8133,"[10715, 10716]"
6943,"[13172, 13173]"
8578,"[11230, 11231]"
6121,[9298]
7654,[]
9328,[8830]
6465,[10074]
9181,[11935]
8682,"[11349, 11350]"
6066,[]
9373,[8998]
6743,[17470]
5953,[]
8855,[11583]
9234,[12101]
5613,"[12871, 12872, 12873]"
9199,[11975]
5402,[]
7754,[]
8400,[10999]
6457,[17786]
5879,"[15719, 15720, 15721, 15722, 15723]"
8999,[11760]
5385,[9909]
5921,[]
7015,[]
5539,[9910]
7072,"[13189, 13190]"
9043,[11830]
6342,"[17660, 17661]"
9164,[9071]
5022,[9562]
6515,"[17486, 17487]"
7699,[]
9034,"[11828, 11829]"
8466,"[11082, 11083]"
8933,"[11722, 11723, 11724]"
5731,[]
8171,[10774]
9354,[8983]
6858,[]
6813,[]
6930,"[9610, 9611]"
9113,[]
8857,[11585]
6589,[]
7651,[]
7910,[10350]
5345,[12790]
7885,"[10321, 10322, 10323]"
5534,[]
5684,[]
8546,[11185]
8294,[10914]
7624,[]
9246,"[12039, 12040, 12107, 12108]"
9296,[9034]
9028,"[11819, 11820]"
9159,[9068]
8498,[11125]
7301,[13599]
8280,[]
8995,[11754]
5664,[13840]
5299,[]
5732,[]
6120,[9282]
8168,[10772]
5626,[]
5864,[]
6650,[17697]
6281,[17411]
8977,[11802]
6898,[]
5980,[]
6566,[17678]
7638,[]
8119,"[10690, 10691, 10692]"
5098,[16272]
6100,[]
8538,[11173]
6549,[17577]
7632,[16297]
6906,[]
5870,[]
7839,"[10230, 10231, 10232, 10233]"
7559,[]
8749,[11459]
7549,[16291]
8125,[10703]
8021,"[10517, 10518]"
5576,[9857]
6621,[]
6815,[]
6782,"[10100, 10101]"
6641,[17558]
6575,[17441]
7891,[10331]
8246,"[10865, 10866]"
5796,[13853]
5441,[]
7255,[]
6420,[17371]
9167,[8948]
6378,"[17553, 17554]"
7167,[9309]
7881,"[10315, 10316]"
7637,[]
9250,[12033]
7828,"[10209, 10210]"
9262,[12062]
8702,[11378]
6028,[]
8654,[11311]
9362,[12078]
7963,[10423]
8357,[8946]
8943,[11740]
7162,[9312]
6343,[]
8539,[]
5467,"[9929, 9930, 9931]"
5324,"[12853, 12854, 12855, 12856, 12857]"
5640,[]
7397,[]
8427,"[13921, 13922, 13923]"
6925,[]
6162,[13781]
7975,[10447]
5705,[13843]
6054,[]
8209,[10829]
8469,[11087]
8988,[11765]
7670,[9745]
9008,[11768]
7794,[10160]
7472,"[16564, 16565, 16566]"
9051,[11854]
9329,[8920]
5094,[14479]
8566,"[11211, 11212]"
8872,"[11600, 11601, 11602]"
7282,[9307]
8901,"[11640, 11641]"
7687,[]
5964,[]
7873,[10302]
5687,[]
8420,[11027]
7934,[]
8729,[]
7278,[9310]
9060,"[11859, 11860]"
6863,[]
8828,"[11539, 11540]"
7453,[16509]
6011,[]
6347,"[17353, 17354]"
6995,[13156]
5958,[]
6882,[]
6508,"[17604, 17605]"
7144,[]
7221,[13742]
5428,[]
8247,"[10867, 10868]"
6000,[]
6308,[17524]
5555,"[9816, 9817]"
6188,[13783]
8043,[]
7874,"[10303, 10304]"
7850,"[10255, 10256, 10257, 10258]"
7304,[13652]
6324,[17771]
5046,[14520]
8100,[10664]
7364,[]
7392,[]
7709,[9760]
6734,[17680]
9316,[8975]
6924,[]
6620,[]
7127,[]
5301,[]
6557,[17481]
7280,[9305]
6273,[17789]
8355,[9040]
6509,[17341]
5530,[]
5421,[]
5234,"[16274, 16275]"
6921,[]
8305,"[10934, 10935]"
8102,"[10667, 10668, 10669, 10670, 10671]"
7621,"[16493, 16494]"
5008,[13026]
7625,[]
8006,"[10481, 10482, 10483, 10484]"
7959,[10419]
6265,[17857]
6333,[]
5931,[15705]
6744,[17747]
8311,"[10947, 10948]"
5912,[]
9298,[]
7519,[]
6047,[]
8853,[11580]
6009,[]
7991,[10467]
7928,[10375]
5458,"[9892, 9893]"
7078,[]
8081,[10633]
9253,[]
8314,[10951]
6017,[]
7281,[9303]
6074,"[15706, 15707, 15708, 15709]"
6888,[]
5828,[13219]
5955,[]
5083,[16194]
7060,[]
9130,"[9014, 11907]"
7599,[]
7494,[]
5290,[9899]
5589,[]
5619,[]
5494,[12810]
7120,[]
8555,[11195]
6931,"[9660, 9661, 9662]"
8926,"[11693, 11694]"
6669,[17535]
7836,"[10225, 10226, 10227]"
8163,[]
8738,[11442]
6332,[]
8732,[11436]
8022,"[10519, 10520]"
7535,[16338]
6450,[17499]
7102,[]
7862,"[10282, 10283, 10284]"
8488,[11115]
5154,[15923]
5961,[]
9391,[8937]
6677,[]
8875,[11608]
8329,[9028]
8877,[11610]
7673,[9705]
8270,[10892]
5466,"[9814, 9815]"
6036,[]
6911,[]
5502,"[12858, 12859, 12860]"
6723,[17610]
8390,[10988]
6012,[]
6316,"[17395, 17396]"
7672,[9747]
8123,[]
7917,"[10360, 10361, 10362]"
6310,[17362]
7274,[9317]
6049,[]
5174,"[16203, 16204]"
6433,[17730]
5781,[]
7585,[]
6483,[17407]
6090,[]
5048,[16034]
7822,[10204]
6004,[]
7760,[]
5015,[9557]
6876,[]
6396,"[17345, 17346]"
8631,[11288]
8945,[11750]
8346,"[9051, 9052]"
7124,[]
6202,[13754]
9320,[8833]
7019,[13055]
5480,"[12961, 12962, 12963]"
7175,[13575]
5797,"[13868, 13869]"
5669,[13859]
8639,[11297]
8054,"[10587, 10588, 10589, 10590]"
9128,[11896]
5679,"[13823, 13824]"
8216,[10835]
6480,"[17802, 17803]"
7719,"[9732, 9733]"
8392,"[10990, 10991]"
9275,[12010]
5765,[]
5175,[14448]
5007,[12988]
9258,[]
7023,[13157]
5025,[9554]
5211,[14464]
7550,[16382]
8847,"[11569, 11570]"
5249,[16077]
7730,[]
7832,"[10218, 10219]"
6393,[17564]
8337,[8843]
9403,[8912]
9176,[9110]
6277,"[17602, 17603]"
7741,[13244]
7079,[]
6596,[17643]
9315,[8819]
8646,[11303]
6823,[]
5903,[]
6577,[17573]
5957,[]
5877,[15694]
5831,[]
7555,[]
6275,"[17589, 17590]"
9382,[12097]
6013,[]
8959,"[11736, 11737]"
6216,[13505]
8818,[11529]
6534,"[17763, 17764]"
5959,[]
5311,[]
5934,[15692]
7237,"[13752, 13753]"
8503,[11131]
5942,[]
5405,[]
6031,[]
6591,[]
5477,"[9919, 9920]"
8575,"[11224, 11225]"
8007,"[10485, 10486]"
5482,[]
5699,[]
7852,"[10263, 10264, 10265]"
8220,[10839]
8822,[11532]
9150,"[11956, 11957]"
5771,[]
7479,"[16495, 16496]"
5868,[]
7212,[13722]
6421,[17843]
6295,[17758]
5744,[]
8172,[10775]
8379,[]
8526,[11161]
6419,[17560]
7451,"[16679, 16680, 16681, 16682]"
5041,[14503]
5267,[]
9364,[12080]
6836,[]
8316,[9101]
7226,[13683]
9268,[12016]
6116,[9290]
8632,[11289]
6600,"[17334, 17335]"
8098,"[10661, 10662]"
8099,[10663]
5623,[]
7405,[]
6001,[]
5114,[9626]
8803,[11515]
5813,[13865]
8929,[11689]
9197,[11991]
6913,[]
8490,[11117]
8603,[11261]
7228,[13684]
6024,[]
8812,[11524]
5972,[]
5164,[9612]
6660,[17536]
7532,[]
7987,[]
8706,[11384]
6942,"[13158, 13159]"
7417,"[16326, 16327, 16328, 16329, 16330, 16331, 16332]"
6365,[17710]
8508,"[11137, 11138]"
6713,"[17551, 17552]"
8699,"[11374, 11375]"
8404,[11003]
9040,"[11834, 11847]"
6648,"[17433, 17434, 17435]"
8830,"[11542, 11543, 11544]"
8651,[11308]
5527,[]
6877,[]
7860,"[10277, 10278]"
8660,"[12113, 12114]"
9356,[8909]
8769,[11479]
6851,[9572]
9195,[11993]
7557,[]
8788,[11500]
8689,[11361]
8419,"[11024, 11025, 11026]"
7062,[9652]
8178,"[10779, 10780]"
5375,[]
6896,[]
5723,[]
6257,[17394]
8228,[10846]
8605,[11263]
6503,[17698]
8289,[10909]
5976,[]
5096,"[15929, 15930]"
5949,[]
8849,"[11573, 11574]"
9205,[]
5575,[9917]
8592,[11250]
8462,[11077]
7323,[13666]
6787,[10051]
5166,[9608]
5657,[]
8925,"[11695, 11696]"
8431,[11043]
5062,[16261]
5147,"[16226, 16227]"
5787,[]
8002,[10477]
8012,"[10493, 10494]"
7566,[]
8861,[11589]
7357,"[13669, 13670]"
9111,[11912]
6866,[]
7143,[]
6423,[17569]
5432,[]
5153,[16161]
7694,[]
7769,[13259]
6253,[13777]
7103,[]
8529,[11164]
6667,[17770]
5461,[9877]
6394,[17830]
9323,[8918]
6781,"[10116, 10117]"
9326,[9129]
5426,[]
8834,[11550]
5221,[9609]
7615,"[16597, 16598]"
5895,[]
5407,[]
8584,"[11241, 11242]"
6359,[17651]
6618,[]
6676,[]
9058,[11856]
6097,[]
9388,[]
5814,[]
7978,[10450]
5768,[]
7793,"[10158, 10159]"
8086,[10634]
8881,[11614]
8835,[11551]
6707,"[17832, 17833]"
8455,[11069]
8248,"[10869, 10870]"
6517,[17665]
5358,"[12800, 12801]"
5838,[13235]
6902,[]
7411,"[16403, 16404, 16405, 16406]"
8957,"[11686, 11687]"
7478,"[16594, 16595, 16596]"
7808,[10184]
5846,"[13228, 13229, 13230]"
6718,"[17497, 17498]"
5137,[16007]
5362,"[12952, 12953, 12954]"
5170,"[15935, 15936]"
6449,[17718]
6321,"[17827, 17828]"
8971,[11780]
5296,[]
8262,[10885]
9244,[]
8082,[]
7576,"[16367, 16368]"
7820,"[10201, 10202]"
8366,[8923]
5049,"[16003, 16004]"
9165,[8949]
6407,[17705]
8176,[10777]
6335,[]
9140,[]
8126,[10704]
5498,"[12908, 12909]"
8249,"[10871, 10872]"
9119,"[11931, 11932]"
8501,"[11128, 11129]"
7035,[13065]
8224,[10843]
8475,[11093]
5102,[16032]
7310,"[13729, 13730]"
5121,[16250]
7939,[10385]
5218,[14527]
8512,"[11142, 11143]"
8848,"[11571, 11572]"
5070,[14481]
5438,[]
8322,[8926]
7092,[]
9080,[11881]
8741,"[11449, 11450]"
5588,[]
6304,"[17810, 17811]"
5559,"[9843, 9844]"
7250,[13594]
6740,"[17699, 17700]"
6914,[]
7461,"[16612, 16613, 16614, 16615, 16616, 16617]"
5727,[13827]
9134,[]
8621,[11278]
8480,"[11102, 11103, 11104]"
