,Proportion,arousal,contrast,dominance,height,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,lat,long,orientation,pleasure,symmetry,width,day,hour
213,30.0,-0.015052264449462255,1.7550690710758667,0.5082494996928617,1280,144150.79724506865,158196.71348925045,183080.3075161887,-1.403034,36.870364,1,0.44287591881554234,4.5676280068927895,1920,1,16
2131,100.0,0.060132486132065247,3.3680085234007064,0.3475484428298604,3264,121682.66443796431,121334.04495523918,117617.56917890949,-1.343254,36.816239,6,0.2960460336381124,13.100684105100045,4928,1,13
2144,100.0,0.08024431247639228,3.4283859741436875,0.35699663251905217,3264,120317.2091579403,130216.84566445311,135991.25856547628,-1.343178,36.816054,6,0.30231030448838675,12.185390794201638,4928,1,13
2149,60.0,0.0330509084452176,1.707438568898122,0.6131501476599321,3264,136281.7989640909,198848.34374266234,124155.70786807274,-1.337698,36.810692,1,0.529339828006044,8.012907496194416,4928,1,13
215,20.0,0.004969169761971259,2.0363659809769183,0.4796731446479582,1280,142471.02518602007,164681.5441414125,184192.93721952412,-1.403034,36.870364,1,0.4161239964877589,4.501594740818518,1920,1,16
2151,100.0,0.07931167706858852,2.0662653261849493,0.5644819948137304,3264,124194.64413796416,147019.19587999384,96953.91267447069,-1.337698,36.810692,1,0.4826046686028538,11.308821888769135,4928,1,13
2157,40.0,-0.019101959806116175,1.623216621511632,0.5821836368623641,3264,108566.43998057388,111125.84169669986,193296.6301488179,-1.337698,36.810692,1,0.5074798536394809,10.47774633106855,4928,1,13
216,40.0,0.016965091813848032,2.0752458985323172,0.46699272197989866,1280,143437.76794271753,165221.82039912284,207426.81408203283,-1.403034,36.870364,1,0.4039527406654987,4.68259714663988,1920,1,16
2164,30.0,0.2605178127894613,2.954547846114882,0.45222921437352126,3264,165387.20090559876,97022.38301752848,159661.3828916964,-1.349029,36.82318,1,0.3676173854564063,4.578673183747093,4928,1,13
2172,20.0,0.033872571316588274,1.5125874895651437,0.6534150521855443,3264,133693.96913058154,171865.6669879124,110847.73169633296,-1.353545,36.823674,1,0.5642312109893737,10.768363942770664,4928,1,13
2173,10.0,0.044531582266733705,1.087402973345688,0.7226487156999305,3264,82945.3840772482,198733.04276843346,199847.3570008426,-1.353536,36.823653,1,0.6233327051531152,6.695944598918622,4928,1,13
2177,60.0,0.032823436705158665,1.544871944829995,0.6483984010590141,3264,142091.62646354485,145019.3775217643,125098.66242379342,-1.35349,36.823595,1,0.5599754553012609,10.275843355175715,4928,1,13
2200,20.0,-0.04351777241637983,1.675887368850414,0.5855357314484241,3264,108431.33737326843,112973.40192275349,130928.2137059168,-1.36106,36.844334,1,0.5127483470928459,12.717778037223834,4928,1,14
223,90.0,0.05703340167172313,1.9543625957381705,0.48579331013186744,1280,74520.73064404442,87069.89774428359,47837.33103155131,-1.410523,36.902711,1,0.41641308324204274,11.798308601794817,1920,1,18
2234,50.0,0.07121410007559942,2.013430225620217,0.5623829853010666,3264,125518.38304363585,151646.34871964442,214663.15648217069,-1.361011,36.844333,1,0.4815634001226984,6.2556359834232325,4928,1,14
2235,30.0,0.07323463048240672,1.9787758937409894,0.5729558940875861,3264,128287.44618975345,154367.3881880496,237905.28230976482,-1.361011,36.844333,1,0.4905510733702756,5.253654777745745,4928,1,14
2241,60.0,0.062119210256545515,2.011002919579627,0.5735808235164819,3264,124991.39619678717,149822.62089684588,176314.0009459134,-1.361011,36.844333,1,0.49216693701350267,6.361592324126974,4928,1,14
2248,20.0,-0.013372167521086609,1.6919175728163196,0.5789933643765666,3264,135077.73260690385,122123.01394741288,186616.08799767387,-1.359379,36.844843,1,0.5041558870344212,9.059439611927344,4928,1,14
2252,20.0,0.004425060343040077,1.7119318089637663,0.5808401164433658,3264,145059.6817309651,110311.12926083207,185164.02507386677,-1.359379,36.844843,1,0.5040416442986383,9.827439126466977,4928,1,14
226,50.0,0.06872635003984565,2.1356279577444384,0.49096039306316164,1280,78007.87939831604,77203.60809185021,33106.56249480188,-1.410523,36.902711,1,0.41977191853912244,10.51141648205535,1920,1,18
2278,60.0,0.027144039656627372,1.9776637891918027,0.5261233418855447,3264,125887.58161969575,111750.20489645645,176576.7476827632,-1.359379,36.844843,1,0.454325927470487,10.407010041529258,4928,1,14
2281,30.0,0.008667562248081018,1.8296588340851117,0.5428302723238307,3264,137773.33364342398,109523.2685250034,179298.93363938958,-1.359379,36.844843,1,0.47061991350514054,11.336159843473332,4928,1,14
2284,40.0,-0.011463254054072697,1.7560825902721369,0.54733864470314,3264,133714.5460494939,106005.56546332838,173790.69149858272,-1.359379,36.844843,1,0.4764789713493378,11.08843727615068,4928,1,14
2285,60.0,-0.008598159066528499,1.8232971875225,0.5394575995039135,3264,133075.33337883806,106686.50036813467,166535.28082728363,-1.359379,36.844843,1,0.4693575572888201,11.42058919631268,4928,1,14
23,60.0,0.0065561914254971265,1.968582219027055,0.47264833361705244,4000,125833.84839298563,176681.34433493536,260314.74183423078,-1.377244,36.785484,1,0.4098696228561528,7.613367168348128,6000,1,15
2308,60.0,0.08011084471732655,2.035951316877929,0.5484593308508007,3264,126760.51561726765,151805.84175716032,225778.56138309994,-1.359874,36.844711,1,0.46861157791679997,7.292594803075362,4928,1,14
2311,100.0,0.050107976084627665,2.0072635862666726,0.5611689192594311,3264,122797.34191024747,173692.92998507453,163540.70694954073,-1.359874,36.844711,1,0.4825465874437349,8.018587812131821,4928,1,14
2318,60.0,0.07293868902981254,2.133767972585891,0.5340433325043863,3264,122794.22370530662,157295.66798993543,210772.2457699042,-1.359874,36.844711,1,0.45678346758216337,8.038835788909271,4928,1,14
2319,50.0,0.050764348164837186,1.9717822999280528,0.5614451100881265,3264,122918.88947820655,171595.6168997332,172210.1285916585,-1.359874,36.844711,1,0.4827230962227293,7.897782711796303,4928,1,14
2320,80.0,0.02632696015016439,1.725620506825124,0.5918089776607206,3264,123411.44887889813,209912.8406267706,184884.9765959606,-1.359874,36.844711,1,0.5114538255834846,7.093489954826171,4928,1,14
2322,80.0,0.027202315566498325,1.7984700101435191,0.6049606075494124,3264,125719.07704172118,183073.36971717104,123804.94695914035,-1.359874,36.844711,1,0.5227917162211138,6.871232474303174,4928,1,14
2324,60.0,0.019035937700108113,1.7719424739213185,0.610609401775267,3264,123492.98856367874,192675.17844808137,125798.81116643707,-1.359874,36.844711,1,0.5284861802509149,7.090464004929624,4928,1,14
2330,80.0,0.028501945279487934,1.794551028006461,0.6090956643725856,3264,125445.95809440107,182533.61405615133,133996.80295025284,-1.359874,36.844711,1,0.5262576100386891,6.395660257083039,4928,1,14
2351,60.0,-0.01955967918891366,1.4887670815925533,0.6552900973516401,1632,124198.19284738228,107565.38684725677,162767.5596944578,-1.358253,36.852689,1,0.5710181623693924,9.51656207693449,2464,1,14
2358,70.0,0.050751481450393904,1.929908370115355,0.5767959746417579,1632,126756.99006125418,124295.28825019878,107651.68134414911,-1.358294,36.852824,1,0.4960568075765752,7.039747466661515,2464,1,14
2359,30.0,-0.0932266498069163,1.3461249667480908,0.6592415644131494,1632,105780.371453729,129431.418456262,190895.17557084103,-1.358294,36.852824,1,0.5815620151110794,11.76852892688738,2464,1,14
2368,60.0,-0.06015449105985238,1.3693083942088051,0.642277488361073,1632,130903.29476839847,126494.83888601938,150721.52978773657,-1.358566,36.853242,1,0.5636356008798946,10.482263850450202,2464,1,14
237,70.0,-0.002578412149273457,1.7885637371083563,0.5047387765398582,1280,117682.55523606246,168901.61193310146,118439.92261151737,-1.409659,36.909419,1,0.43862255212305595,13.568794590034424,1920,1,18
2372,70.0,-0.0676305150473491,1.4233202754752838,0.6133540743158408,1632,143777.01289632113,118113.50973872548,145006.73084454468,-1.358566,36.853242,1,0.5392369060548204,11.347584549082645,2464,1,14
2385,50.0,-0.07472029180275983,1.3635500277923212,0.6077916495650766,1632,128821.0573536882,122280.8337475665,152840.75122456343,-1.358571,36.853197,1,0.5350903117091279,11.464960853974237,2464,1,14
2399,90.0,0.14127431124531303,3.0744063848860446,0.43205721249158635,1632,125346.99134956885,105813.06963130782,113079.13923836214,-1.358534,36.85322,1,0.3616096627894346,11.04898533571631,2464,1,15
24,10.0,-0.07888470733491752,1.7086591097255557,0.48157470561328136,4000,79017.92343126266,166337.1454762886,135516.28587328125,-1.374522,36.79174,1,0.42587093544646226,11.11233882506978,6000,1,15
2403,90.0,0.04740652527642744,2.1542409351202054,0.5184090548882607,1632,128288.78466785613,119861.10517594939,56819.553525955205,-1.358534,36.85322,1,0.4456697703751852,11.143646612735997,2464,1,15
2414,100.0,-0.044001796487050854,1.6253818956660082,0.5998103944869648,1632,124718.01758589478,106745.7786893702,139526.9514952418,-1.35853,36.853205,1,0.5251928467458941,9.398249188238008,2464,1,15
2416,90.0,0.013662292090010186,1.6598144413352762,0.6324435866049473,1632,122694.63475456272,165113.81445172903,135052.390353604,-1.358502,36.853293,1,0.5479682971989932,8.173773480601104,2464,1,15
2419,50.0,-0.0004501119930309383,1.3287507850884428,0.7153796538892448,1632,152836.82563894373,177905.4338506837,192109.86999515552,-1.358502,36.853293,1,0.6213620228894458,7.106775249227624,2464,1,15
242,80.0,0.05804579732212939,2.1992475667654587,0.47396369378458836,1280,98195.25964231788,107470.14399915913,120113.48168942383,-1.410186,36.913011,1,0.40604113545832565,10.562460164765612,1920,1,18
2440,30.0,0.016785380928355575,1.5182104090351636,0.6666181437577258,1632,141016.42208701163,181564.09411665073,157456.54643389359,-1.358502,36.853293,1,0.5773479331812239,5.215887814565452,2464,1,15
2442,40.0,-0.010501974592876134,1.41847035980467,0.6597510851378523,1632,129973.07418996016,142742.50386482646,143862.1954981765,-1.358502,36.853293,1,0.5740181539835204,9.212329080571179,2464,1,15
2444,40.0,0.02417363312204998,1.41687615414688,0.6662594860567763,1632,154196.84445719226,185719.06073744825,147623.8561938942,-1.358502,36.853293,1,0.576323158215482,6.510996535498052,2464,1,15
2451,35.0,0.011825293063432968,1.4760161594725345,0.6806692828688291,1632,138266.9129530111,150981.47103138187,162547.33505522492,-1.358459,36.853272,1,0.5900304259566812,6.256832219358799,2464,1,15
2454,10.0,0.01751258904425687,1.5406839484146655,0.6635757536846111,1632,135890.2042902856,147509.97544301877,143944.85210740336,-1.358459,36.853272,1,0.5746353632095592,6.668087933934123,2464,1,15
2457,100.0,0.01222222573429635,1.5484288790475833,0.6543857285901914,1632,128089.80677980933,164347.11044980376,143864.16985090097,-1.358462,36.853178,1,0.5671644218782997,6.587065037721026,2464,1,15
2458,60.0,0.006198945441261178,1.5000184119758946,0.659092474173929,1632,127118.41605129011,181161.63311584492,154285.87425584006,-1.358462,36.853178,1,0.5718338032619181,7.050701766345552,2464,1,15
2466,40.0,-0.12055394591108981,1.166509829164083,0.6660419817491031,1632,127474.86292947677,137455.05620820212,184210.77721337465,-1.358462,36.853178,1,0.590106511347716,10.607596510594094,2464,1,15
2470,40.0,-0.003591959163643299,1.4465869829146698,0.6824516292907938,1632,127027.88254377681,170019.93048698732,181628.09412704362,-1.358462,36.853178,1,0.5930668311512826,6.664016359758998,2464,1,15
2484,100.0,0.04416859416092614,1.8065134921541546,0.607167748309716,1632,160440.1778251182,156090.76287852527,173674.6266832192,-1.356252,36.833856,1,0.5230706981050421,7.441789665339539,2464,1,15
2491,90.0,0.0910385327652895,2.1591280164416893,0.5415377893129825,1632,127287.26666437963,139766.1395088238,137623.5250537575,-1.355896,36.833461,1,0.4615451308546481,10.376682335818591,2464,1,15
2492,70.0,0.09124747746623474,2.1452713438146684,0.5442568181223864,1632,129413.17585955287,142794.85545354916,144861.61218057584,-1.355896,36.833461,1,0.46388647857785387,10.52154820794485,2464,1,15
2494,60.0,0.08758062909154815,2.2410298338825854,0.5199059118676044,1632,134948.15658882572,131721.47506765934,177201.81772644309,-1.355896,36.833461,1,0.4430913346240126,10.406476190002092,2464,1,15
25,10.0,-0.07031233092520624,1.7170766135583648,0.4773172835059688,4000,79193.50476873439,126331.39081479314,154312.88385470462,-1.374522,36.79174,1,0.42134570433027585,9.97700004929905,6000,1,15
2514,100.0,-0.031241133208752464,1.3616523577570472,0.6540955482827809,1632,144788.63144214358,171953.59405607084,182767.12564414373,-1.353465,36.830926,1,0.5711084260121507,8.2664652186225,2464,1,15
2525,90.0,0.0408079385445233,1.76823088959378,0.5897457342438671,1632,123401.42434505727,209585.55002003358,79322.00139655804,-1.353465,36.830926,1,0.5082638464452562,6.892741227373716,2464,1,15
253,70.0,0.08004865940430644,2.358971129551099,0.44931290834514176,1280,119888.54070645044,140246.12576752342,180921.41715366062,-1.412249,36.917046,1,0.3825073419667805,8.25587387580042,1920,1,18
2531,90.0,-0.0010691287330414634,1.552265387196988,0.6340482676099767,1632,124056.88134436111,211146.90262468925,122524.8594567196,-1.353465,36.830926,1,0.5507841857738145,7.737776714868121,2464,1,15
2537,10.0,-0.02531619566226309,1.49443861474749,0.6144194883407484,1632,136822.76664133382,140927.81695179982,161998.56108277285,-1.339981,36.809372,1,0.5360771350241467,6.866591469785334,2464,1,15
2556,80.0,-0.05836616449098905,1.8283631360237096,0.4969470372658381,2848,79746.64959872748,159727.37807401712,82028.42515995429,-1.35143,36.798899,1,0.43724115235285327,7.034545135234544,4272,2,12
2559,88.8888888889,-0.07467641934083913,1.667912893199016,0.547556505876986,2848,91612.54211654403,158605.23717582593,110046.5188373636,-1.351416,36.798705,1,0.4827708991544517,6.936546560042998,4272,2,12
2565,77.7777777778,-0.03628249828820107,1.7993811268653135,0.5168818696962149,2848,103408.9959266386,173711.36450791007,120008.60122600473,-1.351416,36.798705,1,0.45242287369553735,6.7729895188471305,4272,2,12
259,40.0,0.05181248981834477,2.056835588286931,0.4816407166949957,1280,125937.42049878936,171157.58612810593,192513.79028757624,-1.412272,36.917211,1,0.41331052618167075,7.147160389297354,1920,1,18
26,80.0,-0.07045513928030893,1.7431577296090877,0.48404388725012776,4000,80281.27592236076,155636.63063816307,176377.65792248808,-1.374513,36.791773,1,0.4272016532734801,9.261759853430126,6000,1,15
2603,70.0,-0.09175429222303134,1.5419734153594649,0.5502832324770813,2848,86696.73962759819,158130.0599797521,120860.77843075845,-1.376736,36.780341,1,0.4867878327874695,6.732523443657457,4272,2,12
2607,0.0,-0.06849016692990911,1.2914124908247973,0.5793393669995636,2848,123734.08311936082,154065.56263357494,263047.87734217173,-1.380375,36.776143,1,0.5097775859413411,4.943907257817182,4272,2,12
2611,20.0,-0.07367035949884493,1.6628803865137285,0.46909847675264776,2848,74220.33716838591,140779.6890009351,122794.06504206771,-1.380375,36.776143,1,0.4145317304741802,8.0227581508472,4272,2,12
2639,40.0,-0.071033245945343,1.5837189213446836,0.5697340040830919,2848,81861.66002097007,119759.03975399936,128776.1954615664,-1.38144,36.778036,1,0.5016806893939793,8.211951871465804,4272,2,13
2645,10.0,-0.09920466628778955,1.4667050237077952,0.521222288195326,2848,74966.44919154761,165701.98789392962,65753.16116270676,-1.380886,36.779583,1,0.46226721448273,5.552238239062906,4272,2,13
2665,70.0,-0.09066769455882191,1.6078724059121272,0.5397098037991603,2848,76421.42301010161,145453.8511996159,136519.73160031563,-1.362382,36.84404,1,0.4774997403103529,6.581558154035355,4272,2,14
2674,50.0,-0.050899458223755384,2.072479890041315,0.4514018292595273,2848,99588.203140343,158185.7038255986,119727.61976066991,-1.359895,36.844609,1,0.396963568137135,9.582598781537683,4272,2,14
2690,50.0,-0.10906659526693628,1.546229885771835,0.5391491007093256,2848,98349.32816863683,160833.6055095452,155192.18400708487,-1.350807,36.854929,1,0.47878902353808467,6.116342740688916,4272,2,14
2695,100.0,-0.05801104731691395,1.7699879315597171,0.5300333401522065,2848,120102.41724276643,148057.30314847693,87343.499148795,-1.349844,36.854526,1,0.46594284718584394,9.030754579175847,4272,2,14
27,50.0,-0.06180380151954297,1.8557982873520695,0.4699484432012965,4000,81294.04061526009,162551.2329279603,175715.1317508604,-1.374513,36.791773,1,0.41412432109710495,8.497973076424591,6000,1,15
270,40.0,0.10577384159807202,2.3708104027789143,0.44455353005288134,1280,103209.02624313222,94853.74563400225,112500.51828720118,-1.412285,36.91726,1,0.37589019142983204,10.45288521367929,1920,1,18
2700,60.0,-0.03760622329952229,1.896821318006377,0.5102930403820857,2848,120437.60674815082,166692.73253624467,99425.55513660572,-1.349524,36.854187,1,0.4468281657800722,7.715198673829373,4272,2,14
2711,40.0,-0.10510585120201547,1.6081534357582683,0.5413852289488359,2848,120361.96586569844,185835.8098731243,160446.49929147377,-1.347688,36.853958,1,0.4803487590481929,5.220659932980338,4272,2,14
2714,11.1111111111,-0.1326511705028391,1.5355541758866418,0.544286383098724,2848,120849.94066426164,205046.56093580305,150755.11869769316,-1.347688,36.853958,1,0.48552773175280417,4.621172120406353,4272,2,14
2716,44.4444444444,-0.11678823670858493,1.5612484202523138,0.528841650451387,2848,121757.93911509655,189318.71429945852,162935.1124432327,-1.347688,36.853958,1,0.4705823006758626,4.927321902028687,4272,2,14
2718,0.0,-0.12284741145361966,1.518862352198463,0.521945088359071,2848,104499.0326401265,190884.78881461456,166744.306274274,-1.347688,36.853958,1,0.46517749074326015,5.405487033443943,4272,2,14
2727,60.0,-0.06945159337035516,1.6321845333155311,0.5351277184830427,2848,113411.63758063907,157895.8327911158,207751.3786947166,-1.340264,36.809336,1,0.4714718862701265,6.133723704949016,4272,2,15
273,90.0,0.087325258225498,2.337198420800912,0.4549386605686453,1280,102161.30101407718,98575.79517914122,155031.41127168032,-1.412285,36.91726,1,0.38669090109026305,9.469859823038085,1920,1,18
2733,50.0,-0.07079206585946266,1.6229201475759973,0.5536024890873565,2848,119474.08164767602,155225.67622271774,147447.79216462423,-1.340337,36.809308,1,0.48764692897692813,6.158255817474369,4272,2,15
2735,30.0,-0.06876852791479432,1.4785910302038043,0.5730958290568039,2848,122883.50348964214,121366.30760800133,137328.26732646447,-1.340337,36.809308,1,0.5043818477439189,5.975599804302202,4272,2,15
2742,60.0,-0.006364428990313087,2.223922442769691,0.44178917617327046,4000,83532.31412087713,118398.89508437146,60118.45835422669,-1.351041,36.801403,1,0.38431533527491313,9.649427000564893,6000,2,12
2762,90.0,-0.016143486698975057,2.2723290906748987,0.42481061572681844,4000,87552.19968998812,148018.88251571148,147099.35907028583,-1.351416,36.798705,1,0.3705132741184022,7.216205799126568,6000,2,12
2777,50.0,-0.007081806906728022,1.989909822444101,0.5048063495382321,4000,103164.2641771957,137048.94815648897,143231.88021604068,-1.366963,36.787707,1,0.4391160061194815,9.06008763032421,6000,2,12
2793,10.0,-0.021359497139472994,1.5738358094137923,0.4947002457956363,4000,122992.42979233406,167041.84345845802,161539.89965812024,-1.367453,36.787977,1,0.4317170885614761,13.965495675484243,6000,2,12
2796,30.0,-0.030591717712093902,2.0678136218248464,0.4562259957485993,4000,96573.8869012852,144436.52635119692,125157.60068631692,-1.378592,36.783175,1,0.3991928876429085,8.969256353753787,6000,2,12
2808,20.0,-0.04650799122142718,1.8826040607968522,0.5030679247454032,4000,102307.38819877847,138540.54204167097,183121.12927847027,-1.37677,36.780618,1,0.44141243091084637,11.768432415038848,6000,2,12
2813,50.0,-0.014647912415615166,1.7663956272559402,0.5119651920135305,4000,86205.34117861968,117996.2487624077,92740.31570046666,-1.376736,36.780341,1,0.44606401962248077,11.907250679543736,6000,2,12
282,65.0,0.035916070766348285,1.9279206330427816,0.5066544159960628,1280,130432.17796830488,159130.9849539052,208407.74208481045,-1.412373,36.917789,1,0.43656998919348916,8.949920481408608,1920,1,18
283,20.0,0.06344703081877404,1.9841943732386949,0.5014085255468305,1280,122567.21299783053,172307.9114399568,198377.3060295848,-1.41237,36.917852,1,0.4293559621159858,5.721311825734985,1920,1,18
2841,100.0,0.027997482801861623,2.352653725329507,0.45850805998523764,4000,128666.56264114965,177928.33558711215,128711.97168182228,-1.381135,36.778956,1,0.39551859050198446,8.040720297552477,6000,2,13
2848,40.0,0.027140796709277076,2.05348984132359,0.515495506970585,4000,108460.0057665907,102943.2060118588,88305.1487903672,-1.381297,36.778417,1,0.4450957974740613,9.666701847136238,6000,2,13
2870,100.0,0.03078037545392881,2.1991574743874707,0.48070774538716965,4000,128977.36443806288,213142.95221845832,205066.7284931636,-1.383114,36.789695,1,0.4145307037128289,5.15235998107235,6000,2,13
2876,60.0,0.003403608509991385,2.1510956315351626,0.4621464133452392,4000,105538.11090575553,150762.689784973,81929.15390886337,-1.383172,36.789625,1,0.40105289463065347,6.8219218343216905,6000,2,13
2888,60.0,-0.020769713546001878,1.7528997272200357,0.5646035196724094,4000,110093.63921857107,101568.10710651253,133402.5767875402,-1.362428,36.844043,1,0.49237225113851135,11.231138890605159,6000,2,14
2892,50.0,-0.04920913649643538,1.751406635378625,0.5479358990120743,4000,114308.42043446418,145525.22978920184,121450.92910947844,-1.362382,36.84404,1,0.48064175111641055,13.033119085947899,6000,2,14
29,40.0,-0.027086261885688745,1.9962505785875262,0.44271138392269793,4000,129309.86962417922,195216.63871197045,214171.37431090605,-1.373295,36.79423,1,0.38711681009473675,6.229309769605161,6000,1,15
2900,40.0,-0.043251039230413735,1.7541755500134841,0.5312511214118277,4000,92479.3326608107,130435.02487138951,123745.31989085038,-1.362382,36.84404,1,0.46557555195881395,12.393228775083319,6000,2,14
2934,60.0,-0.01737705834161224,2.014733455568399,0.49933685888653123,4000,113945.96149442458,178866.26237946606,108457.77304350093,-1.360098,36.844504,1,0.43535958876476183,8.24191359723353,6000,2,14
2935,40.0,-0.04176431690326618,1.8068966701517675,0.5292418171761432,4000,107313.78961976674,123146.19953210087,108975.77639803974,-1.36026,36.844546,1,0.4636869085525058,12.607047490369157,6000,2,14
2943,70.0,-0.008861435935317769,2.05779442098194,0.49143868416832054,4000,111485.23223528557,138344.01665847353,167074.12726358586,-1.359912,36.844737,1,0.4276777854324517,8.803412224142793,6000,2,14
2976,80.0,0.0006707166768162853,2.0355020642296564,0.5078038020863335,4000,122587.69227396182,196775.0708306314,138131.84816769167,-1.349998,36.854573,1,0.44097089868903566,8.084481969174764,6000,2,14
3,50.0,0.029440848309172485,2.3110450463024335,0.445207451206681,4000,147233.70813796532,196125.36811743656,247796.44679229942,-1.35137,36.800276,1,0.3838274558762426,6.0530471529362515,6000,1,14
30,40.0,-0.03423177890123491,1.931838115173672,0.46077334990726915,4000,120474.08976161176,202475.7576135968,218876.91305439733,-1.373289,36.794231,1,0.4034937548169873,7.338715861722975,6000,1,15
302,20.0,0.15624780079023456,1.8951800684324205,0.5175354954127864,1280,115454.6357386985,97060.78079842548,56642.92273728662,-1.420425,36.928772,1,0.4344033389151459,5.67999213814525,1920,1,18
303,30.0,0.1585122559880957,1.9165171147228004,0.5180930858954372,1280,110770.41909081845,95061.42082043587,59857.452898996264,-1.420425,36.928772,1,0.4346690005364155,5.685872576936466,1920,1,18
3038,60.0,0.030592796690246754,2.190915687298746,0.4718794192552685,4000,104215.08497680277,92848.73687239908,69148.59713849748,-1.347642,36.851731,1,0.4068812717260325,10.311518319171583,6000,2,14
305,40.0,0.15956816977773086,1.8544933196998954,0.5304548234013042,1280,115738.1348946357,90299.26912882518,60182.34781247922,-1.420425,36.928772,1,0.4453034256916832,5.682818742497957,1920,1,18
306,50.0,0.03567748839111318,1.995343327083212,0.5060696547506717,1280,85128.29961625896,84952.30977907545,35190.561853365674,-1.410623,36.905367,1,0.4360851479521077,9.880432024454516,1920,1,18
3060,50.0,0.005161643560362944,1.9004898132841124,0.5387867660678344,4000,117077.49564379238,108408.68095683113,129259.05269737288,-1.350925,36.798716,1,0.4674465318859407,12.21921898630123,6000,2,15
3069,80.0,-0.10794476183628991,1.4478838649317864,0.538611464892541,3000,113822.61768500436,179335.5264837394,127556.64112071939,-1.35306,36.822702,1,0.4782137745057788,12.52224133238821,4000,1,12
3071,80.0,0.020663923351166763,1.2973955888709428,0.7012797755563521,3000,194092.96609700553,211400.99369870522,198110.70926294386,-1.375346,36.838371,1,0.6070776683747305,7.842385386423566,4000,1,13
3073,90.0,0.11244582436470935,2.114103625085242,0.5315640197430955,3000,144449.29649476777,121309.77649307577,47985.26386992851,-1.392814,36.854102,1,0.45081605571716893,7.923717453790278,4000,1,13
3076,60.0,0.020730243757333372,1.633727030452899,0.5749706411324514,3000,140348.45005437953,199793.76642227854,131775.45167695943,-1.393849,36.854702,1,0.4973697804190832,6.8570030526523755,4000,1,13
3077,80.0,0.03894335597603285,1.5746291151953071,0.5677309702146685,3000,142046.08613404314,190113.20562759443,199192.78634696253,-1.394643,36.857068,1,0.489323685081408,6.35861673800145,4000,1,13
3078,90.0,-0.018808423858435397,1.6611622648378113,0.5249887600162418,3000,135138.52956318564,186586.40902809615,160929.88191756062,-1.396044,36.860192,1,0.4577768580667218,8.653205551194693,4000,1,13
3079,100.0,0.03363280515856665,1.8824755705547433,0.5278524181795577,3000,142260.146327658,189839.214406297,135085.08393107905,-1.396185,36.860326,1,0.4552012206226289,8.507510769418111,4000,1,13
3080,70.0,-0.0549395788081371,1.4591652225011247,0.5667128504692114,3000,181182.990309981,168838.0476693568,129724.46266092864,-1.401242,36.867676,1,0.4975030582139226,5.704973802589125,4000,1,13
3082,60.0,0.024243487648516276,1.786996069144718,0.55628764003215,3000,140584.01050617386,204565.40488068847,113159.94736949407,-1.403864,36.871888,1,0.4808041229926914,5.391400362580455,4000,1,13
3084,60.0,0.03299457113336632,1.8335038616876869,0.551007771368732,3000,140370.68448456988,199277.9804163019,109175.66448923801,-1.403866,36.871891,1,0.4753736281362647,5.346838593817496,4000,1,13
3085,40.0,0.04964062675079178,1.8225733184496093,0.5570262352901826,3000,137250.1175032891,183924.34974303973,116197.49857319075,-1.404092,36.871826,1,0.47899371949402664,5.272068984773077,4000,1,13
3086,90.0,0.03564102434445518,1.871770223785288,0.5313734027179143,3000,149104.0838156353,201291.59800746778,106090.99223151166,-1.404529,36.874368,1,0.45806537443392553,5.074168877774652,4000,1,13
3088,80.0,0.000354703674613821,1.6899945513304928,0.5612250167571796,3000,138377.58025296824,187578.96596047224,105349.0842326912,-1.405733,36.877016,1,0.48739857882448256,5.320465957786697,4000,1,13
3089,80.0,-0.0048963918316968225,1.725001596330943,0.5578516741359489,3000,138723.22087884205,185138.85866883807,115089.09099765566,-1.405733,36.877016,1,0.4849757274325171,5.26723623800282,4000,1,13
3091,100.0,-0.0018757020220853404,1.640922555099696,0.569227261485389,3000,138807.03206009892,194024.75433614134,105396.35897253123,-1.405733,36.877016,1,0.49456398255878664,5.2989215987881515,4000,1,13
3092,10.0,-0.11057035216699515,1.2177906806679526,0.597548403933594,3000,133899.7381706427,158061.726151526,182394.39908250107,-1.405733,36.877016,1,0.5296549194036922,6.9010051942268,4000,1,13
3094,60.0,0.009924383933738817,1.6535369722860376,0.5339932918304559,3000,148545.91758611207,206911.45854495346,297506.5069450863,-1.405733,36.877016,1,0.4628235200680789,6.708980244269555,4000,1,13
3096,30.0,0.022325286733501787,1.6528619492317957,0.5491422361733358,3000,135188.99491699267,133732.63382286314,237064.33916695835,-1.405733,36.877016,1,0.47478341302929905,9.12835557214781,4000,1,13
3097,60.0,-0.08170809889908483,1.5172079576082893,0.5049544944398783,3000,115700.85990533231,149016.34380295337,105471.66293686027,-1.405733,36.877016,1,0.44644922788166475,13.266888206718342,4000,1,13
3098,40.0,-0.08691879592161139,1.3972821934676312,0.5526660794561863,3000,106010.30434349294,133200.7041843248,89674.215026766,-1.405733,36.877016,1,0.48839054570455936,11.326691952183856,4000,1,13
3100,50.0,-0.07205939325881044,1.4795425137313083,0.5501702006776539,3000,104270.75221988188,138110.17665472737,127390.59011036358,-1.405733,36.877016,1,0.4847882821423576,10.86436506081873,4000,1,13
3102,50.0,-0.05689555327194448,1.5448177721642438,0.5358662184344841,3000,99147.50406423082,126332.98905194952,131162.32116732304,-1.405733,36.877016,1,0.4709011026377601,10.506265203675618,4000,1,13
