GID,pleasure,arousal,dominance,y
70,0.07884108028744401,0.211183459086118,0.114251350440906,2.51607268274362
71,0.0672700254900743,0.17938097452053398,0.0973934848328285,2.3461268420505297
72,0.0690675644891634,0.183976918888875,0.0999740245890236,2.17939548178731
73,0.0553556640670126,0.147495172172642,0.0801310782216071,2.5899081153313
74,0.0589199342852809,0.156742737411093,0.0852628748246008,2.37923471509446
75,0.0587979165911999,0.156362421781578,0.0850801101180564,2.36865480918757
76,0.0662028989855598,0.176067392280364,0.0957964781066161,2.09844624497091
77,0.0645391257601212,0.17146007207865696,0.0933686903472321,2.09090198028183
78,0.0539154080135065,0.142998731994296,0.0779729708917319,2.2976257917991902
79,0.0553823862188798,0.146785897075877,0.0800830047946683,2.2048718708397903
80,0.0584421437033175,0.15476555827357902,0.0844929740927949,2.0539790858615197
81,0.0583093151799528,0.15440092394107902,0.0842995050003144,2.03507460003244
82,0.0714320860961039,0.190709058641712,0.10344483563615199,2.35639038083769
83,0.069680912819682,0.18584873694704998,0.100888293442243,2.29561810599002
84,0.0682578721104772,0.18180742136432101,0.0988005980523944,2.20246894605097
85,0.0558415780377447,0.149250494455312,0.0808856711517225,3.0664876636852596
86,0.061659662007543,0.16470585674504698,0.0893025264788933,2.61426393607372
87,0.0636233048769532,0.17089527558947595,0.092251442636417,3.55617551423847
88,0.0581217009692155,0.155152531333578,0.0841670345449777,2.7522977053768303
89,0.0768248171657046,0.20517610724871602,0.111262085937226,2.31183200646345
90,0.0467691995441787,0.12419980223259,0.0676552654222208,1.8774043229016297
91,0.0415353224124683,0.109493679271392,0.0599943430368085,2.4124806062748503
92,0.0477262236177784,0.12678055404563301,0.0690440419938542,2.7473388424439
93,0.0671076864726945,0.179606416457155,0.0972316288920438,2.7447360769469906
94,0.0663688326031271,0.17743698731235602,0.0961397726694286,2.6230103438526897
95,0.0677330215894425,0.181596763172568,0.0981728745178518,2.98889449500595
96,0.0657640663680853,0.17622001127791098,0.0953081755538304,2.9780347388875
97,0.0578632072603672,0.153433626481776,0.0836783389680195,2.1535910906733604
98,0.0536872798080942,0.141764101078792,0.0775730683684718,2.00031577949169
99,0.0613732496645917,0.163517326912146,0.0888406406807804,2.40046847933987
100,0.0592338595761812,0.157463466507394,0.0857044393228787,2.27182318572857
101,0.0723302955904531,0.19341191079582798,0.10477946605241802,2.42374275318802
102,0.0719696020830916,0.192395851607184,0.104251225057398,2.36592598716194
103,0.0854715388304407,0.229549589796174,0.12392711814959699,2.41352150321769
104,0.0797652972308478,0.213924004475757,0.115620115434399,2.49243921998006
105,0.0867156455129246,0.23153483306209602,0.12558024355226902,1.70219238450095
106,0.0872779269655924,0.233098569459178,0.126401469046679,1.75578294153976
107,0.0876228690741462,0.23399733843044396,0.12689853639535,1.7383227005596997
108,0.0887031451168169,0.23701977210851996,0.128478320103429,1.7819355502703602
109,0.0876961011544872,0.23419430344070102,0.12700474911943802,1.7835389569509
110,0.0790279569583564,0.210456410379092,0.11438570157527801,1.59104985724437
111,0.078637287241866,0.20938628018981098,0.11381693590804198,1.5810390877732101
112,0.0420029329410593,0.10988999545443302,0.0605767982688381,1.07416522217453
113,0.0681625814378401,0.18091940845943,0.0985921723511287,1.8116602207529802
114,0.0725668145258276,0.19332543399946106,0.105042178944651,1.85879019644934
115,0.0840778608397684,0.22533538969573602,0.12185401332627699,1.8960225020328603
116,0.0866898968198467,0.23228254490307101,0.125633710330119,1.92291461884911
117,0.0920387074606856,0.246221510071844,0.133341690837875,1.81883267219376
118,0.0842149688838102,0.22452552450903,0.121921855740306,1.7462202084921798
119,0.11033698097244099,0.29725223732876505,0.16008256274724403,2.40980197638421
120,0.0953937587029711,0.255027247678668,0.13818348259532598,1.79009086028441
121,0.0724369124910591,0.192985688073421,0.104854845905789,1.94640820062639
122,0.0753029933729618,0.2008713957924,0.10903137439888198,1.99260524044296
123,0.0775511762300827,0.207060672222715,0.11230789107026,2.04260111173585
124,0.0628139629749803,0.16633666243897302,0.0908128522406429,1.83646068241144
125,0.0731048967073009,0.194661483749158,0.10581023264381599,1.9506603778492502
126,0.0682528870825166,0.18114696324803603,0.0987214436713147,1.8468844243371103
127,0.0700444706527339,0.18604838872354199,0.10132908283280699,1.80912133344632
128,0.0692554469251536,0.183700226515609,0.10015959409805499,1.7875619398953602
129,0.0646736777381029,0.17140829437817998,0.0935178566131588,1.84303536140874
130,0.0933741274966361,0.250743952541879,0.135381981423428,2.4359638793450697
131,0.0902106053716622,0.24193054869811498,0.130759862116478,2.32012713946127
132,0.07191504306382801,0.19139591070995002,0.10407725575091399,1.91612529443651
133,0.064941413165552,0.17148507216881498,0.0938346587676544,1.62079855457938
134,0.0615614414570921,0.162316553092785,0.0889238480770443,1.6302811148957
135,0.0666286023931928,0.176029078414182,0.0962823696634192,1.6105439993909298
136,0.0767413406387309,0.20412535683417604,0.11104917347352801,1.8131758815180001
137,0.0649684578363292,0.171806190409156,0.0939014923199102,1.71058289997695
138,0.066335387911051,0.17550169494716,0.0958861431302017,1.6881215363571997
139,0.0731439378116708,0.19492319567400898,0.105884275323863,2.0061075954183303
140,0.0735681159422428,0.196013364167655,0.10649384962778802,2.01707468893031
141,0.0786607476000295,0.210083631627356,0.113921463547828,2.10657634510873
142,0.126013426492268,0.33909185083656296,0.18278303109362698,2.19388199217939
143,0.125683173361676,0.338175730565141,0.182300947757557,2.1742542629246797
144,0.12892893988985402,0.347031412820712,0.18702246195362304,2.21298130835858
145,0.11503434975224601,0.30902066708485404,0.16679920932848402,1.9688543707127
146,0.12212169027165,0.32817144825705896,0.17708824567689396,2.0291480490070097
147,0.12798066272845401,0.34429710431269506,0.185626687552879,2.13177711604959
148,0.127065247596291,0.341433353858912,0.184254361742635,1.98054842155942
149,0.104266988480285,0.278234283855389,0.15097965495417498,1.40334686530676
150,0.12238958415942698,0.32823686469470503,0.1774039673848,1.6463273529389297
151,0.126844406811,0.34030388334825895,0.18387453921388197,1.67140752228019
152,0.123419415128878,0.330906014852182,0.17888639916140697,1.6178934631525599
153,0.138915432230763,0.374906721771262,0.20161934521248198,1.9556059721701398
154,0.125393041109925,0.33692003876864096,0.181827313360078,1.6348868019357299
155,0.0926355903169784,0.247795198737643,0.13420386229017803,1.74014813248175
156,0.07749688345717799,0.20632786476026602,0.11216392212064599,1.6031386766852098
157,0.0726884296778288,0.19306482847144,0.10515323716963901,1.60101558433525
158,0.0612917264218601,0.16191816617654198,0.088569017454333,1.7026910848630499
159,0.0579176871268182,0.15308053402700197,0.0837018177450368,1.8741391584694902
160,0.0587782924071962,0.15527490133351401,0.0849366293155364,1.8447160668113798
161,0.0631381299285831,0.16751849706315602,0.0913174640790844,1.93221236587879
162,0.0599976976123827,0.158442602394904,0.0866927523906299,1.7640127639374599
163,0.0672897864212454,0.1780876700589,0.0972724772630287,1.7203688532093897
164,0.0691595493559452,0.18331798012648395,0.10000668921028698,1.76482473680092
165,0.0741694023165085,0.197299987980626,0.107329181920131,1.89468370899796
166,0.07232918565596,0.192123355573778,0.104634955899924,1.8304143060809401
167,0.0556014307882775,0.146377774293444,0.0802898446200337,1.5901756857171898
168,0.0515872979101661,0.13529986469295902,0.0744366249424862,1.55224962409906
169,0.0597940075911064,0.15786693779296804,0.0863942365829228,1.7453696035260502
170,0.0549606303498837,0.14452712000235302,0.0793463202040264,1.4593858058078701
171,0.056603968171825995,0.14904738298124404,0.0817409018183171,1.46185335475921
172,0.10526426237199099,0.28204462990507695,0.15255145299013098,1.68472830099528
173,0.10789544662751599,0.289404712240889,0.156399096938425,1.69655209166657
174,0.0705470772065742,0.18649503781349,0.10195742698443198,1.5392069172703302
175,0.0851321587478401,0.226968796134242,0.12324948571048598,1.74829792496508
176,0.0960298927256907,0.256419284148689,0.139070655478377,1.6091301113386203
177,0.08864196988795599,0.23567123487593802,0.128257983971679,1.43157259840829
178,0.0889716020196447,0.236574821554686,0.128737959097134,1.43952007101657
179,0.0768528897638662,0.203484127354645,0.11110633268997802,1.47296566957198
180,0.0699743041631582,0.18427415288260102,0.10105107479446901,1.3257117699823502
181,0.0723922163835148,0.19088972658643802,0.104570402076235,1.34072813092455
182,0.0789893154322448,0.20914020653916396,0.11419490460075,1.4433158265740702
183,0.0467133173013022,0.12197049284264,0.0673431194152809,1.6167877414884901
184,0.0475905657314133,0.12436969813616801,0.0686198629493556,1.6451766696112498
185,0.0595570687944277,0.15686145934845702,0.0860096615838729,1.43519162540347
186,0.0676650837491163,0.17890920730928198,0.0977959104298774,1.50868573987315
187,0.0663827465878116,0.17550386375055702,0.0959409124898026,1.49306456292606
188,0.0620408838834984,0.16375920164804902,0.089636233804342,1.4625583960379898
189,0.0569112850455388,0.14948002631299198,0.0821428346488169,1.58207875970927
190,0.0659554945901784,0.175024523755349,0.0953956969509617,1.81157784607281
191,0.0720941075606999,0.191671036305422,0.10431401091595,1.70472842976099
192,0.0720352125390626,0.191613862583932,0.104239844537923,1.667687893309
193,0.0604287737586942,0.15933570674934802,0.087288363900025,1.6653487700411498
194,0.0544551810983416,0.14321699164756,0.0786187210661727,1.69076457299595
195,0.0561342139094047,0.147901256593189,0.0810726315136799,1.7360572554618898
196,0.0543902160887016,0.142990551031327,0.07851875053448,1.696355106897
197,0.0527273258545929,0.138357707852994,0.0760891423794908,1.65116733949175
198,0.0480617175238421,0.125470056501112,0.0692846549101965,1.55121351572
199,0.0563860135382157,0.14867105834775302,0.0814481199582268,1.74089644669975
200,0.0512710517003938,0.134237720890483,0.0739544374611957,1.57259576227312
201,0.0528167573859511,0.138733352952882,0.076233868558595,1.6430202758820802
202,0.0496012527931013,0.129737354736131,0.0715316005072304,1.3262884908965702
203,0.0481387401136094,0.125819660128765,0.0694121988676436,1.3554308625203202
204,0.050409045199893,0.132426908721862,0.0727606474543186,1.4329773152018503
205,0.0420042435200511,0.10995688498563999,0.0605857425084253,1.4241365498291698
206,0.0479311515787617,0.125678249294779,0.0691574647837592,1.46004693149408
207,0.0495483106894416,0.129997349396026,0.071499543804241,1.4398612458519098
208,0.0474265763866061,0.12399831401987299,0.0683897653283054,1.39539663408667
209,0.0648024739309482,0.17200649136004903,0.0937326450919971,1.79209357184641
210,0.0657019450475888,0.17470386475026398,0.0950681191228442,1.8289581086910098
211,0.0641518464935387,0.170386992738672,0.0928035005889786,1.8523161095446
212,0.0648375147159375,0.171838724219102,0.0937543421576781,1.71930278509052
213,0.0594094237438369,0.15723002840267902,0.0858806337307379,1.7550683061849999
214,0.0600333179340849,0.15884333399116501,0.0867783094544388,1.7772986785882898
215,0.0618139944076013,0.164152575181528,0.0894187219511202,2.03636346844534
216,0.0638131177404541,0.16978194848827302,0.0923462368487589,2.07524385102582
217,0.0664383306339646,0.17693496572704698,0.0961639886581229,2.1227497066622902
218,0.0723898226531916,0.193009843444904,0.10480331220592899,1.9517808244216102
219,0.0725559358076533,0.19346039291347697,0.10504465495763499,1.9639260650798003
220,0.0299537779616671,0.0752579412481399,0.042853926120319005,1.37353730174676
221,0.0404935683789174,0.10415000949620698,0.0582008910679628,1.3860712273998002
222,0.0553400543226342,0.14524915167350597,0.0798634439851232,1.55777172123023
223,0.0781815904480008,0.208992562725943,0.11324848689100099,1.9543622464137802
224,0.0835439814518075,0.223889742716572,0.121078616158548,2.25892649368385
225,0.08316604739661501,0.22281271094382,0.12052374703689199,2.22492198224589
226,0.08233463486442401,0.220328975186757,0.119290382303481,2.1356264281782
227,0.0613249256063162,0.161401324859474,0.0885497920138833,1.4681660089397202
228,0.0645477586405368,0.170500222301566,0.0932719359448154,1.57130408439682
229,0.0666650991943755,0.17608774136095698,0.096330912504489,1.5701018272975098
230,0.0809491587803041,0.21567955332,0.117178343037696,1.7762776355379502
231,0.081862208056751,0.218239501372043,0.11851417500342099,1.80288333082573
232,0.0817753726256531,0.217929137051736,0.11837969437522901,1.7407427158546103
233,0.0901030760558779,0.241313982328065,0.130567518206155,2.0582992554957302
234,0.0946288352418587,0.25378043717917304,0.13716416582141,2.12928941987598
235,0.0519957650552298,0.136429043790307,0.0750324460925425,1.64491979343157
236,0.062008326712842,0.16436989483028502,0.0896666307629057,1.7494618012904999
237,0.0627049133378807,0.166312138049444,0.0906845675749514,1.78856367312159
238,0.0624929779415443,0.16573767810922,0.0903766920360837,1.7771624452320303
239,0.0640559753240754,0.170218017118555,0.0926743326783104,1.83786052393458
240,0.0601526966662803,0.15886397626795198,0.0869180554066384,1.72790785256462
241,0.0753370642155118,0.20157176186661702,0.10914845393716902,2.15870864856769
242,0.0769971453277569,0.205877159116713,0.11153842972755401,2.19924754970154
243,0.0860342820215008,0.230117441223346,0.12463817550375099,1.98934166137872
244,0.082062774105899,0.21975274474649897,0.11891331253008601,2.20032476654131
245,0.0918398061713822,0.24621286465645303,0.133111716988671,2.1035386082460703
246,0.0709662569654068,0.189189759350593,0.10273960383323401,1.97903408026995
247,0.0513892202610741,0.13526463712227302,0.0742046446260933,1.6734953405358202
248,0.0887406479393577,0.237773759724494,0.12860531160755803,2.12342199796005
249,0.086992117163057,0.23287705163725303,0.12604776735107,2.03302622662381
250,0.0957259440404263,0.25719805741589,0.13880725841712196,2.30761388008314
251,0.086860280718852,0.232844288958686,0.125892330450627,2.1046273151203
252,0.0806390046874464,0.216112480700663,0.11686935787645301,2.32427371290143
253,0.0804889230169616,0.215738172277771,0.116654948347378,2.35897073455432
254,0.0771045247925798,0.20623450829528397,0.111701787244852,2.18357949566228
255,0.0753999901451842,0.20147049796537,0.10920964997832902,2.12422476634311
256,0.0733170725079573,0.19552610975101,0.10615063902752399,1.9626471208540401
257,0.0757096850736143,0.202277067515722,0.109655885466017,2.0875524570017703
258,0.0760131035823823,0.20309952043465,0.11009665990094501,2.06911115945872
259,0.0760952435473773,0.203315232270351,0.11021521291413301,2.0568346976054697
260,0.0859977481901921,0.230996749496837,0.12469385227753,2.51776577224254
261,0.0809078387416102,0.21671978737077102,0.11724639708091099,2.2548126935262998
262,0.0837830837695961,0.22429051673798397,0.12139846496481899,2.0667369366395603
263,0.0834851743593493,0.22338867732339301,0.12095520926761599,2.05410826007859
264,0.0785806991337055,0.209866014364058,0.11380510686218699,1.96143434326601
265,0.0813320004685241,0.217413606084135,0.11781189536755302,1.89948374068037
266,0.0822772559090404,0.22004706933166898,0.11919298091430301,1.9386612940644898
267,0.0819597717469696,0.219154294587094,0.11872819465737401,1.9295280379863402
268,0.0754533522769126,0.20132627710685502,0.109255059388364,1.9055065826367
269,0.0717879773496252,0.191082793431845,0.10389614838751299,1.7987188538228798
270,0.0875974335250473,0.235296674859642,0.127013680766452,2.3708104027789103
271,0.0827024975254055,0.22171804591810398,0.11986834070368199,2.26177882684211
272,0.084257731914315,0.226043715986369,0.12213985055101,2.3460289207733704
273,0.0833764303152996,0.22359698482577897,0.12085315739883098,2.33719838154912
274,0.0706614155029942,0.187890222950148,0.10224415976231899,1.81753793673986
275,0.0634610380004238,0.16767160618403398,0.0917062762117368,1.5918081410631002
276,0.0927135082977255,0.24938824803614298,0.134470655125745,2.64750176682108
277,0.0930423053092175,0.25045141428596696,0.134967407120293,2.7724277109086604
278,0.0916858206935924,0.246555405731281,0.132972495637244,2.62446760425385
279,0.0763767342306566,0.203944336677509,0.11060924780334899,1.9628488256998797
280,0.0687538351073932,0.18320850377940598,0.0995273850149334,2.08870208515571
281,0.0797944749789658,0.21295229638859903,0.115545698039715,1.95088755294759
282,0.0744786476702739,0.19859522843571104,0.10782921905991301,1.92791911379592
283,0.082066993032508,0.21947583580736899,0.118887389736465,1.98419277208163
284,0.0586704279258739,0.15458577231297901,0.0847358336383676,1.57204894663268
285,0.061622918947114004,0.1627249248846,0.0890400260747661,1.4668342802046401
286,0.0622366800596593,0.16447326065059303,0.0899410442554845,1.5278611773234299
287,0.0652778400907227,0.173923052091221,0.0944930161975502,2.2501164059886
288,0.0721383954764189,0.192823311923762,0.10449308728250001,2.34333616072296
289,0.0690839194923554,0.184197671252972,0.100017393781242,2.15927711286689
290,0.0813851412023044,0.218624503029105,0.118007680957859,2.7720851551739
291,0.0773697967151435,0.207543091344625,0.112152676964578,2.64724047244004
292,0.0724899301657228,0.193682515248914,0.10499334725290599,2.2776515800936004
293,0.0782054670863596,0.209658094937607,0.11334995689548401,2.5313899741698
294,0.10573721667204,0.284738791899759,0.15339548308200698,2.5824796352113597
295,0.105479217002693,0.28388960627925297,0.153004031888145,2.48769096353551
296,0.0941566444771835,0.25233351326268,0.136459654343865,2.0794107913882103
297,0.11617553503860699,0.313066137493732,0.16856284119265602,2.14573694419335
298,0.113876893349644,0.306729199518753,0.16521181311059197,2.12746604805624
299,0.11814466963908801,0.318658436481408,0.171451706302417,2.23605218478296
300,0.113275960026688,0.304943986153165,0.16432146550109303,2.02805182079861
301,0.11260126476692801,0.30308981507775,0.163338524028963,1.9699743845230702
302,0.11189783273997599,0.301142605438181,0.16231215343990302,1.8951759456257298
303,0.11264642539157599,0.303190258503391,0.163401686505983,1.9165122629741
304,0.11867442853777999,0.31996174911881203,0.17220653769585997,2.0220942614348
305,0.11451757069027801,0.30818377934876,0.166111169266561,1.85448688219994
306,0.0743339588640946,0.198204858857237,0.10761923350496301,1.99533807200599
307,0.0621014631104014,0.164883430008818,0.0898309501604469,1.95049389808089
308,0.08225507248824901,0.219937780306205,0.11915529089566199,2.11851851088516
309,0.0655441528040748,0.174006355407952,0.0948089056132073,1.86465684327335
310,0.0650139693873093,0.17256425959194,0.0940381586851143,1.92219146893783
311,0.0902733957348667,0.24152221812028,0.13078676939702402,2.02673974837526
312,0.0437602845090252,0.11457141207907001,0.06312056749657599,1.60341873731967
313,0.0387412571082422,0.100388813898752,0.0557652143746768,1.32339405847536
314,0.0835239065468129,0.223469359264988,0.121008773478627,2.05971254987333
315,0.0856845663567287,0.22942674621246398,0.124158740850775,2.0840485539001
316,0.0709216934044954,0.18875069606962805,0.10263948877542099,1.89612971615229
317,0.0677422297663517,0.17987654044844198,0.0979922615809103,1.7823493998151099
318,0.0360925381844159,0.0940378799333001,0.0520095552974131,1.6318411038877698
319,0.0315588210030648,0.0814781667911416,0.0453933785999726,1.51723218108365
320,0.0321731564902627,0.0834906909142774,0.0463244245466593,1.84660610923828
321,0.0370382804994475,0.0958663580262846,0.0533017215336004,1.55334525042308
322,0.0391320640127948,0.10274138446732199,0.0564766904756368,2.13983292842425
323,0.0451029839597153,0.118869870699377,0.0651443421068447,1.7077672359328797
324,0.0457780825482183,0.12023598524450699,0.0660734969719543,1.8401743565427602
325,0.0456913400390127,0.119704957613332,0.0659145950181138,1.57557166536564
326,0.0593989393666773,0.15773612338012,0.08592481822802499,1.44854440605982
327,0.0639148326851523,0.170042686106258,0.0924923332270676,1.3378433730613501
328,0.0492331482761989,0.129689574124489,0.0711024576856455,1.7448614052747398
329,0.0693870044014061,0.18481562196752202,0.100435052221319,1.8706732131061798
330,0.0722482827205499,0.19406018875747,0.104757098058585,3.04411839879292
331,0.0821417803706024,0.22002591551892,0.11903464440807301,2.28616470874638
332,0.0944285737685355,0.253097242162149,0.13685764482825,2.0738459806011798
333,0.100276675888794,0.269315805984064,0.145393898080058,2.2704631144475096
334,0.101117915864217,0.27166726428138505,0.14662387443653102,2.30839828306985
335,0.0805281304393474,0.21531434132179897,0.116652979499739,2.12013498071852
336,0.0884194184585623,0.236811845336686,0.12812852766122002,2.10049647010767
337,0.083813189632329,0.22382848027900099,0.121381769860687,1.9408441737483
338,0.0407763063548392,0.106530519526471,0.0587910434152334,1.91147679713494
339,0.0430327207985549,0.11279705413641099,0.0620856256513257,1.94993069779519
340,0.0619295341324919,0.164043398324672,0.0895396173798464,1.81312662626726
341,0.0669652201640196,0.178187275511388,0.0969098469566032,1.88796767458644
342,0.0672659730533657,0.178653304895691,0.0973079331846488,1.92407465455249
343,0.0643531704749088,0.170425977619118,0.0930396363501744,1.80246528442521
344,0.0638580071586084,0.16955338854082502,0.0923725159689912,1.91734265209431
345,0.0593102996819731,0.156597600056707,0.08569620436845901,1.7216251009721002
346,0.0502935084914243,0.13172261608226998,0.0725493325102623,1.6769437113911203
347,0.07624998802522999,0.203975657830053,0.110466795129196,2.31340795129112
348,0.0731219555174975,0.19568784317130897,0.10594396121380499,2.5273535483244
349,0.074622758349641,0.200344232391871,0.108189560953805,2.88750556377483
350,0.0625682315311941,0.1660719832264,0.0905004986459022,1.93973751526945
351,0.0498774255137607,0.130216901656354,0.0719028879593955,1.54010397509048
352,0.0732925198138033,0.19542477772905498,0.106111105530695,2.05320150475644
353,0.0693513190109934,0.184972345591242,0.100411385397333,2.19168199879477
354,0.0716490763162403,0.19199340137640197,0.10383743982694302,2.70259345884324
355,0.0713825250698068,0.190847563881909,0.10340316744675901,2.3917230317027203
356,0.0528725338649224,0.139248599189846,0.0763553623359201,1.84466752505142
357,0.0600530931401315,0.158742274781949,0.0867898449600031,1.81824847429919
358,0.0568551378546054,0.149920498113693,0.0821271489750535,1.7927321929507198
359,0.0519418649191178,0.13637228040142502,0.0749640763845097,1.72920773036473
360,0.0581003696922753,0.152984035536457,0.0839014300246896,1.69167349173004
361,0.0669527878682505,0.17766682921317897,0.0968376811909562,1.78757248739591
362,0.0638302729524985,0.16969359135481196,0.0923561676479575,2.07455896840184
363,0.0524349335945605,0.138363057895889,0.0757530797074235,1.93307748637646
364,0.0468055258463761,0.12268103564813301,0.0675282693086851,1.8025170048325199
365,0.063722354065584,0.168250998296634,0.09207155637891302,1.6463847207570002
366,0.061256000924475994,0.16260857805909804,0.0886046277420919,2.03501874506426
367,0.0536938159891337,0.141949472188798,0.0776011993913036,2.0153354045429
368,0.0494210945376934,0.129871221857056,0.0713390484837527,1.82305823991083
369,0.0660341687573251,0.175565418046623,0.0955464058510284,2.0180854226862
370,0.0403842195376483,0.104295466069825,0.0580911565090107,1.50167087255788
371,0.0705276990246943,0.188146737969363,0.102118713508229,2.1741450201001697
372,0.068378462345864,0.18198026769005998,0.0989586574919346,2.00846400110044
373,0.0677325352964351,0.181605525753089,0.0981732886290883,2.9751161261078
374,0.0591133058325742,0.15633180274138,0.0854398424412757,1.8580504720841797
375,0.0692509285004925,0.18413181776985899,0.10020236610522197,1.9319360902006701
376,0.0449589962159944,0.117770581407344,0.0648563622201446,1.73087993384202
377,0.0648071196344474,0.17209463527498,0.09374779193650801,1.84568795968908
378,0.0585655905558807,0.155058616229493,0.0846676849990166,1.92895170743667
379,0.0659607205581044,0.17555613797468397,0.0954608068214489,2.05251397999497
380,0.0681675527249552,0.181142347828243,0.0986226775538966,1.70414817195221
381,0.0620176069611697,0.164600627852982,0.0897029635789325,1.7781374865058401
382,0.0483641675245507,0.126839869594954,0.0697851572374949,1.77527935862908
383,0.0506579853262749,0.133004491568032,0.0731114769829828,1.74369560825569
384,0.05363049636786,0.141767531587081,0.0775080698392854,1.98769376052722
