Classifier,Train-Test Split,Accuracy,Precision,Recall,F1 score,AUC,Squared Error
logistic,10.0,0.6046511627906976,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.6261904761904762,0.3953488372093023
logistic,20.0,0.611764705882353,0.4782608695652174,0.34375,0.4,0.6571344339622641,0.38823529411764707
logistic,30.000000000000004,0.6456692913385826,0.5,0.4222222222222222,0.4578313253012048,0.6971544715447154,0.3543307086614173
logistic,40.0,0.6745562130177515,0.5476190476190477,0.3898305084745763,0.45544554455445546,0.7234206471494607,0.3254437869822485
logistic,50.0,0.6492890995260664,0.4722222222222222,0.4857142857142857,0.47887323943661975,0.6905775075987841,0.35071090047393366
logistic,60.0,0.6653543307086615,0.5211267605633803,0.42045454545454547,0.46540880503144655,0.6947220700985761,0.3346456692913386
logistic,70.0,0.668918918918919,0.5138888888888888,0.37,0.4302325581395348,0.681122448979592,0.3310810810810811
logistic,80.0,0.6390532544378699,0.4444444444444444,0.3185840707964602,0.37113402061855666,0.6261553588987216,0.3609467455621302
logistic,90.0,0.6657894736842105,0.5205479452054794,0.2923076923076923,0.374384236453202,0.5985076923076923,0.33421052631578946
svm,10.0,0.6511627906976745,0.0,0.0,0.0,0.6,0.3488372093023256
svm,20.0,0.6235294117647059,0.0,0.0,0.0,0.6329599056603774,0.3764705882352941
svm,30.000000000000004,0.6456692913385826,0.0,0.0,0.0,0.6668021680216801,0.3543307086614173
svm,40.0,0.650887573964497,0.0,0.0,0.0,0.6791217257318952,0.34911242603550297
svm,50.0,0.6682464454976303,0.0,0.0,0.0,0.6525835866261399,0.33175355450236965
svm,60.0,0.6535433070866141,0.0,0.0,0.0,0.6741169222343921,0.3464566929133858
svm,70.0,0.6621621621621622,0.0,0.0,0.0,0.6439285714285714,0.33783783783783783
svm,80.0,0.665680473372781,0.0,0.0,0.0,0.6045034414945919,0.3343195266272189
svm,90.0,0.6578947368421053,0.0,0.0,0.0,0.6144307692307692,0.34210526315789475
dtree,10.0,0.4418604651162791,0.15384615384615385,0.13333333333333333,0.14285714285714288,0.3702380952380953,0.5581395348837209
dtree,20.0,0.6,0.4666666666666667,0.4375,0.45161290322580644,0.5678066037735849,0.4
dtree,30.000000000000004,0.6377952755905512,0.48717948717948717,0.4222222222222222,0.4523809523809524,0.5785907859078591,0.36220472440944884
dtree,40.0,0.621301775147929,0.4418604651162791,0.3220338983050847,0.37254901960784315,0.54884437596302,0.378698224852071
dtree,50.0,0.6398104265402843,0.4642857142857143,0.5571428571428572,0.5064935064935066,0.622289766970618,0.36018957345971564
dtree,60.0,0.6141732283464567,0.4375,0.3977272727272727,0.4166666666666667,0.5633214676889375,0.3858267716535433
dtree,70.0,0.6216216216216216,0.42105263157894735,0.32,0.3636363636363636,0.5477551020408163,0.3783783783783784
dtree,80.0,0.6183431952662722,0.41304347826086957,0.336283185840708,0.3707317073170732,0.548141592920354,0.3816568047337278
dtree,90.0,0.6763157894736842,0.559322033898305,0.25384615384615383,0.3492063492063492,0.5749230769230769,0.3236842105263158
random_forests,10.0,0.5581395348837209,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.5988095238095238,0.4418604651162791
random_forests,20.0,0.611764705882353,0.47368421052631576,0.28125,0.35294117647058826,0.6568396226415094,0.38823529411764707
random_forests,30.000000000000004,0.5826771653543307,0.3888888888888889,0.3111111111111111,0.34567901234567905,0.6196476964769648,0.41732283464566927
random_forests,40.0,0.6035502958579881,0.34615384615384615,0.15254237288135594,0.21176470588235294,0.6081664098613251,0.39644970414201186
random_forests,50.0,0.6113744075829384,0.4032258064516129,0.35714285714285715,0.3787878787878788,0.6140830800405269,0.3886255924170616
random_forests,60.0,0.6653543307086615,0.5294117647058824,0.3068181818181818,0.38848920863309355,0.6696330777656079,0.3346456692913386
random_forests,70.0,0.668918918918919,0.5277777777777778,0.19,0.27941176470588236,0.6171938775510204,0.3310810810810811
random_forests,80.0,0.621301775147929,0.39436619718309857,0.24778761061946902,0.30434782608695654,0.5457817109144544,0.378698224852071
random_forests,90.0,0.6552631578947369,0.4925373134328358,0.25384615384615383,0.33502538071065985,0.5750615384615384,0.3447368421052632
