Classifier,Train-Test Split,Accuracy,Precision,Recall,F1 score,AUC,Squared Error
logistic,0.4,0.7159763313609467,0.7115384615384616,0.8043478260869565,0.7551020408163265,0.7741389045736873,0.28402366863905326
svm,0.4,0.5443786982248521,0.5443786982248521,1.0,0.7049808429118773,0.7322134387351777,0.4556213017751479
dtree,0.4,0.6863905325443787,0.7010309278350515,0.7391304347826086,0.7195767195767195,0.6829474872953134,0.3136094674556213
random_forests,0.4,0.6686390532544378,0.6836734693877551,0.7282608695652174,0.7052631578947369,0.7133681535855448,0.33136094674556216
