threshold,all,giraffes,zebras
40,3217.808695652174,207.85714285714286,3003.425925925926
45,3324.0,234.0,3077.3720930232557
50,3300.0,234.0,3052.8837209302324
55,3130.2631578947367,304.3333333333333,2847.5068493150684
60,3102.6027397260273,304.3333333333333,2816.0
65,3138.5555555555557,278.6666666666667,2869.3333333333335
70,2984.7272727272725,275.0,2720.439024390244
75,2769.705882352941,247.5,2568.0
80,2825.0,247.5,2656.7272727272725
85,1682.857142857143,234.0,1493.3333333333333
