threshold,all,giraffes,zebras
40,3620.9302325581393,176.8,3468.3529411764707
45,3576.4146341463415,176.8,3423.5575221238937
50,3517.735294117647,166.25,3375.531914893617
55,2746.714285714286,236.66666666666666,2451.25
60,36200.0,1770.0,34680.0
65,36200.0,1770.0,34680.0
70,36200.0,1770.0,34680.0
75,36200.0,1770.0,34680.0
80,36200.0,1770.0,34680.0
85,36200.0,1770.0,34680.0
