num_images,all,giraffes,zebras
2,529.0,40.0,546.0
3,832.0,69.0,943.0
4,917.3333333333334,40.5,1798.0
5,1308.0,43.5,2739.0
6,1463.0,51.0,2091.0
7,1750.75,70.0,2515.5
8,1804.0,90.0,2183.3333333333335
9,2205.0,95.0,2706.6666666666665
10,2746.2,102.5,3434.6666666666665
11,2746.3333333333335,112.5,3096.0
12,2334.375,112.5,2379.0
13,2274.222222222222,144.0,2205.714285714286
14,2259.0,144.0,2163.0
15,1811.7857142857142,114.33333333333333,1768.0
16,1965.857142857143,116.66666666666667,1932.0
17,2176.5714285714284,149.33333333333334,2094.5454545454545
18,2404.285714285714,154.66666666666666,2327.4545454545455
19,2438.0,174.0,2323.1666666666665
20,1974.0,186.0,1776.0
21,2067.9,192.0,1861.1764705882354
22,2160.9,192.0,1954.5882352941176
23,2116.7727272727275,207.0,1875.7894736842106
24,2278.0,207.0,2039.4736842105262
25,2320.695652173913,210.0,2073.5
26,2469.5652173913045,210.0,2227.75
27,2500.25,180.0,2339.2
28,2504.16,200.75,2315.9523809523807
29,2628.0,206.25,2451.818181818182
30,2785.153846153846,211.75,2615.0454545454545
31,2681.25,184.8,2587.695652173913
32,2676.4137931034484,184.8,2574.0
33,2666.0,184.8,2553.6
34,2820.2,187.2,2712.6
35,2877.6666666666665,189.6,2768.88
36,2873.28125,192.0,2742.3703703703704
37,2928.6666666666665,166.0,2883.8888888888887
38,3027.5757575757575,166.0,2992.8888888888887
39,3039.8823529411766,182.0,2973.214285714286
40,3007.7428571428572,184.16666666666666,2924.689655172414
41,3037.3333333333335,186.33333333333334,2941.4
42,3130.0555555555557,186.33333333333334,3042.9666666666667
43,3167.027027027027,186.33333333333334,3075.7419354838707
44,3144.5526315789475,186.33333333333334,3043.75
45,3182.6666666666665,172.0,3159.1875
46,3259.2,176.0,3220.0
47,3304.0,176.0,3270.909090909091
48,3294.268292682927,176.0,3251.3823529411766
49,3382.682926829268,176.0,3348.0
50,3380.5714285714284,176.0,3338.5142857142855
51,3485.8333333333335,176.0,3453.9142857142856
52,3551.2380952380954,176.0,3526.6285714285714
53,3630.5238095238096,176.0,3612.8571428571427
54,3658.9761904761904,176.0,3645.0
55,3697.1428571428573,176.0,3687.0285714285715
56,3678.906976744186,178.0,3657.6388888888887
57,3688.159090909091,157.5,3753.8888888888887
58,3628.1555555555556,157.5,3677.6216216216217
59,3538.978723404255,159.25,3555.128205128205
60,3574.468085106383,159.25,3594.4615384615386
61,3564.75,159.25,3575.95
62,3653.3333333333335,159.25,3672.35
63,3724.875,159.25,3751.5
64,3771.6875,162.75,3791.375
65,3751.4285714285716,162.75,3762.0
66,3661.372549019608,162.75,3648.139534883721
67,3575.0,166.25,3541.8888888888887
68,3622.132075471698,166.25,3592.6
69,3710.169811320755,168.0,3703.4666666666667
70,3768.433962264151,180.0,3752.2
71,3788.8867924528304,180.0,3775.0444444444443
72,3823.396226415094,180.0,3812.6666666666665
73,3833.3333333333335,180.0,3816.086956521739
74,3878.0,181.875,3859.2391304347825
75,3917.740740740741,183.75,3896.8695652173915
