num_images,all,giraffes,zebras
2,870.0,5.0,34680.0
3,1468.5,9.0,2560.0
4,1080.0,16.0,1392.0
5,1716.0,56.0,2090.5
6,1134.75,75.0,1097.142857142857
7,4800.0,36.0,8150.0
8,2255.0,54.0,2756.25
9,1557.6,80.0,1581.0
10,2407.6666666666665,57.0,2891.0
11,1786.6666666666667,40.0,1833.0
12,2911.0,63.0,3333.3333333333335
13,2532.75,168.0,2331.818181818182
14,2912.0,58.5,3113.0
15,3347.5,105.0,3255.5555555555557
16,2406.8571428571427,104.0,2220.4615384615386
17,4105.5,138.0,3957.3333333333335
18,3103.0,240.0,2860.0
19,2683.5882352941176,61.0,2826.214285714286
20,2253.1363636363635,61.5,2196.0
21,2641.0,130.5,2775.0
22,2819.6,156.0,2681.1111111111113
23,2847.8571428571427,98.0,2785.4736842105262
24,3289.5,82.5,3654.8571428571427
25,2701.44,81.33333333333333,2672.7272727272725
26,3464.4210526315787,108.0,3746.133333333333
27,3272.8695652173915,118.8,3504.0
28,3060.0,122.0,2940.0
29,3657.1428571428573,161.0,3622.6666666666665
30,3227.5384615384614,396.0,2882.88
31,2538.891891891892,75.6,2562.40625
32,2346.048780487805,115.2,2291.4444444444443
33,3510.896551724138,137.66666666666666,3459.846153846154
34,3177.25,156.33333333333334,3030.7586206896553
35,2815.7073170731705,158.66666666666666,2650.9736842105262
36,3109.3888888888887,256.0,2877.529411764706
37,2921.7073170731705,126.0,2808.2162162162163
38,3377.777777777778,105.6,3437.4193548387098
39,3185.054054054054,138.0,3116.848484848485
40,3601.3714285714286,144.0,3535.1612903225805
41,3129.904761904762,162.0,3010.5263157894738
42,3605.25,120.6,3659.8064516129034
43,3128.0,159.75,3027.684210526316
44,4091.71875,197.33333333333334,3920.1724137931033
45,3591.1111111111113,127.75,3558.625
46,2884.823529411765,162.0,2728.659574468085
47,3707.4,154.0,3717.323529411765
48,3950.8,187.5,3685.0789473684213
49,3497.3333333333335,109.2,3428.232558139535
50,3648.2727272727275,108.57142857142857,3782.4324324324325
51,2979.622641509434,156.0,2789.22
52,2913.3888888888887,131.25,2770.56
53,2942.0491803278687,184.8,2784.410714285714
54,3337.735849056604,171.0,3193.2244897959185
55,3256.1454545454544,150.0,3180.4897959183672
56,3650.1666666666665,143.5,3507.818181818182
57,3037.8,182.5,2871.4285714285716
58,3321.0,205.33333333333334,3102.943396226415
59,2905.2753623188405,192.5,2725.476923076923
60,3646.8823529411766,177.75,3485.8297872340427
61,3184.8196721311474,220.0,2970.5263157894738
62,3406.271186440678,168.0,3201.6
63,3218.646153846154,122.57142857142857,3164.8275862068967
64,3642.0338983050847,220.0,3415.5272727272727
65,3388.6666666666665,174.0,3224.0172413793102
66,3344.2985074626868,147.42857142857142,3261.85
67,3344.065573770492,249.0,3103.5344827586205
68,3417.1428571428573,149.4,3280.689655172414
69,3472.983870967742,187.5,3297.4827586206898
70,3650.4590163934427,182.0,3554.222222222222
71,3427.8260869565215,188.5,3275.5555555555557
72,3397.8507462686566,161.33333333333334,3266.754098360656
73,3619.6875,186.33333333333334,3473.689655172414
74,3392.2285714285713,186.33333333333334,3240.4375
