num_images,all,giraffes,zebras
59,2933.5443037974683,82.6,2886.689189189189
60,2929.5,84.0,2877.866666666667
61,2964.0,84.0,2913.12
62,2910.9036144578313,86.8,2848.346153846154
63,2937.4698795180725,86.8,2876.076923076923
64,2921.25,88.2,2855.3164556962024
65,2958.6666666666665,91.0,2885.6075949367087
66,2958.6666666666665,91.0,2885.6075949367087
67,2983.1428571428573,91.0,2910.6835443037976
68,2945.186046511628,89.33333333333333,2889.9
69,2944.344827586207,89.33333333333333,2888.0246913580245
70,2903.3333333333335,90.66666666666667,2839.285714285714
71,2891.010989010989,90.66666666666667,2825.964705882353
72,2921.4395604395604,92.0,2853.6470588235293
73,2932.391304347826,90.0,2885.2235294117645
74,2946.695652173913,91.28571428571429,2896.5529411764705
75,2982.5978260869565,91.28571428571429,2933.6
76,3015.0978260869565,91.28571428571429,2967.0588235294117
77,3045.9347826086955,95.14285714285714,2987.6941176470586
78,3078.782608695652,95.14285714285714,3021.458823529412
79,3054.6063829787236,96.42857142857143,2990.4137931034484
80,3061.821052631579,99.0,2989.431818181818
81,3097.8315789473686,101.57142857142857,3018.806818181818
82,3065.8762886597938,104.14285714285714,2976.8333333333335
83,3050.4489795918366,104.14285714285714,2960.285714285714
84,3091.1428571428573,106.71428571428571,2994.054945054945
