num_images,all,giraffes,zebras
59,4234.78125,136.8,4360.0
60,4309.4375,136.8,4442.148148148148
61,4395.3125,136.8,4535.925925925926
62,4313.636363636364,136.8,4430.785714285715
63,4291.941176470588,136.8,4392.620689655172
64,4342.882352941177,136.8,4448.620689655172
65,4289.914285714286,136.8,4377.6
66,4208.333333333333,138.6,4270.903225806452
67,4257.361111111111,138.6,4324.322580645161
68,4227.4324324324325,140.4,4275.25
69,4345.513513513513,140.4,4402.875
70,4269.025641025641,140.4,4298.970588235294
71,4267.35,140.4,4287.4857142857145
72,4239.024390243902,142.2,4243.444444444444
73,4231.690476190476,142.2,4227.945945945946
74,4209.906976744186,142.2,4197.236842105263
75,4255.090909090909,144.0,4231.282051282052
76,4199.177777777778,147.6,4155.2
77,4235.422222222222,149.4,4188.8
78,4048.8541666666665,149.4,3978.6511627906975
79,4103.0625,149.4,4035.0697674418607
80,4142.666666666667,153.0,4075.813953488372
81,4157.604166666667,153.0,4109.6511627906975
82,4190.0,154.8,4138.232558139535
83,4252.5,154.8,4202.674418604651
84,4355.5,172.0,4290.883720930233
