num_images,all,giraffes,zebras
2,616.0,54.0,0.0
3,1098.0,69.0,0.0
4,912.0,54.0,0.0
5,1440.0,68.0,0.0
6,1942.5,78.0,0.0
7,1638.0,84.0,2940.0
8,1621.5,84.0,2064.0
9,2027.25,110.0,2645.0
10,1730.3333333333333,78.33333333333333,2332.0
11,2026.5,83.33333333333333,2764.6666666666665
12,2100.0,76.5,3392.0
13,2377.714285714286,76.5,3953.0
14,2300.375,78.0,3319.25
15,2370.6666666666665,81.0,3120.0
16,2668.0,88.5,3515.4
17,3060.222222222222,94.5,4048.0
18,3355.5555555555557,94.5,4493.2
19,3328.4,94.5,4183.333333333333
20,3729.0,96.0,4743.666666666667
21,3113.3846153846152,97.5,3459.5555555555557
22,2952.4,97.5,3142.5454545454545
23,3016.0,100.5,3151.6666666666665
24,3233.5625,119.0,3370.5
25,3080.0,120.75,3106.5
26,3248.0,120.75,3297.785714285714
27,3443.5555555555557,120.75,3519.5714285714284
28,3694.1666666666665,126.0,3826.8571428571427
29,3835.8888888888887,127.75,3979.9285714285716
30,4077.0,131.25,4240.357142857143
31,3675.714285714286,124.8,3890.75
32,3822.6190476190477,142.2,4030.0
33,3957.4285714285716,144.0,4181.625
34,3936.0,136.66666666666666,4336.75
35,3735.0,138.33333333333334,3995.0
36,3738.88,152.16666666666666,3942.5789473684213
37,3882.12,152.16666666666666,4112.8421052631575
38,3978.08,152.16666666666666,4229.368421052632
39,4145.64,166.0,4401.1578947368425
40,4326.12,168.0,4605.526315789473
41,4286.153846153846,168.0,4525.4
42,4403.538461538462,170.0,4650.85
43,4370.0,170.0,4577.857142857143
44,4481.888888888889,184.16666666666666,4685.333333333333
45,4476.607142857143,184.16666666666666,4646.0
46,4447.9655172413795,184.16666666666666,4585.739130434783
47,4696.551724137931,198.33333333333334,4843.434782608696
48,4729.9,198.33333333333334,4854.5
49,4597.5,182.14285714285714,4824.0
50,4565.454545454545,182.14285714285714,4761.692307692308
51,4681.454545454545,182.14285714285714,4895.423076923077
52,4783.818181818182,182.14285714285714,5013.0
53,4705.882352941177,161.25,5079.615384615385
54,4780.588235294118,161.25,5168.423076923077
55,4851.64705882353,161.25,5254.307692307692
56,4775.2,163.125,5134.074074074074
57,4751.5,165.0,5068.285714285715
58,4828.5,166.875,5157.214285714285
59,4976.111111111111,176.25,5294.642857142857
60,5042.361111111111,176.25,5375.0
61,5079.166666666667,176.25,5419.642857142857
62,4959.473684210527,167.11111111111111,5386.551724137931
63,4783.15,167.11111111111111,5124.677419354839
64,4719.365853658536,167.11111111111111,5028.28125
65,4759.024390243902,167.11111111111111,5076.09375
66,4693.0,168.88888888888889,4968.666666666667
67,4810.285714285715,170.66666666666666,5105.454545454545
68,4863.6511627906975,170.66666666666666,5143.676470588235
69,4802.181818181818,170.66666666666666,5053.714285714285
70,4872.477272727273,170.66666666666666,5133.5142857142855
71,4750.891304347826,170.66666666666666,4957.4324324324325
72,4719.170212765957,170.66666666666666,4905.815789473684
73,4679.5,172.44444444444446,4840.051282051282
74,4720.0,172.44444444444446,4886.076923076923
75,4681.632653061224,172.44444444444446,4830.0
